"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02001406","St. Helens 001",0.64,0.61,0.68,0.23,0.18,0.28,0.8,0.78,0.83,"E08000013","St. Helens"
"E02001407","St. Helens 002",0.64,0.62,0.67,0.24,0.19,0.28,0.8,0.77,0.81,"E08000013","St. Helens"
"E02001408","St. Helens 003",0.64,0.6,0.67,0.24,0.19,0.29,0.77,0.75,0.79,"E08000013","St. Helens"
"E02001409","St. Helens 004",0.59,0.55,0.63,0.28,0.23,0.33,0.75,0.72,0.78,"E08000013","St. Helens"
"E02001410","St. Helens 005",0.57,0.53,0.6,0.32,0.27,0.36,0.7,0.67,0.73,"E08000013","St. Helens"
"E02001411","St. Helens 006",0.57,0.52,0.61,0.3,0.25,0.35,0.73,0.69,0.76,"E08000013","St. Helens"
"E02001412","St. Helens 007",0.64,0.6,0.67,0.24,0.19,0.29,0.79,0.77,0.82,"E08000013","St. Helens"
"E02001413","St. Helens 008",0.56,0.52,0.6,0.31,0.27,0.35,0.72,0.69,0.75,"E08000013","St. Helens"
"E02001414","St. Helens 009",0.67,0.63,0.7,0.22,0.16,0.26,0.82,0.8,0.85,"E08000013","St. Helens"
"E02001415","St. Helens 010",0.6,0.56,0.63,0.26,0.22,0.31,0.74,0.71,0.77,"E08000013","St. Helens"
"E02001416","St. Helens 011",0.51,0.47,0.54,0.37,0.33,0.41,0.65,0.62,0.68,"E08000013","St. Helens"
"E02001417","St. Helens 012",0.57,0.53,0.61,0.29,0.25,0.34,0.73,0.7,0.76,"E08000013","St. Helens"
"E02001418","St. Helens 013",0.57,0.54,0.6,0.29,0.24,0.33,0.73,0.71,0.76,"E08000013","St. Helens"
"E02001419","St. Helens 014",0.53,0.49,0.57,0.35,0.3,0.4,0.67,0.63,0.71,"E08000013","St. Helens"
"E02001420","St. Helens 015",0.61,0.57,0.64,0.26,0.21,0.3,0.76,0.73,0.79,"E08000013","St. Helens"
"E02001421","St. Helens 016",0.6,0.56,0.64,0.26,0.21,0.3,0.79,0.76,0.82,"E08000013","St. Helens"
"E02001422","St. Helens 017",0.51,0.47,0.55,0.36,0.32,0.41,0.66,0.62,0.69,"E08000013","St. Helens"
"E02001423","St. Helens 018",0.65,0.61,0.69,0.23,0.18,0.27,0.81,0.78,0.83,"E08000013","St. Helens"
"E02001424","St. Helens 019",0.55,0.5,0.59,0.31,0.26,0.36,0.73,0.69,0.76,"E08000013","St. Helens"
"E02001425","St. Helens 020",0.56,0.53,0.59,0.31,0.27,0.35,0.73,0.7,0.75,"E08000013","St. Helens"
"E02001426","St. Helens 021",0.62,0.59,0.65,0.26,0.22,0.31,0.78,0.75,0.8,"E08000013","St. Helens"
"E02001427","St. Helens 022",0.54,0.5,0.58,0.31,0.26,0.36,0.7,0.66,0.74,"E08000013","St. Helens"
"E02001428","St. Helens 023",0.64,0.61,0.67,0.22,0.17,0.27,0.82,0.8,0.84,"E08000013","St. Helens"
