"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005629","East Northamptonshire 001",0.66,0.61,0.7,0.18,0.12,0.23,0.85,0.81,0.88,"E07000152","East Northamptonshire"
"E02005630","East Northamptonshire 002",0.68,0.66,0.71,0.17,0.12,0.22,0.85,0.84,0.87,"E07000152","East Northamptonshire"
"E02005631","East Northamptonshire 003",0.64,0.62,0.67,0.2,0.15,0.24,0.84,0.82,0.86,"E07000152","East Northamptonshire"
"E02005632","East Northamptonshire 004",0.62,0.58,0.65,0.23,0.18,0.27,0.79,0.77,0.82,"E07000152","East Northamptonshire"
"E02005633","East Northamptonshire 005",0.56,0.54,0.58,0.28,0.23,0.31,0.74,0.72,0.76,"E07000152","East Northamptonshire"
"E02005634","East Northamptonshire 006",0.57,0.54,0.6,0.28,0.23,0.32,0.74,0.72,0.77,"E07000152","East Northamptonshire"
"E02005635","East Northamptonshire 007",0.59,0.56,0.61,0.27,0.22,0.31,0.76,0.74,0.78,"E07000152","East Northamptonshire"
"E02005636","East Northamptonshire 008",0.57,0.54,0.6,0.3,0.25,0.34,0.74,0.72,0.76,"E07000152","East Northamptonshire"
"E02005637","East Northamptonshire 009",0.53,0.51,0.56,0.34,0.3,0.37,0.71,0.69,0.72,"E07000152","East Northamptonshire"
"E02005638","East Northamptonshire 010",0.56,0.53,0.59,0.27,0.22,0.31,0.77,0.75,0.79,"E07000152","East Northamptonshire"
