"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006748","Wychavon 001",0.63,0.55,0.7,0.23,0.16,0.3,0.8,0.74,0.85,"E07000238","Wychavon"
"E02006749","Wychavon 002",0.56,0.5,0.62,0.27,0.21,0.32,0.75,0.7,0.8,"E07000238","Wychavon"
"E02006750","Wychavon 003",0.6,0.57,0.63,0.26,0.21,0.3,0.8,0.77,0.82,"E07000238","Wychavon"
"E02006751","Wychavon 004",0.59,0.56,0.62,0.25,0.21,0.3,0.79,0.77,0.81,"E07000238","Wychavon"
"E02006752","Wychavon 005",0.65,0.62,0.68,0.19,0.14,0.24,0.85,0.83,0.87,"E07000238","Wychavon"
"E02006753","Wychavon 006",0.63,0.6,0.66,0.21,0.16,0.26,0.82,0.8,0.84,"E07000238","Wychavon"
"E02006754","Wychavon 007",0.67,0.63,0.71,0.19,0.13,0.24,0.85,0.82,0.87,"E07000238","Wychavon"
"E02006755","Wychavon 008",0.67,0.63,0.7,0.2,0.14,0.25,0.85,0.82,0.87,"E07000238","Wychavon"
"E02006756","Wychavon 009",0.67,0.63,0.7,0.19,0.14,0.24,0.84,0.82,0.87,"E07000238","Wychavon"
"E02006757","Wychavon 010",0.65,0.61,0.68,0.23,0.18,0.28,0.84,0.81,0.86,"E07000238","Wychavon"
"E02006758","Wychavon 011",0.66,0.63,0.69,0.21,0.16,0.25,0.81,0.78,0.83,"E07000238","Wychavon"
"E02006759","Wychavon 012",0.62,0.6,0.65,0.24,0.19,0.28,0.82,0.8,0.84,"E07000238","Wychavon"
"E02006760","Wychavon 013",0.61,0.57,0.65,0.24,0.19,0.29,0.8,0.77,0.83,"E07000238","Wychavon"
"E02006761","Wychavon 014",0.58,0.55,0.61,0.27,0.23,0.31,0.77,0.74,0.79,"E07000238","Wychavon"
"E02006762","Wychavon 015",0.6,0.56,0.63,0.25,0.2,0.29,0.81,0.78,0.83,"E07000238","Wychavon"
"E02006763","Wychavon 016",0.59,0.56,0.63,0.25,0.2,0.29,0.81,0.78,0.83,"E07000238","Wychavon"
"E02006764","Wychavon 017",0.57,0.54,0.59,0.27,0.23,0.31,0.77,0.74,0.79,"E07000238","Wychavon"
"E02006765","Wychavon 018",0.64,0.61,0.67,0.22,0.17,0.27,0.84,0.82,0.86,"E07000238","Wychavon"
"E02006766","Wychavon 019",0.7,0.66,0.73,0.18,0.13,0.23,0.86,0.84,0.88,"E07000238","Wychavon"
