"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002796","Derby 001",0.69,0.67,0.71,0.19,0.14,0.23,0.85,0.83,0.86,"E06000015","Derby"
"E02002797","Derby 002",0.65,0.62,0.68,0.24,0.19,0.28,0.83,0.81,0.85,"E06000015","Derby"
"E02002798","Derby 003",0.68,0.65,0.7,0.18,0.13,0.22,0.83,0.82,0.85,"E06000015","Derby"
"E02002799","Derby 004",0.58,0.54,0.61,0.28,0.24,0.32,0.74,0.72,0.77,"E06000015","Derby"
"E02002800","Derby 005",0.71,0.69,0.73,0.18,0.13,0.22,0.86,0.85,0.87,"E06000015","Derby"
"E02002801","Derby 006",0.6,0.57,0.63,0.26,0.22,0.3,0.77,0.75,0.79,"E06000015","Derby"
"E02002802","Derby 007",0.54,0.51,0.58,0.32,0.28,0.36,0.71,0.68,0.74,"E06000015","Derby"
"E02002803","Derby 008",0.71,0.68,0.74,0.18,0.13,0.23,0.82,0.8,0.84,"E06000015","Derby"
"E02002804","Derby 009",0.58,0.56,0.61,0.3,0.25,0.34,0.73,0.71,0.76,"E06000015","Derby"
"E02002805","Derby 010",0.65,0.61,0.69,0.21,0.16,0.26,0.84,0.81,0.86,"E06000015","Derby"
"E02002806","Derby 011",0.7,0.66,0.73,0.21,0.15,0.25,0.8,0.77,0.83,"E06000015","Derby"
"E02002807","Derby 012",0.59,0.55,0.64,0.25,0.2,0.3,0.78,0.75,0.81,"E06000015","Derby"
"E02002808","Derby 013",0.67,0.63,0.71,0.21,0.16,0.26,0.79,0.76,0.82,"E06000015","Derby"
"E02002809","Derby 014",0.6,0.56,0.64,0.25,0.2,0.29,0.79,0.76,0.82,"E06000015","Derby"
"E02002810","Derby 015",0.66,0.62,0.7,0.2,0.14,0.25,0.83,0.8,0.85,"E06000015","Derby"
"E02002811","Derby 016",0.53,0.49,0.57,0.31,0.26,0.36,0.69,0.65,0.72,"E06000015","Derby"
"E02002812","Derby 017",0.63,0.58,0.67,0.24,0.18,0.29,0.79,0.75,0.82,"E06000015","Derby"
"E02002813","Derby 018",0.49,0.44,0.54,0.33,0.28,0.38,0.68,0.63,0.72,"E06000015","Derby"
"E02002814","Derby 019",0.68,0.64,0.71,0.18,0.13,0.23,0.85,0.82,0.87,"E06000015","Derby"
"E02002815","Derby 020",0.49,0.44,0.55,0.35,0.3,0.4,0.67,0.62,0.71,"E06000015","Derby"
"E02002816","Derby 021",0.68,0.64,0.72,0.17,0.12,0.22,0.84,0.8,0.86,"E06000015","Derby"
"E02002817","Derby 022",0.6,0.56,0.63,0.25,0.2,0.3,0.77,0.74,0.8,"E06000015","Derby"
"E02002818","Derby 023",0.52,0.48,0.56,0.33,0.28,0.37,0.69,0.65,0.72,"E06000015","Derby"
"E02002819","Derby 024",0.6,0.55,0.64,0.25,0.2,0.3,0.77,0.74,0.8,"E06000015","Derby"
"E02002820","Derby 025",0.58,0.55,0.61,0.26,0.21,0.3,0.75,0.73,0.78,"E06000015","Derby"
"E02002821","Derby 026",0.53,0.49,0.58,0.34,0.29,0.38,0.67,0.63,0.71,"E06000015","Derby"
"E02002822","Derby 027",0.56,0.52,0.59,0.29,0.24,0.33,0.75,0.72,0.77,"E06000015","Derby"
"E02002823","Derby 028",0.58,0.54,0.61,0.28,0.23,0.32,0.75,0.72,0.78,"E06000015","Derby"
"E02002824","Derby 029",0.55,0.51,0.59,0.31,0.26,0.36,0.7,0.66,0.73,"E06000015","Derby"
"E02002825","Derby 030",0.61,0.57,0.64,0.25,0.2,0.29,0.79,0.76,0.81,"E06000015","Derby"
"E02002826","Derby 031",0.65,0.63,0.68,0.2,0.15,0.24,0.82,0.8,0.84,"E06000015","Derby"
