"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02000372","Hammersmith and Fulham 001",0.63,0.56,0.69,0.26,0.2,0.33,0.74,0.69,0.78,"E09000013","Hammersmith and Fulham"
"E02000373","Hammersmith and Fulham 002",0.56,0.52,0.6,0.32,0.27,0.37,0.68,0.64,0.71,"E09000013","Hammersmith and Fulham"
"E02000374","Hammersmith and Fulham 003",0.69,0.65,0.74,0.2,0.14,0.25,0.81,0.77,0.84,"E09000013","Hammersmith and Fulham"
"E02000375","Hammersmith and Fulham 004",0.7,0.65,0.75,0.19,0.13,0.25,0.83,0.79,0.86,"E09000013","Hammersmith and Fulham"
"E02000376","Hammersmith and Fulham 005",0.75,0.71,0.78,0.16,0.1,0.21,0.84,0.82,0.87,"E09000013","Hammersmith and Fulham"
"E02000377","Hammersmith and Fulham 006",0.73,0.68,0.77,0.17,0.11,0.22,0.84,0.81,0.86,"E09000013","Hammersmith and Fulham"
"E02000378","Hammersmith and Fulham 007",0.75,0.71,0.79,0.14,0.08,0.2,0.86,0.83,0.88,"E09000013","Hammersmith and Fulham"
"E02000379","Hammersmith and Fulham 008",0.73,0.7,0.77,0.16,0.1,0.21,0.85,0.83,0.87,"E09000013","Hammersmith and Fulham"
"E02000380","Hammersmith and Fulham 009",0.76,0.73,0.8,0.13,0.07,0.18,0.88,0.86,0.9,"E09000013","Hammersmith and Fulham"
"E02000381","Hammersmith and Fulham 010",0.75,0.71,0.78,0.15,0.09,0.2,0.87,0.85,0.89,"E09000013","Hammersmith and Fulham"
"E02000382","Hammersmith and Fulham 011",0.74,0.7,0.77,0.16,0.1,0.21,0.86,0.83,0.88,"E09000013","Hammersmith and Fulham"
"E02000383","Hammersmith and Fulham 012",0.71,0.67,0.74,0.18,0.12,0.23,0.85,0.83,0.87,"E09000013","Hammersmith and Fulham"
"E02000384","Hammersmith and Fulham 013",0.68,0.64,0.72,0.21,0.15,0.25,0.82,0.79,0.84,"E09000013","Hammersmith and Fulham"
"E02000385","Hammersmith and Fulham 014",0.77,0.73,0.8,0.13,0.07,0.18,0.88,0.86,0.9,"E09000013","Hammersmith and Fulham"
"E02000386","Hammersmith and Fulham 015",0.67,0.62,0.7,0.22,0.17,0.27,0.81,0.78,0.84,"E09000013","Hammersmith and Fulham"
"E02000387","Hammersmith and Fulham 016",0.71,0.67,0.74,0.19,0.13,0.23,0.83,0.81,0.85,"E09000013","Hammersmith and Fulham"
"E02000388","Hammersmith and Fulham 017",0.72,0.68,0.76,0.17,0.11,0.22,0.86,0.83,0.88,"E09000013","Hammersmith and Fulham"
"E02000389","Hammersmith and Fulham 018",0.75,0.72,0.78,0.14,0.08,0.19,0.88,0.86,0.9,"E09000013","Hammersmith and Fulham"
"E02000390","Hammersmith and Fulham 019",0.72,0.69,0.76,0.17,0.11,0.22,0.85,0.83,0.87,"E09000013","Hammersmith and Fulham"
"E02000391","Hammersmith and Fulham 020",0.76,0.72,0.79,0.15,0.09,0.2,0.87,0.85,0.89,"E09000013","Hammersmith and Fulham"
"E02000392","Hammersmith and Fulham 021",0.75,0.71,0.78,0.16,0.1,0.21,0.86,0.84,0.88,"E09000013","Hammersmith and Fulham"
"E02000393","Hammersmith and Fulham 022",0.77,0.75,0.8,0.12,0.07,0.17,0.89,0.87,0.9,"E09000013","Hammersmith and Fulham"
"E02000394","Hammersmith and Fulham 023",0.76,0.73,0.78,0.15,0.1,0.2,0.85,0.84,0.87,"E09000013","Hammersmith and Fulham"
"E02000395","Hammersmith and Fulham 024",0.76,0.73,0.79,0.15,0.09,0.2,0.89,0.87,0.9,"E09000013","Hammersmith and Fulham"
"E02000396","Hammersmith and Fulham 025",0.74,0.71,0.77,0.16,0.1,0.21,0.86,0.84,0.87,"E09000013","Hammersmith and Fulham"
