"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005958","South Oxfordshire 001",0.69,0.65,0.72,0.18,0.13,0.23,0.85,0.83,0.87,"E07000179","South Oxfordshire"
"E02005959","South Oxfordshire 002",0.67,0.62,0.73,0.18,0.12,0.24,0.84,0.81,0.87,"E07000179","South Oxfordshire"
"E02005960","South Oxfordshire 003",0.69,0.65,0.72,0.19,0.14,0.24,0.85,0.83,0.87,"E07000179","South Oxfordshire"
"E02005961","South Oxfordshire 004",0.7,0.66,0.74,0.17,0.12,0.22,0.86,0.83,0.88,"E07000179","South Oxfordshire"
"E02005962","South Oxfordshire 005",0.69,0.64,0.73,0.18,0.13,0.23,0.85,0.82,0.87,"E07000179","South Oxfordshire"
"E02005963","South Oxfordshire 006",0.64,0.58,0.7,0.23,0.17,0.29,0.8,0.76,0.84,"E07000179","South Oxfordshire"
"E02005964","South Oxfordshire 007",0.71,0.67,0.74,0.17,0.12,0.22,0.85,0.83,0.88,"E07000179","South Oxfordshire"
"E02005965","South Oxfordshire 008",0.71,0.66,0.74,0.17,0.11,0.22,0.87,0.85,0.89,"E07000179","South Oxfordshire"
"E02005966","South Oxfordshire 009",0.7,0.66,0.73,0.16,0.11,0.21,0.84,0.82,0.86,"E07000179","South Oxfordshire"
"E02005967","South Oxfordshire 010",0.61,0.56,0.65,0.26,0.2,0.3,0.78,0.75,0.8,"E07000179","South Oxfordshire"
"E02005968","South Oxfordshire 011",0.73,0.69,0.76,0.15,0.09,0.2,0.88,0.86,0.9,"E07000179","South Oxfordshire"
"E02005969","South Oxfordshire 012",0.69,0.67,0.72,0.19,0.13,0.23,0.85,0.83,0.86,"E07000179","South Oxfordshire"
"E02005970","South Oxfordshire 013",0.64,0.6,0.67,0.23,0.18,0.28,0.78,0.75,0.8,"E07000179","South Oxfordshire"
"E02005971","South Oxfordshire 014",0.6,0.56,0.63,0.28,0.23,0.32,0.76,0.73,0.78,"E07000179","South Oxfordshire"
"E02005972","South Oxfordshire 015",0.68,0.63,0.72,0.19,0.13,0.24,0.84,0.81,0.87,"E07000179","South Oxfordshire"
"E02005973","South Oxfordshire 016",0.7,0.68,0.73,0.18,0.13,0.23,0.86,0.85,0.88,"E07000179","South Oxfordshire"
"E02005974","South Oxfordshire 017",0.74,0.71,0.76,0.15,0.1,0.2,0.88,0.87,0.89,"E07000179","South Oxfordshire"
"E02005975","South Oxfordshire 018",0.71,0.68,0.74,0.16,0.1,0.21,0.87,0.85,0.88,"E07000179","South Oxfordshire"
"E02005976","South Oxfordshire 019",0.73,0.68,0.76,0.14,0.08,0.19,0.89,0.86,0.91,"E07000179","South Oxfordshire"
"E02005977","South Oxfordshire 020",0.7,0.67,0.73,0.17,0.11,0.21,0.87,0.85,0.89,"E07000179","South Oxfordshire"
