"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006696","Bromsgrove 001",0.68,0.65,0.71,0.19,0.14,0.24,0.84,0.82,0.86,"E07000234","Bromsgrove"
"E02006697","Bromsgrove 002",0.67,0.62,0.71,0.2,0.14,0.25,0.83,0.8,0.86,"E07000234","Bromsgrove"
"E02006698","Bromsgrove 003",0.61,0.57,0.64,0.26,0.21,0.3,0.78,0.76,0.8,"E07000234","Bromsgrove"
"E02006699","Bromsgrove 004",0.59,0.56,0.62,0.24,0.2,0.28,0.81,0.79,0.82,"E07000234","Bromsgrove"
"E02006700","Bromsgrove 005",0.61,0.58,0.65,0.23,0.18,0.28,0.82,0.79,0.84,"E07000234","Bromsgrove"
"E02006701","Bromsgrove 006",0.67,0.63,0.7,0.19,0.14,0.24,0.85,0.83,0.87,"E07000234","Bromsgrove"
"E02006702","Bromsgrove 007",0.6,0.57,0.62,0.26,0.21,0.3,0.78,0.76,0.8,"E07000234","Bromsgrove"
"E02006703","Bromsgrove 008",0.67,0.64,0.7,0.2,0.15,0.24,0.84,0.82,0.86,"E07000234","Bromsgrove"
"E02006704","Bromsgrove 009",0.65,0.61,0.68,0.22,0.17,0.27,0.82,0.8,0.85,"E07000234","Bromsgrove"
"E02006705","Bromsgrove 010",0.63,0.6,0.65,0.23,0.19,0.28,0.8,0.78,0.81,"E07000234","Bromsgrove"
"E02006706","Bromsgrove 011",0.63,0.6,0.66,0.25,0.2,0.29,0.8,0.78,0.82,"E07000234","Bromsgrove"
"E02006707","Bromsgrove 012",0.69,0.67,0.72,0.19,0.14,0.24,0.84,0.83,0.86,"E07000234","Bromsgrove"
"E02006708","Bromsgrove 013",0.62,0.58,0.65,0.27,0.22,0.31,0.76,0.73,0.78,"E07000234","Bromsgrove"
"E02006709","Bromsgrove 014",0.65,0.61,0.7,0.21,0.15,0.26,0.81,0.78,0.84,"E07000234","Bromsgrove"
