"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005850","Broxtowe 001",0.57,0.53,0.61,0.27,0.22,0.32,0.76,0.73,0.79,"E07000172","Broxtowe"
"E02005851","Broxtowe 002",0.54,0.51,0.57,0.29,0.25,0.33,0.72,0.7,0.75,"E07000172","Broxtowe"
"E02005852","Broxtowe 003",0.6,0.56,0.64,0.24,0.19,0.29,0.79,0.76,0.82,"E07000172","Broxtowe"
"E02005853","Broxtowe 004",0.63,0.6,0.66,0.2,0.15,0.25,0.82,0.8,0.85,"E07000172","Broxtowe"
"E02005856","Broxtowe 007",0.66,0.62,0.7,0.19,0.13,0.23,0.86,0.83,0.88,"E07000172","Broxtowe"
"E02005857","Broxtowe 008",0.58,0.54,0.61,0.24,0.19,0.28,0.79,0.76,0.81,"E07000172","Broxtowe"
"E02005858","Broxtowe 009",0.66,0.63,0.69,0.21,0.15,0.25,0.83,0.81,0.85,"E07000172","Broxtowe"
"E02005859","Broxtowe 010",0.6,0.56,0.63,0.23,0.18,0.27,0.8,0.77,0.82,"E07000172","Broxtowe"
"E02005860","Broxtowe 011",0.68,0.65,0.71,0.2,0.15,0.25,0.83,0.82,0.85,"E07000172","Broxtowe"
"E02005861","Broxtowe 012",0.64,0.61,0.67,0.22,0.17,0.27,0.81,0.78,0.82,"E07000172","Broxtowe"
"E02005862","Broxtowe 013",0.62,0.59,0.64,0.24,0.19,0.28,0.81,0.79,0.82,"E07000172","Broxtowe"
"E02005863","Broxtowe 014",0.64,0.6,0.67,0.22,0.17,0.26,0.83,0.81,0.85,"E07000172","Broxtowe"
"E02005864","Broxtowe 015",0.65,0.62,0.68,0.19,0.14,0.24,0.84,0.82,0.86,"E07000172","Broxtowe"
"E02006906","Broxtowe 016",0.63,0.58,0.68,0.2,0.15,0.25,0.83,0.79,0.86,"E07000172","Broxtowe"
