"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005906","Rushcliffe 001",0.66,0.63,0.69,0.2,0.15,0.24,0.84,0.82,0.86,"E07000176","Rushcliffe"
"E02005907","Rushcliffe 002",0.64,0.62,0.67,0.21,0.16,0.26,0.83,0.82,0.85,"E07000176","Rushcliffe"
"E02005908","Rushcliffe 003",0.65,0.61,0.68,0.21,0.16,0.26,0.85,0.83,0.87,"E07000176","Rushcliffe"
"E02005909","Rushcliffe 004",0.73,0.71,0.76,0.16,0.1,0.2,0.88,0.87,0.9,"E07000176","Rushcliffe"
"E02005910","Rushcliffe 005",0.75,0.73,0.78,0.14,0.09,0.19,0.88,0.87,0.9,"E07000176","Rushcliffe"
"E02005911","Rushcliffe 006",0.67,0.64,0.7,0.19,0.13,0.24,0.86,0.83,0.87,"E07000176","Rushcliffe"
"E02005912","Rushcliffe 007",0.69,0.66,0.72,0.18,0.13,0.23,0.86,0.84,0.88,"E07000176","Rushcliffe"
"E02005913","Rushcliffe 008",0.66,0.63,0.69,0.2,0.15,0.24,0.85,0.83,0.87,"E07000176","Rushcliffe"
"E02005914","Rushcliffe 009",0.6,0.57,0.63,0.25,0.2,0.29,0.79,0.77,0.81,"E07000176","Rushcliffe"
"E02005915","Rushcliffe 010",0.66,0.63,0.7,0.19,0.13,0.23,0.85,0.83,0.87,"E07000176","Rushcliffe"
"E02005916","Rushcliffe 011",0.64,0.6,0.67,0.21,0.16,0.25,0.83,0.81,0.86,"E07000176","Rushcliffe"
"E02005917","Rushcliffe 012",0.67,0.63,0.7,0.17,0.12,0.22,0.87,0.85,0.89,"E07000176","Rushcliffe"
"E02005918","Rushcliffe 013",0.61,0.59,0.63,0.22,0.17,0.26,0.82,0.8,0.83,"E07000176","Rushcliffe"
"E02005919","Rushcliffe 014",0.66,0.62,0.69,0.19,0.14,0.24,0.84,0.81,0.86,"E07000176","Rushcliffe"
"E02005920","Rushcliffe 015",0.66,0.63,0.69,0.19,0.14,0.24,0.85,0.83,0.87,"E07000176","Rushcliffe"
