"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004697","East Hampshire 001",0.71,0.67,0.75,0.16,0.1,0.21,0.87,0.84,0.89,"E07000085","East Hampshire"
"E02004698","East Hampshire 002",0.65,0.62,0.68,0.23,0.18,0.27,0.78,0.76,0.8,"E07000085","East Hampshire"
"E02004699","East Hampshire 003",0.71,0.68,0.74,0.18,0.13,0.23,0.84,0.82,0.86,"E07000085","East Hampshire"
"E02004700","East Hampshire 004",0.64,0.61,0.67,0.21,0.16,0.25,0.79,0.77,0.82,"E07000085","East Hampshire"
"E02004702","East Hampshire 006",0.63,0.59,0.66,0.23,0.18,0.28,0.77,0.75,0.8,"E07000085","East Hampshire"
"E02004703","East Hampshire 007",0.69,0.65,0.73,0.18,0.12,0.23,0.86,0.83,0.88,"E07000085","East Hampshire"
"E02004704","East Hampshire 008",0.67,0.61,0.71,0.19,0.14,0.24,0.83,0.79,0.86,"E07000085","East Hampshire"
"E02004705","East Hampshire 009",0.68,0.64,0.72,0.17,0.12,0.22,0.85,0.83,0.87,"E07000085","East Hampshire"
"E02004706","East Hampshire 010",0.68,0.64,0.71,0.19,0.13,0.23,0.84,0.82,0.86,"E07000085","East Hampshire"
"E02004707","East Hampshire 011",0.7,0.67,0.74,0.16,0.1,0.2,0.88,0.86,0.9,"E07000085","East Hampshire"
"E02004708","East Hampshire 012",0.66,0.63,0.69,0.2,0.15,0.24,0.84,0.82,0.86,"E07000085","East Hampshire"
"E02004709","East Hampshire 013",0.66,0.62,0.7,0.19,0.14,0.24,0.84,0.82,0.87,"E07000085","East Hampshire"
"E02004710","East Hampshire 014",0.63,0.59,0.66,0.22,0.16,0.26,0.82,0.79,0.84,"E07000085","East Hampshire"
"E02006829","East Hampshire 016",0.65,0.61,0.68,0.2,0.15,0.25,0.85,0.82,0.86,"E07000085","East Hampshire"
"E02006838","East Hampshire 017",0.69,0.65,0.72,0.18,0.12,0.22,0.86,0.84,0.88,"E07000085","East Hampshire"
