"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003652","Aylesbury Vale 001",0.69,0.66,0.72,0.18,0.13,0.23,0.84,0.82,0.86,"E07000004","Aylesbury Vale"
"E02003653","Aylesbury Vale 002",0.7,0.68,0.72,0.18,0.13,0.22,0.85,0.83,0.86,"E07000004","Aylesbury Vale"
"E02003654","Aylesbury Vale 003",0.67,0.63,0.7,0.19,0.14,0.24,0.83,0.81,0.85,"E07000004","Aylesbury Vale"
"E02003655","Aylesbury Vale 004",0.67,0.63,0.7,0.19,0.14,0.24,0.83,0.8,0.85,"E07000004","Aylesbury Vale"
"E02003656","Aylesbury Vale 005",0.68,0.66,0.71,0.19,0.14,0.23,0.84,0.82,0.85,"E07000004","Aylesbury Vale"
"E02003657","Aylesbury Vale 006",0.68,0.64,0.71,0.19,0.13,0.23,0.85,0.82,0.87,"E07000004","Aylesbury Vale"
"E02003658","Aylesbury Vale 007",0.68,0.64,0.71,0.19,0.14,0.23,0.84,0.82,0.86,"E07000004","Aylesbury Vale"
"E02003659","Aylesbury Vale 008",0.68,0.64,0.71,0.19,0.13,0.24,0.83,0.81,0.85,"E07000004","Aylesbury Vale"
"E02003660","Aylesbury Vale 009",0.68,0.65,0.71,0.18,0.13,0.23,0.84,0.82,0.86,"E07000004","Aylesbury Vale"
"E02003661","Aylesbury Vale 010",0.68,0.64,0.71,0.19,0.14,0.24,0.82,0.8,0.84,"E07000004","Aylesbury Vale"
"E02003662","Aylesbury Vale 011",0.61,0.57,0.64,0.23,0.18,0.28,0.79,0.77,0.81,"E07000004","Aylesbury Vale"
"E02003663","Aylesbury Vale 012",0.54,0.5,0.57,0.32,0.27,0.36,0.7,0.67,0.73,"E07000004","Aylesbury Vale"
"E02003664","Aylesbury Vale 013",0.56,0.52,0.6,0.31,0.26,0.35,0.72,0.69,0.74,"E07000004","Aylesbury Vale"
"E02003665","Aylesbury Vale 014",0.63,0.59,0.66,0.22,0.17,0.27,0.8,0.77,0.82,"E07000004","Aylesbury Vale"
"E02003666","Aylesbury Vale 015",0.63,0.59,0.66,0.24,0.19,0.29,0.78,0.75,0.81,"E07000004","Aylesbury Vale"
"E02003667","Aylesbury Vale 016",0.64,0.6,0.67,0.22,0.16,0.26,0.79,0.77,0.81,"E07000004","Aylesbury Vale"
"E02003668","Aylesbury Vale 017",0.63,0.6,0.66,0.22,0.17,0.27,0.83,0.81,0.85,"E07000004","Aylesbury Vale"
"E02003669","Aylesbury Vale 018",0.55,0.52,0.59,0.32,0.28,0.37,0.69,0.67,0.72,"E07000004","Aylesbury Vale"
"E02003670","Aylesbury Vale 019",0.63,0.6,0.66,0.23,0.18,0.27,0.79,0.77,0.82,"E07000004","Aylesbury Vale"
"E02003671","Aylesbury Vale 020",0.56,0.53,0.6,0.28,0.23,0.32,0.73,0.7,0.75,"E07000004","Aylesbury Vale"
"E02003672","Aylesbury Vale 021",0.67,0.62,0.7,0.2,0.14,0.25,0.84,0.82,0.87,"E07000004","Aylesbury Vale"
"E02003673","Aylesbury Vale 022",0.67,0.64,0.71,0.2,0.14,0.25,0.85,0.83,0.87,"E07000004","Aylesbury Vale"
"E02003674","Aylesbury Vale 023",0.69,0.65,0.72,0.18,0.12,0.23,0.85,0.82,0.86,"E07000004","Aylesbury Vale"
"E02003675","Aylesbury Vale 024",0.67,0.65,0.7,0.2,0.15,0.24,0.85,0.83,0.86,"E07000004","Aylesbury Vale"
