"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005345","Charnwood 001",0.65,0.61,0.68,0.21,0.16,0.26,0.81,0.78,0.83,"E07000130","Charnwood"
"E02005346","Charnwood 002",0.61,0.57,0.65,0.25,0.2,0.3,0.77,0.73,0.8,"E07000130","Charnwood"
"E02005347","Charnwood 003",0.72,0.68,0.75,0.17,0.11,0.22,0.84,0.82,0.86,"E07000130","Charnwood"
"E02005348","Charnwood 004",0.66,0.62,0.69,0.21,0.15,0.25,0.81,0.79,0.84,"E07000130","Charnwood"
"E02005349","Charnwood 005",0.62,0.6,0.65,0.25,0.2,0.29,0.78,0.76,0.8,"E07000130","Charnwood"
"E02005350","Charnwood 006",0.62,0.59,0.66,0.24,0.19,0.29,0.78,0.76,0.81,"E07000130","Charnwood"
"E02005351","Charnwood 007",0.74,0.71,0.76,0.15,0.1,0.2,0.85,0.82,0.86,"E07000130","Charnwood"
"E02005352","Charnwood 008",0.68,0.64,0.72,0.18,0.12,0.23,0.85,0.82,0.88,"E07000130","Charnwood"
"E02005353","Charnwood 009",0.66,0.63,0.69,0.21,0.16,0.26,0.81,0.79,0.83,"E07000130","Charnwood"
"E02005354","Charnwood 010",0.7,0.66,0.73,0.17,0.11,0.22,0.86,0.84,0.88,"E07000130","Charnwood"
"E02005355","Charnwood 011",0.66,0.63,0.69,0.19,0.13,0.23,0.84,0.82,0.86,"E07000130","Charnwood"
"E02005356","Charnwood 012",0.67,0.63,0.71,0.19,0.13,0.24,0.85,0.83,0.87,"E07000130","Charnwood"
"E02005357","Charnwood 013",0.62,0.59,0.65,0.21,0.16,0.25,0.81,0.79,0.83,"E07000130","Charnwood"
"E02005358","Charnwood 014",0.65,0.61,0.69,0.2,0.14,0.25,0.82,0.79,0.85,"E07000130","Charnwood"
"E02005359","Charnwood 015",0.63,0.58,0.67,0.24,0.18,0.29,0.81,0.77,0.84,"E07000130","Charnwood"
"E02005360","Charnwood 016",0.69,0.64,0.73,0.18,0.12,0.23,0.85,0.83,0.88,"E07000130","Charnwood"
"E02005361","Charnwood 017",0.6,0.55,0.64,0.26,0.21,0.31,0.78,0.75,0.82,"E07000130","Charnwood"
"E02005362","Charnwood 018",0.6,0.57,0.63,0.28,0.23,0.32,0.76,0.73,0.78,"E07000130","Charnwood"
"E02005363","Charnwood 019",0.6,0.55,0.64,0.25,0.19,0.3,0.79,0.76,0.82,"E07000130","Charnwood"
"E02005364","Charnwood 020",0.56,0.52,0.59,0.27,0.22,0.31,0.76,0.74,0.79,"E07000130","Charnwood"
"E02005365","Charnwood 021",0.54,0.5,0.58,0.31,0.27,0.36,0.73,0.7,0.76,"E07000130","Charnwood"
"E02005366","Charnwood 022",0.59,0.56,0.63,0.26,0.21,0.31,0.76,0.74,0.79,"E07000130","Charnwood"
