"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005221","Lancaster 001",0.65,0.62,0.69,0.23,0.17,0.27,0.79,0.77,0.81,"E07000121","Lancaster"
"E02005222","Lancaster 002",0.71,0.67,0.75,0.18,0.13,0.23,0.84,0.81,0.86,"E07000121","Lancaster"
"E02005223","Lancaster 003",0.65,0.61,0.68,0.23,0.17,0.27,0.81,0.79,0.84,"E07000121","Lancaster"
"E02005224","Lancaster 004",0.6,0.56,0.63,0.27,0.23,0.31,0.78,0.75,0.8,"E07000121","Lancaster"
"E02005225","Lancaster 005",0.67,0.64,0.7,0.21,0.16,0.26,0.83,0.8,0.85,"E07000121","Lancaster"
"E02005226","Lancaster 006",0.61,0.57,0.64,0.29,0.24,0.33,0.74,0.71,0.77,"E07000121","Lancaster"
"E02005228","Lancaster 008",0.64,0.61,0.67,0.26,0.21,0.3,0.77,0.74,0.79,"E07000121","Lancaster"
"E02005229","Lancaster 009",0.67,0.64,0.7,0.24,0.2,0.29,0.78,0.75,0.8,"E07000121","Lancaster"
"E02005230","Lancaster 010",0.57,0.54,0.61,0.31,0.27,0.35,0.73,0.7,0.76,"E07000121","Lancaster"
"E02005231","Lancaster 011",0.62,0.59,0.65,0.26,0.22,0.31,0.76,0.73,0.78,"E07000121","Lancaster"
"E02005233","Lancaster 013",0.71,0.68,0.74,0.17,0.12,0.22,0.84,0.82,0.86,"E07000121","Lancaster"
"E02005234","Lancaster 014",0.78,0.76,0.8,0.13,0.08,0.18,0.87,0.86,0.89,"E07000121","Lancaster"
"E02005235","Lancaster 015",0.8,0.77,0.82,0.13,0.07,0.17,0.88,0.86,0.89,"E07000121","Lancaster"
"E02005236","Lancaster 016",0.6,0.56,0.63,0.29,0.24,0.33,0.76,0.74,0.79,"E07000121","Lancaster"
"E02005237","Lancaster 017",0.74,0.71,0.77,0.16,0.11,0.21,0.87,0.85,0.88,"E07000121","Lancaster"
"E02005238","Lancaster 018",0.69,0.66,0.72,0.18,0.13,0.23,0.84,0.82,0.86,"E07000121","Lancaster"
"E02005239","Lancaster 019",0.75,0.72,0.79,0.15,0.09,0.2,0.86,0.84,0.88,"E07000121","Lancaster"
"E02006871","Lancaster 020",0.62,0.59,0.66,0.27,0.22,0.31,0.77,0.74,0.8,"E07000121","Lancaster"
