"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02001045","Manchester 001",0.5,0.47,0.53,0.36,0.32,0.4,0.65,0.63,0.68,"E08000003","Manchester"
"E02001046","Manchester 002",0.54,0.51,0.57,0.33,0.29,0.37,0.68,0.65,0.71,"E08000003","Manchester"
"E02001047","Manchester 003",0.53,0.49,0.56,0.34,0.3,0.39,0.68,0.65,0.71,"E08000003","Manchester"
"E02001048","Manchester 004",0.53,0.49,0.57,0.32,0.28,0.37,0.71,0.67,0.74,"E08000003","Manchester"
"E02001049","Manchester 005",0.55,0.51,0.58,0.32,0.28,0.36,0.71,0.68,0.74,"E08000003","Manchester"
"E02001050","Manchester 006",0.52,0.49,0.56,0.34,0.3,0.38,0.67,0.64,0.7,"E08000003","Manchester"
"E02001051","Manchester 007",0.53,0.49,0.56,0.35,0.3,0.39,0.69,0.66,0.72,"E08000003","Manchester"
"E02001052","Manchester 008",0.49,0.45,0.53,0.35,0.31,0.39,0.65,0.62,0.69,"E08000003","Manchester"
"E02001053","Manchester 009",0.52,0.48,0.56,0.36,0.32,0.41,0.65,0.62,0.69,"E08000003","Manchester"
"E02001055","Manchester 011",0.51,0.47,0.56,0.37,0.32,0.41,0.68,0.64,0.71,"E08000003","Manchester"
"E02001056","Manchester 012",0.51,0.47,0.54,0.38,0.34,0.42,0.66,0.63,0.69,"E08000003","Manchester"
"E02001057","Manchester 013",0.62,0.58,0.66,0.29,0.24,0.33,0.74,0.71,0.77,"E08000003","Manchester"
"E02001059","Manchester 015",0.56,0.52,0.6,0.33,0.28,0.37,0.68,0.65,0.72,"E08000003","Manchester"
"E02001061","Manchester 017",0.5,0.46,0.54,0.37,0.32,0.41,0.66,0.62,0.7,"E08000003","Manchester"
"E02001062","Manchester 018",0.6,0.56,0.64,0.29,0.24,0.33,0.72,0.68,0.75,"E08000003","Manchester"
"E02001063","Manchester 019",0.71,0.67,0.75,0.17,0.11,0.22,0.82,0.79,0.85,"E08000003","Manchester"
"E02001064","Manchester 020",0.5,0.46,0.54,0.37,0.32,0.41,0.65,0.61,0.68,"E08000003","Manchester"
"E02001065","Manchester 021",0.55,0.51,0.58,0.32,0.28,0.36,0.69,0.66,0.72,"E08000003","Manchester"
"E02001066","Manchester 022",0.65,0.61,0.68,0.22,0.17,0.27,0.77,0.74,0.8,"E08000003","Manchester"
"E02001067","Manchester 023",0.5,0.46,0.53,0.37,0.33,0.41,0.64,0.61,0.67,"E08000003","Manchester"
"E02001068","Manchester 024",0.52,0.48,0.56,0.32,0.27,0.36,0.69,0.66,0.73,"E08000003","Manchester"
"E02001069","Manchester 025",0.63,0.59,0.66,0.23,0.19,0.28,0.76,0.74,0.79,"E08000003","Manchester"
"E02001070","Manchester 026",0.68,0.65,0.71,0.19,0.14,0.24,0.81,0.78,0.83,"E08000003","Manchester"
"E02001071","Manchester 027",0.5,0.46,0.54,0.31,0.26,0.35,0.68,0.65,0.72,"E08000003","Manchester"
"E02001072","Manchester 028",0.69,0.64,0.73,0.17,0.12,0.22,0.83,0.79,0.86,"E08000003","Manchester"
"E02001073","Manchester 029",0.72,0.68,0.75,0.16,0.1,0.21,0.86,0.83,0.88,"E08000003","Manchester"
"E02001074","Manchester 030",0.61,0.56,0.66,0.24,0.18,0.29,0.76,0.72,0.8,"E08000003","Manchester"
"E02001075","Manchester 031",0.62,0.58,0.66,0.24,0.19,0.29,0.78,0.74,0.81,"E08000003","Manchester"
"E02001076","Manchester 032",0.72,0.66,0.77,0.16,0.1,0.22,0.83,0.79,0.87,"E08000003","Manchester"
"E02001077","Manchester 033",0.71,0.67,0.75,0.16,0.1,0.21,0.85,0.83,0.88,"E08000003","Manchester"
"E02001078","Manchester 034",0.6,0.55,0.65,0.25,0.2,0.31,0.76,0.71,0.8,"E08000003","Manchester"
"E02001079","Manchester 035",0.61,0.56,0.66,0.23,0.17,0.28,0.78,0.74,0.81,"E08000003","Manchester"
"E02001080","Manchester 036",0.72,0.67,0.75,0.15,0.09,0.2,0.84,0.81,0.87,"E08000003","Manchester"
"E02001081","Manchester 037",0.73,0.68,0.77,0.16,0.1,0.22,0.86,0.83,0.89,"E08000003","Manchester"
"E02001082","Manchester 038",0.74,0.7,0.77,0.13,0.07,0.18,0.87,0.85,0.9,"E08000003","Manchester"
"E02001083","Manchester 039",0.74,0.7,0.78,0.13,0.07,0.19,0.87,0.84,0.89,"E08000003","Manchester"
"E02001084","Manchester 040",0.7,0.65,0.75,0.15,0.1,0.21,0.86,0.82,0.89,"E08000003","Manchester"
"E02001085","Manchester 041",0.56,0.51,0.62,0.3,0.25,0.36,0.71,0.66,0.75,"E08000003","Manchester"
"E02001086","Manchester 042",0.64,0.6,0.69,0.21,0.15,0.26,0.82,0.79,0.85,"E08000003","Manchester"
"E02001087","Manchester 043",0.72,0.68,0.76,0.14,0.08,0.2,0.88,0.86,0.9,"E08000003","Manchester"
"E02001088","Manchester 044",0.54,0.49,0.58,0.31,0.26,0.36,0.72,0.68,0.75,"E08000003","Manchester"
"E02001089","Manchester 045",0.68,0.63,0.73,0.19,0.13,0.25,0.83,0.79,0.86,"E08000003","Manchester"
"E02001090","Manchester 046",0.62,0.57,0.67,0.24,0.19,0.3,0.79,0.75,0.82,"E08000003","Manchester"
