"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002590","Warrington 001",0.66,0.62,0.7,0.2,0.14,0.25,0.82,0.79,0.84,"E06000007","Warrington"
"E02002591","Warrington 002",0.63,0.59,0.66,0.23,0.18,0.28,0.79,0.77,0.82,"E06000007","Warrington"
"E02002592","Warrington 003",0.59,0.56,0.63,0.26,0.21,0.3,0.78,0.75,0.8,"E06000007","Warrington"
"E02002593","Warrington 004",0.6,0.58,0.63,0.25,0.2,0.29,0.78,0.76,0.79,"E06000007","Warrington"
"E02002594","Warrington 005",0.6,0.57,0.63,0.24,0.2,0.28,0.75,0.73,0.77,"E06000007","Warrington"
"E02002595","Warrington 006",0.49,0.46,0.52,0.38,0.34,0.41,0.66,0.64,0.69,"E06000007","Warrington"
"E02002596","Warrington 007",0.59,0.56,0.62,0.25,0.2,0.29,0.77,0.75,0.79,"E06000007","Warrington"
"E02002597","Warrington 008",0.51,0.48,0.53,0.35,0.31,0.39,0.67,0.65,0.69,"E06000007","Warrington"
"E02002598","Warrington 009",0.64,0.62,0.67,0.2,0.15,0.24,0.82,0.8,0.84,"E06000007","Warrington"
"E02002599","Warrington 010",0.6,0.57,0.62,0.25,0.21,0.29,0.79,0.77,0.8,"E06000007","Warrington"
"E02002600","Warrington 011",0.54,0.51,0.57,0.32,0.27,0.35,0.72,0.7,0.74,"E06000007","Warrington"
"E02002601","Warrington 012",0.59,0.56,0.62,0.28,0.23,0.32,0.77,0.75,0.79,"E06000007","Warrington"
"E02002602","Warrington 013",0.52,0.49,0.55,0.35,0.31,0.39,0.69,0.66,0.71,"E06000007","Warrington"
"E02002603","Warrington 014",0.61,0.58,0.64,0.24,0.19,0.28,0.78,0.76,0.8,"E06000007","Warrington"
"E02002604","Warrington 015",0.6,0.57,0.62,0.24,0.2,0.28,0.8,0.78,0.82,"E06000007","Warrington"
"E02002605","Warrington 016",0.57,0.54,0.59,0.28,0.24,0.32,0.75,0.73,0.77,"E06000007","Warrington"
"E02002606","Warrington 017",0.6,0.58,0.63,0.28,0.23,0.31,0.75,0.73,0.77,"E06000007","Warrington"
"E02002607","Warrington 018",0.58,0.55,0.61,0.28,0.23,0.32,0.76,0.74,0.78,"E06000007","Warrington"
"E02002608","Warrington 019",0.59,0.56,0.62,0.27,0.22,0.31,0.79,0.77,0.81,"E06000007","Warrington"
"E02002609","Warrington 020",0.58,0.55,0.61,0.29,0.24,0.32,0.73,0.71,0.75,"E06000007","Warrington"
"E02002610","Warrington 021",0.7,0.68,0.72,0.16,0.11,0.21,0.86,0.84,0.87,"E06000007","Warrington"
"E02002611","Warrington 022",0.68,0.66,0.71,0.19,0.14,0.23,0.85,0.84,0.86,"E06000007","Warrington"
"E02002612","Warrington 023",0.69,0.66,0.7,0.19,0.15,0.23,0.85,0.83,0.86,"E06000007","Warrington"
"E02002613","Warrington 024",0.69,0.66,0.72,0.17,0.12,0.21,0.85,0.84,0.87,"E06000007","Warrington"
"E02002614","Warrington 025",0.7,0.68,0.72,0.16,0.11,0.2,0.88,0.87,0.89,"E06000007","Warrington"
