"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005132","Thanet 001",0.52,0.47,0.57,0.35,0.3,0.4,0.68,0.64,0.73,"E07000114","Thanet"
"E02005133","Thanet 002",0.59,0.54,0.63,0.28,0.23,0.33,0.79,0.76,0.82,"E07000114","Thanet"
"E02005134","Thanet 003",0.56,0.51,0.61,0.3,0.25,0.35,0.72,0.68,0.76,"E07000114","Thanet"
"E02005135","Thanet 004",0.57,0.51,0.63,0.29,0.23,0.35,0.75,0.7,0.79,"E07000114","Thanet"
"E02005136","Thanet 005",0.58,0.53,0.63,0.27,0.21,0.32,0.75,0.71,0.79,"E07000114","Thanet"
"E02005137","Thanet 006",0.54,0.49,0.59,0.35,0.29,0.4,0.71,0.66,0.74,"E07000114","Thanet"
"E02005138","Thanet 007",0.58,0.55,0.61,0.27,0.22,0.31,0.75,0.72,0.77,"E07000114","Thanet"
"E02005139","Thanet 008",0.57,0.54,0.6,0.27,0.23,0.31,0.77,0.75,0.79,"E07000114","Thanet"
"E02005140","Thanet 009",0.61,0.58,0.64,0.26,0.21,0.31,0.81,0.8,0.83,"E07000114","Thanet"
"E02005141","Thanet 010",0.66,0.64,0.69,0.23,0.17,0.27,0.82,0.81,0.84,"E07000114","Thanet"
"E02005142","Thanet 011",0.57,0.53,0.6,0.31,0.26,0.35,0.75,0.72,0.78,"E07000114","Thanet"
"E02005143","Thanet 012",0.6,0.57,0.64,0.25,0.2,0.29,0.78,0.76,0.81,"E07000114","Thanet"
"E02005144","Thanet 013",0.55,0.51,0.59,0.32,0.28,0.36,0.71,0.68,0.73,"E07000114","Thanet"
"E02005145","Thanet 014",0.58,0.52,0.62,0.27,0.22,0.32,0.77,0.73,0.8,"E07000114","Thanet"
"E02005146","Thanet 015",0.63,0.6,0.66,0.23,0.18,0.27,0.79,0.77,0.82,"E07000114","Thanet"
"E02005147","Thanet 016",0.63,0.6,0.66,0.23,0.18,0.27,0.8,0.78,0.82,"E07000114","Thanet"
"E02005148","Thanet 017",0.6,0.56,0.63,0.25,0.2,0.29,0.8,0.78,0.83,"E07000114","Thanet"
