"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004045","Bolsover 001",0.61,0.57,0.64,0.27,0.22,0.31,0.75,0.73,0.77,"E07000033","Bolsover"
"E02004046","Bolsover 002",0.57,0.54,0.61,0.32,0.28,0.36,0.71,0.68,0.73,"E07000033","Bolsover"
"E02004047","Bolsover 003",0.5,0.47,0.53,0.39,0.35,0.43,0.63,0.61,0.66,"E07000033","Bolsover"
"E02004048","Bolsover 004",0.55,0.51,0.58,0.32,0.27,0.36,0.69,0.66,0.72,"E07000033","Bolsover"
"E02004049","Bolsover 005",0.58,0.55,0.61,0.28,0.23,0.32,0.74,0.72,0.76,"E07000033","Bolsover"
"E02004050","Bolsover 006",0.51,0.48,0.53,0.37,0.34,0.41,0.66,0.64,0.68,"E07000033","Bolsover"
"E02004051","Bolsover 007",0.53,0.48,0.57,0.33,0.28,0.38,0.68,0.64,0.72,"E07000033","Bolsover"
"E02004052","Bolsover 008",0.58,0.54,0.62,0.26,0.22,0.31,0.75,0.72,0.78,"E07000033","Bolsover"
"E02004053","Bolsover 009",0.55,0.52,0.58,0.3,0.26,0.34,0.72,0.69,0.74,"E07000033","Bolsover"
"E02004054","Bolsover 010",0.54,0.51,0.58,0.28,0.23,0.32,0.73,0.7,0.75,"E07000033","Bolsover"
