"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002905","Herefordshire 001",0.68,0.64,0.71,0.2,0.15,0.25,0.83,0.8,0.85,"E06000019","Herefordshire, County of"
"E02002906","Herefordshire 002",0.56,0.53,0.59,0.29,0.25,0.32,0.73,0.71,0.75,"E06000019","Herefordshire, County of"
"E02002907","Herefordshire 003",0.6,0.58,0.62,0.27,0.23,0.31,0.76,0.74,0.78,"E06000019","Herefordshire, County of"
"E02002908","Herefordshire 004",0.64,0.61,0.68,0.22,0.17,0.27,0.81,0.78,0.83,"E06000019","Herefordshire, County of"
"E02002909","Herefordshire 005",0.63,0.58,0.67,0.24,0.18,0.29,0.78,0.75,0.81,"E06000019","Herefordshire, County of"
"E02002910","Herefordshire 006",0.62,0.58,0.66,0.25,0.2,0.29,0.78,0.75,0.81,"E06000019","Herefordshire, County of"
"E02002911","Herefordshire 007",0.64,0.59,0.68,0.21,0.16,0.27,0.82,0.78,0.84,"E06000019","Herefordshire, County of"
"E02002912","Herefordshire 008",0.65,0.61,0.68,0.22,0.17,0.27,0.81,0.78,0.83,"E06000019","Herefordshire, County of"
"E02002913","Herefordshire 009",0.66,0.62,0.7,0.19,0.14,0.24,0.84,0.81,0.86,"E06000019","Herefordshire, County of"
"E02002914","Herefordshire 010",0.59,0.55,0.63,0.25,0.2,0.3,0.79,0.76,0.81,"E06000019","Herefordshire, County of"
"E02002915","Herefordshire 011",0.62,0.58,0.66,0.23,0.18,0.28,0.83,0.8,0.85,"E06000019","Herefordshire, County of"
"E02002916","Herefordshire 012",0.63,0.59,0.67,0.23,0.17,0.28,0.81,0.78,0.83,"E06000019","Herefordshire, County of"
"E02002917","Herefordshire 013",0.64,0.6,0.68,0.21,0.16,0.26,0.82,0.79,0.84,"E06000019","Herefordshire, County of"
"E02002918","Herefordshire 014",0.64,0.61,0.67,0.22,0.17,0.27,0.82,0.8,0.85,"E06000019","Herefordshire, County of"
"E02002919","Herefordshire 015",0.58,0.54,0.62,0.27,0.22,0.32,0.76,0.72,0.78,"E06000019","Herefordshire, County of"
"E02002920","Herefordshire 016",0.62,0.58,0.66,0.23,0.18,0.27,0.8,0.77,0.82,"E06000019","Herefordshire, County of"
"E02002921","Herefordshire 017",0.53,0.49,0.57,0.3,0.26,0.35,0.72,0.68,0.75,"E06000019","Herefordshire, County of"
"E02002922","Herefordshire 018",0.66,0.62,0.71,0.19,0.14,0.25,0.84,0.81,0.86,"E06000019","Herefordshire, County of"
"E02002923","Herefordshire 019",0.61,0.56,0.65,0.24,0.19,0.29,0.8,0.76,0.83,"E06000019","Herefordshire, County of"
"E02002924","Herefordshire 020",0.65,0.6,0.69,0.22,0.17,0.27,0.81,0.78,0.83,"E06000019","Herefordshire, County of"
"E02002925","Herefordshire 021",0.62,0.57,0.68,0.23,0.17,0.29,0.81,0.77,0.85,"E06000019","Herefordshire, County of"
"E02002926","Herefordshire 022",0.61,0.58,0.64,0.24,0.19,0.28,0.8,0.78,0.82,"E06000019","Herefordshire, County of"
"E02002927","Herefordshire 023",0.66,0.61,0.71,0.21,0.15,0.26,0.82,0.79,0.85,"E06000019","Herefordshire, County of"
