"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003742","Fenland 001",0.53,0.49,0.57,0.28,0.23,0.32,0.75,0.72,0.78,"E07000010","Fenland"
"E02003743","Fenland 002",0.5,0.47,0.53,0.31,0.27,0.35,0.74,0.71,0.77,"E07000010","Fenland"
"E02003744","Fenland 003",0.53,0.49,0.58,0.29,0.24,0.34,0.76,0.73,0.79,"E07000010","Fenland"
"E02003745","Fenland 004",0.55,0.5,0.6,0.3,0.25,0.35,0.74,0.7,0.78,"E07000010","Fenland"
"E02003746","Fenland 005",0.59,0.56,0.63,0.27,0.22,0.31,0.77,0.74,0.8,"E07000010","Fenland"
"E02003747","Fenland 006",0.53,0.49,0.56,0.34,0.29,0.38,0.71,0.68,0.73,"E07000010","Fenland"
"E02003748","Fenland 007",0.57,0.53,0.61,0.29,0.25,0.34,0.76,0.73,0.79,"E07000010","Fenland"
"E02003749","Fenland 008",0.56,0.51,0.6,0.28,0.23,0.33,0.75,0.72,0.79,"E07000010","Fenland"
"E02003750","Fenland 009",0.56,0.52,0.59,0.3,0.26,0.35,0.76,0.73,0.79,"E07000010","Fenland"
"E02003751","Fenland 010",0.56,0.51,0.61,0.28,0.23,0.33,0.75,0.71,0.79,"E07000010","Fenland"
"E02003752","Fenland 011",0.54,0.5,0.57,0.31,0.26,0.35,0.72,0.7,0.75,"E07000010","Fenland"
