"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005940","Oxford 001",0.73,0.7,0.76,0.15,0.1,0.2,0.88,0.86,0.9,"E07000178","Oxford"
"E02005941","Oxford 002",0.75,0.73,0.77,0.13,0.08,0.18,0.9,0.89,0.92,"E07000178","Oxford"
"E02005942","Oxford 003",0.8,0.77,0.82,0.1,0.04,0.15,0.93,0.91,0.94,"E07000178","Oxford"
"E02005943","Oxford 004",0.72,0.68,0.75,0.17,0.11,0.21,0.87,0.85,0.89,"E07000178","Oxford"
"E02005944","Oxford 005",0.63,0.59,0.66,0.23,0.18,0.28,0.79,0.76,0.81,"E07000178","Oxford"
"E02005945","Oxford 006",0.78,0.75,0.81,0.13,0.07,0.18,0.9,0.88,0.91,"E07000178","Oxford"
"E02005946","Oxford 007",0.73,0.7,0.76,0.16,0.1,0.21,0.86,0.84,0.88,"E07000178","Oxford"
"E02005947","Oxford 008",0.84,0.81,0.86,0.08,0.02,0.14,0.93,0.91,0.94,"E07000178","Oxford"
"E02005948","Oxford 009",0.79,0.77,0.82,0.1,0.04,0.16,0.91,0.89,0.92,"E07000178","Oxford"
"E02005949","Oxford 010",0.7,0.66,0.74,0.18,0.12,0.23,0.83,0.8,0.86,"E07000178","Oxford"
"E02005950","Oxford 011",0.81,0.78,0.84,0.1,0.04,0.15,0.9,0.88,0.92,"E07000178","Oxford"
"E02005951","Oxford 012",0.76,0.72,0.78,0.15,0.09,0.2,0.88,0.86,0.9,"E07000178","Oxford"
"E02005952","Oxford 013",0.69,0.65,0.73,0.18,0.12,0.23,0.84,0.81,0.86,"E07000178","Oxford"
"E02005953","Oxford 014",0.73,0.7,0.76,0.14,0.09,0.19,0.86,0.84,0.88,"E07000178","Oxford"
"E02005954","Oxford 015",0.66,0.62,0.7,0.22,0.16,0.27,0.82,0.79,0.84,"E07000178","Oxford"
"E02005955","Oxford 016",0.61,0.58,0.65,0.26,0.21,0.3,0.77,0.74,0.79,"E07000178","Oxford"
"E02005956","Oxford 017",0.54,0.5,0.58,0.32,0.27,0.37,0.72,0.68,0.75,"E07000178","Oxford"
"E02005957","Oxford 018",0.57,0.53,0.6,0.29,0.25,0.34,0.73,0.7,0.76,"E07000178","Oxford"
