"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004527","Epping Forest 001",0.6,0.55,0.65,0.24,0.19,0.29,0.78,0.75,0.82,"E07000072","Epping Forest"
"E02004528","Epping Forest 002",0.6,0.56,0.64,0.24,0.18,0.29,0.8,0.76,0.83,"E07000072","Epping Forest"
"E02004529","Epping Forest 003",0.62,0.58,0.66,0.22,0.17,0.27,0.79,0.76,0.82,"E07000072","Epping Forest"
"E02004530","Epping Forest 004",0.58,0.56,0.61,0.24,0.19,0.28,0.77,0.76,0.79,"E07000072","Epping Forest"
"E02004531","Epping Forest 005",0.61,0.58,0.64,0.24,0.19,0.28,0.79,0.77,0.81,"E07000072","Epping Forest"
"E02004532","Epping Forest 006",0.63,0.6,0.65,0.22,0.18,0.27,0.81,0.79,0.83,"E07000072","Epping Forest"
"E02004533","Epping Forest 007",0.58,0.55,0.61,0.27,0.22,0.31,0.77,0.75,0.79,"E07000072","Epping Forest"
"E02004534","Epping Forest 008",0.61,0.58,0.64,0.24,0.2,0.28,0.78,0.76,0.8,"E07000072","Epping Forest"
"E02004535","Epping Forest 009",0.56,0.5,0.61,0.29,0.23,0.34,0.76,0.71,0.8,"E07000072","Epping Forest"
"E02004536","Epping Forest 010",0.62,0.59,0.66,0.22,0.16,0.26,0.81,0.78,0.83,"E07000072","Epping Forest"
"E02004537","Epping Forest 011",0.64,0.6,0.66,0.23,0.19,0.27,0.79,0.77,0.81,"E07000072","Epping Forest"
"E02004538","Epping Forest 012",0.68,0.65,0.71,0.18,0.13,0.23,0.85,0.83,0.87,"E07000072","Epping Forest"
"E02004539","Epping Forest 013",0.66,0.63,0.69,0.2,0.15,0.24,0.83,0.81,0.85,"E07000072","Epping Forest"
"E02004540","Epping Forest 014",0.67,0.64,0.7,0.18,0.13,0.23,0.85,0.82,0.87,"E07000072","Epping Forest"
"E02004541","Epping Forest 015",0.68,0.65,0.71,0.19,0.14,0.23,0.84,0.81,0.86,"E07000072","Epping Forest"
"E02004542","Epping Forest 016",0.65,0.6,0.7,0.2,0.14,0.25,0.83,0.79,0.86,"E07000072","Epping Forest"
"E02004543","Epping Forest 017",0.6,0.56,0.63,0.25,0.2,0.29,0.79,0.76,0.81,"E07000072","Epping Forest"
