"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004924","St Albans 001",0.72,0.69,0.74,0.15,0.09,0.19,0.88,0.87,0.89,"E07000240","St Albans"
"E02004925","St Albans 002",0.69,0.65,0.72,0.17,0.11,0.22,0.86,0.84,0.88,"E07000240","St Albans"
"E02004926","St Albans 003",0.71,0.67,0.74,0.16,0.1,0.21,0.88,0.86,0.9,"E07000240","St Albans"
"E02004927","St Albans 004",0.67,0.62,0.71,0.18,0.12,0.23,0.85,0.82,0.87,"E07000240","St Albans"
"E02004928","St Albans 005",0.69,0.65,0.72,0.17,0.11,0.21,0.87,0.85,0.89,"E07000240","St Albans"
"E02004929","St Albans 006",0.68,0.61,0.73,0.19,0.13,0.25,0.84,0.8,0.87,"E07000240","St Albans"
"E02004930","St Albans 007",0.68,0.64,0.72,0.17,0.11,0.22,0.86,0.83,0.88,"E07000240","St Albans"
"E02004931","St Albans 008",0.68,0.65,0.71,0.18,0.12,0.22,0.85,0.83,0.87,"E07000240","St Albans"
"E02004932","St Albans 009",0.68,0.64,0.72,0.18,0.12,0.23,0.84,0.82,0.87,"E07000240","St Albans"
"E02004933","St Albans 010",0.75,0.71,0.78,0.13,0.07,0.18,0.9,0.88,0.92,"E07000240","St Albans"
"E02004934","St Albans 011",0.74,0.71,0.77,0.14,0.08,0.19,0.88,0.87,0.9,"E07000240","St Albans"
"E02004935","St Albans 012",0.76,0.73,0.79,0.13,0.08,0.19,0.89,0.86,0.91,"E07000240","St Albans"
"E02004936","St Albans 013",0.72,0.68,0.75,0.14,0.09,0.19,0.87,0.85,0.89,"E07000240","St Albans"
"E02004937","St Albans 014",0.73,0.69,0.77,0.14,0.09,0.2,0.9,0.88,0.92,"E07000240","St Albans"
"E02004938","St Albans 015",0.69,0.64,0.73,0.18,0.12,0.23,0.84,0.81,0.87,"E07000240","St Albans"
"E02004939","St Albans 016",0.66,0.61,0.71,0.2,0.15,0.26,0.82,0.79,0.85,"E07000240","St Albans"
"E02004940","St Albans 017",0.69,0.64,0.72,0.19,0.14,0.24,0.84,0.81,0.86,"E07000240","St Albans"
"E02004941","St Albans 018",0.62,0.58,0.66,0.23,0.18,0.28,0.79,0.76,0.82,"E07000240","St Albans"
"E02004942","St Albans 019",0.63,0.57,0.68,0.21,0.16,0.27,0.82,0.78,0.85,"E07000240","St Albans"
"E02004943","St Albans 020",0.64,0.58,0.69,0.21,0.15,0.26,0.83,0.79,0.86,"E07000240","St Albans"
