"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02001187","Stockport 001",0.57,0.53,0.61,0.28,0.23,0.32,0.74,0.7,0.76,"E08000007","Stockport"
"E02001188","Stockport 002",0.56,0.51,0.61,0.29,0.23,0.34,0.72,0.68,0.76,"E08000007","Stockport"
"E02001189","Stockport 003",0.6,0.55,0.64,0.26,0.21,0.31,0.76,0.72,0.79,"E08000007","Stockport"
"E02001190","Stockport 004",0.51,0.46,0.55,0.38,0.33,0.42,0.62,0.58,0.66,"E08000007","Stockport"
"E02001191","Stockport 005",0.6,0.56,0.64,0.25,0.2,0.29,0.77,0.75,0.8,"E08000007","Stockport"
"E02001192","Stockport 006",0.7,0.66,0.74,0.17,0.12,0.22,0.85,0.82,0.87,"E08000007","Stockport"
"E02001193","Stockport 007",0.59,0.55,0.64,0.26,0.2,0.3,0.76,0.72,0.79,"E08000007","Stockport"
"E02001194","Stockport 008",0.69,0.66,0.73,0.18,0.12,0.23,0.85,0.83,0.87,"E08000007","Stockport"
"E02001195","Stockport 009",0.59,0.54,0.63,0.26,0.2,0.31,0.76,0.72,0.79,"E08000007","Stockport"
"E02001196","Stockport 010",0.64,0.6,0.68,0.22,0.16,0.27,0.82,0.78,0.84,"E08000007","Stockport"
"E02001197","Stockport 011",0.66,0.61,0.7,0.2,0.14,0.25,0.83,0.8,0.85,"E08000007","Stockport"
"E02001198","Stockport 012",0.59,0.55,0.63,0.27,0.22,0.32,0.77,0.73,0.8,"E08000007","Stockport"
"E02001199","Stockport 013",0.69,0.65,0.72,0.18,0.12,0.22,0.84,0.82,0.86,"E08000007","Stockport"
"E02001200","Stockport 014",0.57,0.53,0.61,0.29,0.24,0.34,0.71,0.68,0.75,"E08000007","Stockport"
"E02001201","Stockport 015",0.61,0.57,0.65,0.24,0.19,0.29,0.77,0.75,0.8,"E08000007","Stockport"
"E02001202","Stockport 016",0.64,0.6,0.67,0.23,0.18,0.28,0.78,0.75,0.81,"E08000007","Stockport"
"E02001203","Stockport 017",0.72,0.68,0.75,0.15,0.1,0.2,0.88,0.85,0.89,"E08000007","Stockport"
"E02001204","Stockport 018",0.63,0.59,0.66,0.22,0.17,0.27,0.79,0.76,0.82,"E08000007","Stockport"
"E02001205","Stockport 019",0.62,0.58,0.65,0.26,0.21,0.3,0.75,0.72,0.77,"E08000007","Stockport"
"E02001206","Stockport 020",0.66,0.62,0.69,0.21,0.16,0.26,0.84,0.82,0.86,"E08000007","Stockport"
"E02001207","Stockport 021",0.62,0.58,0.66,0.22,0.17,0.27,0.8,0.77,0.83,"E08000007","Stockport"
"E02001208","Stockport 022",0.63,0.59,0.67,0.23,0.18,0.28,0.78,0.75,0.81,"E08000007","Stockport"
"E02001209","Stockport 023",0.66,0.62,0.69,0.2,0.15,0.25,0.81,0.78,0.84,"E08000007","Stockport"
"E02001210","Stockport 024",0.57,0.53,0.61,0.29,0.25,0.34,0.73,0.7,0.76,"E08000007","Stockport"
"E02001211","Stockport 025",0.63,0.6,0.67,0.23,0.17,0.27,0.81,0.78,0.83,"E08000007","Stockport"
"E02001212","Stockport 026",0.57,0.52,0.61,0.28,0.23,0.32,0.71,0.68,0.75,"E08000007","Stockport"
"E02001213","Stockport 027",0.67,0.63,0.71,0.21,0.15,0.25,0.81,0.79,0.84,"E08000007","Stockport"
"E02001214","Stockport 028",0.62,0.59,0.64,0.24,0.19,0.28,0.79,0.77,0.81,"E08000007","Stockport"
"E02001215","Stockport 029",0.67,0.64,0.69,0.19,0.14,0.24,0.85,0.83,0.86,"E08000007","Stockport"
"E02001216","Stockport 030",0.67,0.63,0.69,0.19,0.14,0.24,0.83,0.81,0.85,"E08000007","Stockport"
"E02001217","Stockport 031",0.63,0.6,0.65,0.24,0.19,0.28,0.78,0.76,0.8,"E08000007","Stockport"
"E02001218","Stockport 032",0.68,0.65,0.71,0.18,0.13,0.23,0.85,0.82,0.86,"E08000007","Stockport"
"E02001219","Stockport 033",0.68,0.65,0.7,0.2,0.15,0.24,0.83,0.81,0.84,"E08000007","Stockport"
"E02001220","Stockport 034",0.65,0.63,0.68,0.2,0.15,0.25,0.82,0.81,0.84,"E08000007","Stockport"
"E02001221","Stockport 035",0.67,0.64,0.7,0.19,0.14,0.23,0.84,0.82,0.86,"E08000007","Stockport"
"E02001222","Stockport 036",0.58,0.55,0.61,0.25,0.21,0.3,0.78,0.76,0.8,"E08000007","Stockport"
"E02001223","Stockport 037",0.69,0.66,0.71,0.18,0.13,0.23,0.84,0.83,0.86,"E08000007","Stockport"
"E02001224","Stockport 038",0.66,0.63,0.69,0.2,0.15,0.25,0.84,0.82,0.86,"E08000007","Stockport"
"E02001225","Stockport 039",0.67,0.64,0.69,0.18,0.13,0.23,0.84,0.82,0.86,"E08000007","Stockport"
"E02001226","Stockport 040",0.6,0.56,0.63,0.25,0.2,0.29,0.77,0.75,0.79,"E08000007","Stockport"
"E02001227","Stockport 041",0.69,0.67,0.71,0.17,0.12,0.21,0.86,0.85,0.88,"E08000007","Stockport"
"E02001228","Stockport 042",0.69,0.66,0.72,0.17,0.12,0.22,0.86,0.84,0.88,"E08000007","Stockport"
