"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004741","Gosport 001",0.6,0.56,0.63,0.29,0.24,0.34,0.75,0.72,0.78,"E07000088","Gosport"
"E02004742","Gosport 002",0.58,0.54,0.61,0.3,0.25,0.34,0.76,0.74,0.79,"E07000088","Gosport"
"E02004743","Gosport 003",0.66,0.63,0.7,0.22,0.17,0.26,0.83,0.8,0.85,"E07000088","Gosport"
"E02004744","Gosport 004",0.61,0.57,0.65,0.28,0.23,0.33,0.76,0.73,0.79,"E07000088","Gosport"
"E02004745","Gosport 005",0.67,0.63,0.7,0.22,0.17,0.26,0.81,0.79,0.84,"E07000088","Gosport"
"E02004746","Gosport 006",0.65,0.62,0.68,0.24,0.18,0.28,0.84,0.82,0.86,"E07000088","Gosport"
"E02004747","Gosport 007",0.66,0.62,0.7,0.22,0.17,0.27,0.83,0.8,0.85,"E07000088","Gosport"
"E02004748","Gosport 008",0.66,0.62,0.69,0.23,0.18,0.27,0.8,0.78,0.83,"E07000088","Gosport"
"E02004749","Gosport 009",0.67,0.64,0.7,0.21,0.16,0.26,0.86,0.84,0.88,"E07000088","Gosport"
"E02004750","Gosport 010",0.68,0.65,0.71,0.2,0.15,0.24,0.86,0.84,0.87,"E07000088","Gosport"
