"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002496","Middlesbrough 001",0.58,0.53,0.63,0.28,0.23,0.33,0.71,0.67,0.76,"E06000002","Middlesbrough"
"E02002497","Middlesbrough 002",0.5,0.46,0.55,0.35,0.3,0.39,0.67,0.63,0.71,"E06000002","Middlesbrough"
"E02002498","Middlesbrough 003",0.56,0.52,0.6,0.32,0.27,0.37,0.68,0.64,0.71,"E06000002","Middlesbrough"
"E02002499","Middlesbrough 004",0.49,0.44,0.53,0.37,0.32,0.42,0.65,0.61,0.7,"E06000002","Middlesbrough"
"E02002500","Middlesbrough 005",0.61,0.57,0.65,0.26,0.21,0.3,0.75,0.72,0.78,"E06000002","Middlesbrough"
"E02002501","Middlesbrough 006",0.56,0.51,0.6,0.31,0.26,0.36,0.69,0.65,0.73,"E06000002","Middlesbrough"
"E02002502","Middlesbrough 007",0.51,0.47,0.56,0.35,0.3,0.4,0.67,0.63,0.71,"E06000002","Middlesbrough"
"E02002503","Middlesbrough 008",0.55,0.5,0.59,0.32,0.27,0.37,0.7,0.66,0.74,"E06000002","Middlesbrough"
"E02002504","Middlesbrough 009",0.63,0.59,0.67,0.23,0.18,0.28,0.78,0.75,0.81,"E06000002","Middlesbrough"
"E02002505","Middlesbrough 010",0.51,0.46,0.55,0.36,0.31,0.41,0.65,0.61,0.69,"E06000002","Middlesbrough"
"E02002506","Middlesbrough 011",0.53,0.48,0.58,0.34,0.29,0.39,0.68,0.63,0.72,"E06000002","Middlesbrough"
"E02002507","Middlesbrough 012",0.61,0.57,0.65,0.24,0.19,0.29,0.78,0.75,0.81,"E06000002","Middlesbrough"
"E02002508","Middlesbrough 013",0.58,0.53,0.63,0.27,0.22,0.32,0.77,0.73,0.8,"E06000002","Middlesbrough"
"E02002509","Middlesbrough 014",0.57,0.53,0.61,0.28,0.23,0.33,0.74,0.7,0.77,"E06000002","Middlesbrough"
"E02002510","Middlesbrough 015",0.59,0.54,0.63,0.27,0.22,0.31,0.76,0.72,0.79,"E06000002","Middlesbrough"
"E02002512","Middlesbrough 017",0.65,0.61,0.68,0.19,0.14,0.24,0.84,0.81,0.86,"E06000002","Middlesbrough"
"E02002513","Middlesbrough 018",0.55,0.5,0.59,0.3,0.25,0.35,0.7,0.67,0.74,"E06000002","Middlesbrough"
"E02002514","Middlesbrough 019",0.6,0.56,0.64,0.25,0.2,0.3,0.77,0.73,0.8,"E06000002","Middlesbrough"
"E02006811","Middlesbrough 020",0.65,0.6,0.71,0.22,0.15,0.27,0.82,0.78,0.85,"E06000002","Middlesbrough"
