"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004424","Basildon 001",0.67,0.62,0.71,0.18,0.12,0.23,0.85,0.82,0.88,"E07000066","Basildon"
"E02004425","Basildon 002",0.65,0.59,0.71,0.21,0.15,0.26,0.82,0.78,0.86,"E07000066","Basildon"
"E02004426","Basildon 003",0.65,0.6,0.7,0.2,0.14,0.26,0.83,0.79,0.86,"E07000066","Basildon"
"E02004427","Basildon 004",0.64,0.59,0.7,0.22,0.16,0.28,0.82,0.78,0.86,"E07000066","Basildon"
"E02004428","Basildon 005",0.55,0.51,0.59,0.29,0.24,0.33,0.77,0.73,0.8,"E07000066","Basildon"
"E02004429","Basildon 006",0.57,0.52,0.61,0.27,0.22,0.32,0.76,0.73,0.79,"E07000066","Basildon"
"E02004430","Basildon 007",0.61,0.57,0.65,0.23,0.18,0.27,0.8,0.77,0.82,"E07000066","Basildon"
"E02004431","Basildon 008",0.61,0.56,0.66,0.24,0.18,0.28,0.78,0.75,0.81,"E07000066","Basildon"
"E02004432","Basildon 009",0.6,0.54,0.64,0.24,0.19,0.3,0.78,0.74,0.81,"E07000066","Basildon"
"E02004433","Basildon 010",0.58,0.53,0.62,0.27,0.22,0.32,0.75,0.72,0.78,"E07000066","Basildon"
"E02004434","Basildon 011",0.54,0.48,0.59,0.3,0.24,0.36,0.72,0.67,0.76,"E07000066","Basildon"
"E02004435","Basildon 012",0.52,0.47,0.57,0.32,0.27,0.37,0.71,0.66,0.74,"E07000066","Basildon"
"E02004436","Basildon 013",0.5,0.46,0.54,0.35,0.31,0.39,0.67,0.64,0.7,"E07000066","Basildon"
"E02004437","Basildon 014",0.52,0.48,0.56,0.33,0.29,0.38,0.71,0.67,0.74,"E07000066","Basildon"
"E02004438","Basildon 015",0.53,0.48,0.57,0.33,0.27,0.37,0.71,0.67,0.75,"E07000066","Basildon"
"E02004439","Basildon 016",0.54,0.5,0.58,0.32,0.28,0.37,0.69,0.66,0.73,"E07000066","Basildon"
"E02004440","Basildon 017",0.56,0.52,0.6,0.29,0.24,0.34,0.74,0.71,0.77,"E07000066","Basildon"
"E02004441","Basildon 018",0.5,0.47,0.54,0.35,0.3,0.39,0.67,0.64,0.7,"E07000066","Basildon"
"E02004442","Basildon 019",0.52,0.48,0.55,0.32,0.28,0.36,0.69,0.66,0.72,"E07000066","Basildon"
"E02004443","Basildon 020",0.59,0.55,0.63,0.25,0.2,0.3,0.78,0.75,0.81,"E07000066","Basildon"
"E02004444","Basildon 021",0.61,0.58,0.65,0.24,0.19,0.28,0.8,0.77,0.82,"E07000066","Basildon"
"E02004445","Basildon 022",0.53,0.49,0.57,0.3,0.25,0.34,0.72,0.68,0.75,"E07000066","Basildon"
