"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02000397","Haringey 001",0.66,0.63,0.68,0.21,0.16,0.26,0.79,0.77,0.8,"E09000014","Haringey"
"E02000398","Haringey 002",0.5,0.46,0.54,0.36,0.31,0.4,0.65,0.61,0.68,"E09000014","Haringey"
"E02000400","Haringey 004",0.67,0.64,0.71,0.2,0.15,0.25,0.82,0.79,0.84,"E09000014","Haringey"
"E02000401","Haringey 005",0.51,0.47,0.55,0.32,0.27,0.36,0.69,0.65,0.72,"E09000014","Haringey"
"E02000402","Haringey 006",0.54,0.5,0.58,0.32,0.28,0.36,0.68,0.65,0.71,"E09000014","Haringey"
"E02000403","Haringey 007",0.66,0.62,0.7,0.2,0.15,0.25,0.8,0.77,0.82,"E09000014","Haringey"
"E02000404","Haringey 008",0.59,0.55,0.62,0.26,0.21,0.3,0.74,0.71,0.76,"E09000014","Haringey"
"E02000405","Haringey 009",0.77,0.74,0.8,0.11,0.05,0.16,0.91,0.89,0.93,"E09000014","Haringey"
"E02000406","Haringey 010",0.63,0.59,0.66,0.23,0.18,0.27,0.78,0.75,0.8,"E09000014","Haringey"
"E02000407","Haringey 011",0.58,0.54,0.62,0.28,0.23,0.33,0.72,0.69,0.75,"E09000014","Haringey"
"E02000408","Haringey 012",0.54,0.51,0.56,0.31,0.27,0.35,0.69,0.67,0.71,"E09000014","Haringey"
"E02000409","Haringey 013",0.58,0.55,0.6,0.27,0.23,0.31,0.73,0.71,0.75,"E09000014","Haringey"
"E02000410","Haringey 014",0.79,0.78,0.81,0.11,0.05,0.16,0.92,0.91,0.93,"E09000014","Haringey"
"E02000411","Haringey 015",0.56,0.54,0.59,0.28,0.24,0.32,0.72,0.7,0.74,"E09000014","Haringey"
"E02000412","Haringey 016",0.65,0.63,0.67,0.21,0.16,0.25,0.81,0.79,0.82,"E09000014","Haringey"
"E02000413","Haringey 017",0.74,0.72,0.76,0.14,0.09,0.19,0.89,0.88,0.9,"E09000014","Haringey"
"E02000414","Haringey 018",0.63,0.61,0.65,0.23,0.19,0.27,0.77,0.76,0.79,"E09000014","Haringey"
"E02000415","Haringey 019",0.67,0.65,0.69,0.18,0.13,0.22,0.83,0.82,0.85,"E09000014","Haringey"
"E02000416","Haringey 020",0.7,0.68,0.71,0.17,0.12,0.21,0.85,0.84,0.86,"E09000014","Haringey"
"E02000417","Haringey 021",0.8,0.78,0.81,0.11,0.05,0.16,0.92,0.91,0.93,"E09000014","Haringey"
"E02000418","Haringey 022",0.77,0.75,0.79,0.11,0.06,0.16,0.91,0.9,0.92,"E09000014","Haringey"
"E02000419","Haringey 023",0.72,0.7,0.74,0.15,0.1,0.2,0.86,0.85,0.87,"E09000014","Haringey"
"E02000420","Haringey 024",0.62,0.6,0.64,0.24,0.2,0.28,0.78,0.76,0.79,"E09000014","Haringey"
"E02000421","Haringey 025",0.59,0.57,0.62,0.26,0.22,0.3,0.75,0.73,0.76,"E09000014","Haringey"
"E02000422","Haringey 026",0.63,0.59,0.67,0.22,0.17,0.27,0.79,0.76,0.82,"E09000014","Haringey"
"E02000423","Haringey 027",0.71,0.67,0.74,0.16,0.11,0.21,0.85,0.83,0.87,"E09000014","Haringey"
"E02000424","Haringey 028",0.78,0.75,0.8,0.11,0.06,0.17,0.89,0.88,0.91,"E09000014","Haringey"
"E02000425","Haringey 029",0.54,0.5,0.59,0.26,0.21,0.3,0.74,0.71,0.78,"E09000014","Haringey"
"E02000426","Haringey 030",0.75,0.72,0.79,0.13,0.07,0.18,0.9,0.88,0.91,"E09000014","Haringey"
"E02000427","Haringey 031",0.76,0.72,0.8,0.13,0.07,0.18,0.88,0.85,0.9,"E09000014","Haringey"
"E02000428","Haringey 032",0.64,0.6,0.67,0.23,0.18,0.28,0.78,0.75,0.81,"E09000014","Haringey"
"E02000429","Haringey 033",0.79,0.76,0.82,0.1,0.04,0.15,0.92,0.9,0.93,"E09000014","Haringey"
"E02000430","Haringey 034",0.81,0.78,0.84,0.09,0.03,0.14,0.92,0.9,0.93,"E09000014","Haringey"
"E02000431","Haringey 035",0.81,0.78,0.83,0.1,0.04,0.15,0.92,0.9,0.93,"E09000014","Haringey"
"E02000432","Haringey 036",0.78,0.75,0.8,0.12,0.06,0.17,0.88,0.86,0.9,"E09000014","Haringey"
"E02006794","Haringey 037",0.53,0.49,0.57,0.34,0.3,0.39,0.67,0.64,0.7,"E09000014","Haringey"
