"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02001655","Sheffield 045",0.52,0.48,0.56,0.34,0.29,0.38,0.66,0.63,0.7,"E08000019","Sheffield"
"E02001656","Sheffield 046",0.79,0.76,0.81,0.12,0.07,0.17,0.89,0.87,0.9,"E08000019","Sheffield"
"E02001657","Sheffield 047",0.78,0.75,0.8,0.13,0.07,0.18,0.89,0.87,0.91,"E08000019","Sheffield"
"E02001658","Sheffield 048",0.52,0.47,0.56,0.36,0.31,0.41,0.65,0.61,0.69,"E08000019","Sheffield"
"E02001659","Sheffield 049",0.53,0.49,0.58,0.33,0.28,0.38,0.68,0.65,0.72,"E08000019","Sheffield"
"E02001660","Sheffield 050",0.73,0.68,0.77,0.15,0.1,0.2,0.86,0.83,0.88,"E08000019","Sheffield"
"E02001661","Sheffield 051",0.61,0.56,0.65,0.27,0.21,0.31,0.76,0.72,0.79,"E08000019","Sheffield"
"E02001662","Sheffield 052",0.55,0.5,0.59,0.31,0.26,0.36,0.69,0.66,0.73,"E08000019","Sheffield"
"E02001663","Sheffield 053",0.72,0.68,0.76,0.16,0.1,0.2,0.85,0.83,0.88,"E08000019","Sheffield"
"E02001664","Sheffield 054",0.58,0.54,0.62,0.27,0.22,0.32,0.75,0.71,0.78,"E08000019","Sheffield"
"E02001665","Sheffield 055",0.74,0.7,0.78,0.14,0.08,0.19,0.89,0.86,0.91,"E08000019","Sheffield"
"E02001666","Sheffield 056",0.56,0.52,0.6,0.3,0.25,0.34,0.71,0.68,0.74,"E08000019","Sheffield"
"E02001669","Sheffield 059",0.69,0.66,0.72,0.18,0.12,0.22,0.83,0.81,0.85,"E08000019","Sheffield"
"E02001670","Sheffield 060",0.54,0.51,0.57,0.33,0.29,0.37,0.7,0.67,0.72,"E08000019","Sheffield"
"E02001671","Sheffield 061",0.58,0.55,0.61,0.28,0.23,0.32,0.74,0.71,0.76,"E08000019","Sheffield"
"E02001672","Sheffield 062",0.57,0.54,0.61,0.28,0.24,0.32,0.75,0.72,0.77,"E08000019","Sheffield"
"E02001673","Sheffield 063",0.61,0.58,0.64,0.24,0.19,0.28,0.78,0.76,0.8,"E08000019","Sheffield"
"E02001674","Sheffield 064",0.65,0.61,0.69,0.2,0.15,0.25,0.83,0.8,0.85,"E08000019","Sheffield"
"E02001675","Sheffield 065",0.52,0.49,0.56,0.34,0.3,0.38,0.69,0.66,0.71,"E08000019","Sheffield"
"E02001676","Sheffield 066",0.7,0.67,0.73,0.17,0.12,0.21,0.85,0.83,0.87,"E08000019","Sheffield"
"E02001678","Sheffield 068",0.73,0.7,0.75,0.16,0.11,0.21,0.87,0.85,0.88,"E08000019","Sheffield"
"E02001679","Sheffield 069",0.58,0.54,0.61,0.27,0.23,0.31,0.74,0.72,0.77,"E08000019","Sheffield"
"E02001680","Sheffield 070",0.53,0.49,0.56,0.33,0.29,0.37,0.69,0.66,0.72,"E08000019","Sheffield"
"E02001681","Sheffield 071",0.69,0.67,0.72,0.17,0.12,0.22,0.85,0.83,0.86,"E08000019","Sheffield"
"E02006803","Sheffield 072",0.62,0.59,0.66,0.24,0.19,0.28,0.78,0.75,0.8,"E08000019","Sheffield"
"E02006843","Sheffield 073",0.79,0.76,0.82,0.12,0.06,0.17,0.87,0.85,0.89,"E08000019","Sheffield"
"E02006844","Sheffield 074",0.78,0.74,0.81,0.14,0.08,0.19,0.84,0.81,0.87,"E08000019","Sheffield"
"E02006868","Sheffield 075",0.59,0.55,0.63,0.29,0.25,0.34,0.73,0.7,0.76,"E08000019","Sheffield"
"E02006869","Sheffield 076",0.53,0.49,0.58,0.32,0.27,0.37,0.69,0.65,0.72,"E08000019","Sheffield"
