"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02001157","Salford 001",0.51,0.47,0.54,0.35,0.31,0.39,0.67,0.64,0.7,"E08000006","Salford"
"E02001158","Salford 002",0.54,0.51,0.57,0.33,0.29,0.37,0.7,0.68,0.72,"E08000006","Salford"
"E02001159","Salford 003",0.59,0.55,0.63,0.28,0.24,0.33,0.74,0.71,0.77,"E08000006","Salford"
"E02001160","Salford 004",0.55,0.51,0.58,0.31,0.27,0.35,0.7,0.67,0.73,"E08000006","Salford"
"E02001161","Salford 005",0.6,0.57,0.64,0.27,0.22,0.32,0.76,0.73,0.79,"E08000006","Salford"
"E02001162","Salford 006",0.58,0.55,0.61,0.3,0.25,0.34,0.74,0.71,0.76,"E08000006","Salford"
"E02001163","Salford 007",0.66,0.63,0.7,0.22,0.17,0.27,0.81,0.78,0.83,"E08000006","Salford"
"E02001164","Salford 008",0.57,0.54,0.61,0.29,0.25,0.33,0.72,0.69,0.74,"E08000006","Salford"
"E02001165","Salford 009",0.62,0.59,0.65,0.27,0.22,0.31,0.77,0.74,0.79,"E08000006","Salford"
"E02001166","Salford 010",0.53,0.49,0.57,0.28,0.23,0.33,0.74,0.71,0.77,"E08000006","Salford"
"E02001167","Salford 011",0.56,0.53,0.59,0.3,0.25,0.34,0.73,0.71,0.76,"E08000006","Salford"
"E02001168","Salford 012",0.59,0.56,0.63,0.27,0.22,0.31,0.76,0.73,0.79,"E08000006","Salford"
"E02001169","Salford 013",0.66,0.63,0.69,0.19,0.14,0.23,0.84,0.82,0.85,"E08000006","Salford"
"E02001170","Salford 014",0.65,0.62,0.68,0.2,0.15,0.24,0.84,0.82,0.86,"E08000006","Salford"
"E02001171","Salford 015",0.57,0.53,0.6,0.28,0.23,0.32,0.76,0.73,0.79,"E08000006","Salford"
"E02001172","Salford 016",0.52,0.48,0.55,0.34,0.3,0.38,0.69,0.66,0.71,"E08000006","Salford"
"E02001173","Salford 017",0.55,0.51,0.59,0.35,0.3,0.39,0.68,0.64,0.71,"E08000006","Salford"
"E02001174","Salford 018",0.6,0.57,0.62,0.27,0.22,0.31,0.76,0.74,0.78,"E08000006","Salford"
"E02001175","Salford 019",0.56,0.53,0.59,0.3,0.25,0.33,0.73,0.7,0.75,"E08000006","Salford"
"E02001176","Salford 020",0.61,0.58,0.64,0.24,0.19,0.28,0.79,0.76,0.81,"E08000006","Salford"
"E02001177","Salford 021",0.56,0.52,0.59,0.31,0.26,0.35,0.71,0.68,0.74,"E08000006","Salford"
"E02001178","Salford 022",0.71,0.67,0.73,0.21,0.15,0.25,0.8,0.78,0.83,"E08000006","Salford"
"E02001179","Salford 023",0.55,0.51,0.58,0.32,0.28,0.36,0.7,0.67,0.72,"E08000006","Salford"
"E02001180","Salford 024",0.51,0.48,0.54,0.38,0.34,0.42,0.64,0.61,0.66,"E08000006","Salford"
"E02001181","Salford 025",0.54,0.51,0.58,0.32,0.28,0.36,0.71,0.68,0.73,"E08000006","Salford"
"E02001182","Salford 026",0.53,0.5,0.56,0.33,0.29,0.37,0.68,0.65,0.71,"E08000006","Salford"
"E02001183","Salford 027",0.57,0.53,0.6,0.29,0.24,0.33,0.73,0.7,0.76,"E08000006","Salford"
"E02001184","Salford 028",0.65,0.61,0.68,0.24,0.19,0.28,0.77,0.75,0.8,"E08000006","Salford"
"E02001185","Salford 029",0.54,0.5,0.58,0.3,0.26,0.35,0.73,0.7,0.76,"E08000006","Salford"
"E02001186","Salford 030",0.58,0.53,0.62,0.28,0.22,0.32,0.75,0.71,0.78,"E08000006","Salford"
