"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004651","Stroud 001",0.64,0.6,0.68,0.21,0.16,0.26,0.81,0.78,0.83,"E07000082","Stroud"
"E02004652","Stroud 002",0.72,0.68,0.76,0.16,0.1,0.21,0.87,0.85,0.89,"E07000082","Stroud"
"E02004653","Stroud 003",0.66,0.63,0.69,0.19,0.14,0.24,0.83,0.81,0.85,"E07000082","Stroud"
"E02004654","Stroud 004",0.64,0.57,0.7,0.21,0.15,0.27,0.81,0.76,0.84,"E07000082","Stroud"
"E02004655","Stroud 005",0.64,0.6,0.69,0.21,0.16,0.26,0.81,0.77,0.84,"E07000082","Stroud"
"E02004656","Stroud 006",0.7,0.65,0.74,0.18,0.12,0.23,0.83,0.8,0.86,"E07000082","Stroud"
"E02004657","Stroud 007",0.72,0.66,0.77,0.17,0.11,0.23,0.85,0.82,0.88,"E07000082","Stroud"
"E02004658","Stroud 008",0.71,0.66,0.75,0.17,0.11,0.22,0.86,0.83,0.88,"E07000082","Stroud"
"E02004659","Stroud 009",0.69,0.61,0.75,0.19,0.12,0.25,0.84,0.79,0.88,"E07000082","Stroud"
"E02004660","Stroud 010",0.69,0.63,0.74,0.19,0.13,0.25,0.85,0.81,0.88,"E07000082","Stroud"
"E02004661","Stroud 011",0.62,0.57,0.67,0.22,0.16,0.27,0.81,0.78,0.85,"E07000082","Stroud"
"E02004662","Stroud 012",0.64,0.57,0.7,0.21,0.14,0.26,0.82,0.77,0.87,"E07000082","Stroud"
"E02004663","Stroud 013",0.7,0.66,0.74,0.19,0.13,0.24,0.85,0.82,0.87,"E07000082","Stroud"
"E02004664","Stroud 014",0.63,0.57,0.68,0.22,0.16,0.27,0.81,0.77,0.85,"E07000082","Stroud"
"E02004665","Stroud 015",0.69,0.64,0.75,0.17,0.11,0.23,0.86,0.82,0.89,"E07000082","Stroud"
