"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005551","King's Lynn and West Norfolk 001",0.55,0.52,0.59,0.31,0.27,0.35,0.76,0.73,0.78,"E07000146","King's Lynn and West Norfolk"
"E02005552","King's Lynn and West Norfolk 002",0.64,0.61,0.66,0.23,0.18,0.27,0.81,0.79,0.83,"E07000146","King's Lynn and West Norfolk"
"E02005553","King's Lynn and West Norfolk 003",0.55,0.51,0.59,0.29,0.25,0.33,0.76,0.73,0.79,"E07000146","King's Lynn and West Norfolk"
"E02005554","King's Lynn and West Norfolk 004",0.6,0.57,0.63,0.25,0.2,0.29,0.8,0.78,0.82,"E07000146","King's Lynn and West Norfolk"
"E02005555","King's Lynn and West Norfolk 005",0.64,0.62,0.67,0.21,0.16,0.25,0.84,0.82,0.86,"E07000146","King's Lynn and West Norfolk"
"E02005556","King's Lynn and West Norfolk 006",0.58,0.55,0.61,0.25,0.2,0.29,0.79,0.76,0.81,"E07000146","King's Lynn and West Norfolk"
"E02005557","King's Lynn and West Norfolk 007",0.54,0.51,0.57,0.31,0.27,0.35,0.69,0.66,0.71,"E07000146","King's Lynn and West Norfolk"
"E02005558","King's Lynn and West Norfolk 008",0.54,0.49,0.58,0.29,0.24,0.34,0.73,0.69,0.76,"E07000146","King's Lynn and West Norfolk"
"E02005559","King's Lynn and West Norfolk 009",0.59,0.55,0.64,0.25,0.2,0.3,0.76,0.72,0.79,"E07000146","King's Lynn and West Norfolk"
"E02005560","King's Lynn and West Norfolk 010",0.58,0.52,0.62,0.27,0.22,0.32,0.74,0.69,0.77,"E07000146","King's Lynn and West Norfolk"
"E02005561","King's Lynn and West Norfolk 011",0.57,0.51,0.62,0.31,0.25,0.36,0.72,0.67,0.76,"E07000146","King's Lynn and West Norfolk"
"E02005562","King's Lynn and West Norfolk 012",0.61,0.55,0.66,0.26,0.2,0.31,0.77,0.72,0.81,"E07000146","King's Lynn and West Norfolk"
"E02005563","King's Lynn and West Norfolk 013",0.54,0.49,0.59,0.29,0.24,0.34,0.74,0.69,0.78,"E07000146","King's Lynn and West Norfolk"
"E02005564","King's Lynn and West Norfolk 014",0.61,0.56,0.67,0.24,0.18,0.29,0.79,0.76,0.83,"E07000146","King's Lynn and West Norfolk"
"E02005565","King's Lynn and West Norfolk 015",0.57,0.52,0.61,0.29,0.24,0.34,0.72,0.68,0.76,"E07000146","King's Lynn and West Norfolk"
"E02005566","King's Lynn and West Norfolk 016",0.56,0.5,0.62,0.29,0.23,0.35,0.74,0.69,0.79,"E07000146","King's Lynn and West Norfolk"
"E02005567","King's Lynn and West Norfolk 017",0.57,0.54,0.61,0.28,0.24,0.33,0.75,0.73,0.78,"E07000146","King's Lynn and West Norfolk"
"E02005568","King's Lynn and West Norfolk 018",0.58,0.53,0.63,0.28,0.23,0.33,0.74,0.7,0.77,"E07000146","King's Lynn and West Norfolk"
"E02005569","King's Lynn and West Norfolk 019",0.57,0.52,0.61,0.28,0.23,0.33,0.73,0.69,0.76,"E07000146","King's Lynn and West Norfolk"
