"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004856","Dacorum 001",0.67,0.64,0.7,0.19,0.14,0.24,0.83,0.81,0.85,"E07000096","Dacorum"
"E02004857","Dacorum 002",0.7,0.68,0.73,0.17,0.12,0.22,0.86,0.85,0.87,"E07000096","Dacorum"
"E02004858","Dacorum 003",0.67,0.65,0.69,0.2,0.15,0.24,0.83,0.82,0.84,"E07000096","Dacorum"
"E02004859","Dacorum 004",0.71,0.68,0.73,0.16,0.1,0.21,0.87,0.86,0.88,"E07000096","Dacorum"
"E02004860","Dacorum 005",0.64,0.61,0.66,0.22,0.17,0.26,0.78,0.76,0.8,"E07000096","Dacorum"
"E02004861","Dacorum 006",0.67,0.64,0.7,0.18,0.13,0.23,0.85,0.83,0.87,"E07000096","Dacorum"
"E02004862","Dacorum 007",0.58,0.54,0.61,0.27,0.22,0.31,0.74,0.72,0.76,"E07000096","Dacorum"
"E02004863","Dacorum 008",0.57,0.54,0.6,0.29,0.25,0.33,0.73,0.71,0.75,"E07000096","Dacorum"
"E02004864","Dacorum 009",0.73,0.71,0.76,0.14,0.09,0.19,0.89,0.88,0.9,"E07000096","Dacorum"
"E02004865","Dacorum 010",0.64,0.61,0.67,0.22,0.17,0.27,0.8,0.78,0.82,"E07000096","Dacorum"
"E02004866","Dacorum 011",0.6,0.58,0.64,0.25,0.2,0.29,0.77,0.75,0.79,"E07000096","Dacorum"
"E02004867","Dacorum 012",0.7,0.67,0.72,0.17,0.12,0.21,0.86,0.85,0.87,"E07000096","Dacorum"
"E02004868","Dacorum 013",0.58,0.55,0.61,0.28,0.23,0.32,0.77,0.75,0.79,"E07000096","Dacorum"
"E02004869","Dacorum 014",0.72,0.68,0.75,0.15,0.1,0.2,0.87,0.85,0.89,"E07000096","Dacorum"
"E02004870","Dacorum 015",0.61,0.57,0.65,0.25,0.2,0.3,0.78,0.75,0.81,"E07000096","Dacorum"
"E02004871","Dacorum 016",0.62,0.58,0.66,0.23,0.18,0.28,0.79,0.76,0.82,"E07000096","Dacorum"
"E02004872","Dacorum 017",0.62,0.59,0.66,0.24,0.19,0.29,0.8,0.77,0.82,"E07000096","Dacorum"
"E02004873","Dacorum 018",0.69,0.65,0.73,0.18,0.12,0.23,0.84,0.81,0.87,"E07000096","Dacorum"
"E02004874","Dacorum 019",0.63,0.6,0.66,0.24,0.19,0.28,0.78,0.75,0.8,"E07000096","Dacorum"
"E02004875","Dacorum 020",0.61,0.56,0.65,0.25,0.2,0.3,0.76,0.72,0.79,"E07000096","Dacorum"
"E02004876","Dacorum 021",0.68,0.63,0.72,0.18,0.12,0.23,0.85,0.82,0.87,"E07000096","Dacorum"
"E02004877","Dacorum 022",0.68,0.64,0.72,0.18,0.12,0.22,0.85,0.82,0.87,"E07000096","Dacorum"
