"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003524","Portsmouth 001",0.55,0.52,0.57,0.32,0.28,0.35,0.7,0.68,0.72,"E06000044","Portsmouth"
"E02003525","Portsmouth 002",0.53,0.5,0.56,0.34,0.3,0.38,0.69,0.67,0.71,"E06000044","Portsmouth"
"E02003526","Portsmouth 003",0.63,0.61,0.66,0.23,0.18,0.27,0.82,0.81,0.84,"E06000044","Portsmouth"
"E02003527","Portsmouth 004",0.59,0.56,0.62,0.26,0.21,0.3,0.78,0.76,0.8,"E06000044","Portsmouth"
"E02003529","Portsmouth 006",0.6,0.58,0.63,0.24,0.2,0.29,0.79,0.77,0.8,"E06000044","Portsmouth"
"E02003530","Portsmouth 007",0.58,0.55,0.6,0.28,0.23,0.32,0.76,0.74,0.78,"E06000044","Portsmouth"
"E02003531","Portsmouth 008",0.61,0.58,0.64,0.25,0.2,0.29,0.8,0.78,0.81,"E06000044","Portsmouth"
"E02003532","Portsmouth 009",0.59,0.57,0.61,0.26,0.21,0.3,0.76,0.74,0.77,"E06000044","Portsmouth"
"E02003533","Portsmouth 010",0.55,0.52,0.58,0.3,0.26,0.34,0.72,0.7,0.74,"E06000044","Portsmouth"
"E02003534","Portsmouth 011",0.6,0.57,0.62,0.25,0.21,0.29,0.76,0.74,0.78,"E06000044","Portsmouth"
"E02003535","Portsmouth 012",0.6,0.55,0.65,0.26,0.21,0.31,0.76,0.72,0.79,"E06000044","Portsmouth"
"E02003536","Portsmouth 013",0.52,0.47,0.57,0.36,0.31,0.41,0.67,0.62,0.71,"E06000044","Portsmouth"
"E02003537","Portsmouth 014",0.62,0.58,0.66,0.25,0.2,0.3,0.79,0.76,0.82,"E06000044","Portsmouth"
"E02003538","Portsmouth 015",0.63,0.59,0.67,0.26,0.21,0.31,0.77,0.74,0.81,"E06000044","Portsmouth"
"E02003539","Portsmouth 016",0.59,0.54,0.64,0.31,0.26,0.36,0.74,0.7,0.78,"E06000044","Portsmouth"
"E02003540","Portsmouth 017",0.66,0.61,0.71,0.23,0.18,0.29,0.82,0.78,0.85,"E06000044","Portsmouth"
"E02003541","Portsmouth 018",0.63,0.59,0.67,0.27,0.22,0.32,0.76,0.73,0.79,"E06000044","Portsmouth"
"E02003542","Portsmouth 019",0.73,0.7,0.77,0.19,0.13,0.23,0.86,0.83,0.88,"E06000044","Portsmouth"
"E02003543","Portsmouth 020",0.74,0.7,0.78,0.15,0.09,0.2,0.87,0.84,0.89,"E06000044","Portsmouth"
"E02003544","Portsmouth 021",0.69,0.65,0.72,0.21,0.16,0.26,0.84,0.81,0.86,"E06000044","Portsmouth"
"E02003545","Portsmouth 022",0.73,0.69,0.76,0.18,0.12,0.23,0.86,0.84,0.88,"E06000044","Portsmouth"
"E02003546","Portsmouth 023",0.67,0.63,0.71,0.21,0.15,0.26,0.85,0.82,0.87,"E06000044","Portsmouth"
"E02003547","Portsmouth 024",0.73,0.69,0.76,0.17,0.11,0.22,0.87,0.84,0.89,"E06000044","Portsmouth"
"E02003548","Portsmouth 025",0.75,0.71,0.78,0.17,0.11,0.22,0.86,0.84,0.88,"E06000044","Portsmouth"
"E02006821","Portsmouth 026",0.63,0.61,0.65,0.23,0.18,0.27,0.82,0.8,0.83,"E06000044","Portsmouth"
