"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005819","Ashfield 001",0.57,0.52,0.61,0.28,0.23,0.32,0.75,0.71,0.78,"E07000170","Ashfield"
"E02005820","Ashfield 002",0.59,0.55,0.62,0.26,0.22,0.31,0.77,0.75,0.79,"E07000170","Ashfield"
"E02005821","Ashfield 003",0.54,0.5,0.58,0.3,0.26,0.34,0.7,0.66,0.73,"E07000170","Ashfield"
"E02005822","Ashfield 004",0.57,0.53,0.61,0.29,0.24,0.33,0.74,0.7,0.77,"E07000170","Ashfield"
"E02005823","Ashfield 005",0.53,0.48,0.57,0.34,0.3,0.39,0.69,0.65,0.72,"E07000170","Ashfield"
"E02005824","Ashfield 006",0.61,0.58,0.64,0.23,0.18,0.27,0.77,0.75,0.79,"E07000170","Ashfield"
"E02005825","Ashfield 007",0.59,0.55,0.63,0.25,0.2,0.3,0.76,0.73,0.79,"E07000170","Ashfield"
"E02005826","Ashfield 008",0.52,0.49,0.55,0.31,0.27,0.34,0.69,0.67,0.72,"E07000170","Ashfield"
"E02005827","Ashfield 009",0.59,0.55,0.63,0.26,0.2,0.3,0.75,0.72,0.78,"E07000170","Ashfield"
"E02005828","Ashfield 010",0.55,0.51,0.6,0.28,0.23,0.33,0.74,0.71,0.77,"E07000170","Ashfield"
"E02005829","Ashfield 011",0.53,0.49,0.57,0.32,0.27,0.36,0.7,0.67,0.73,"E07000170","Ashfield"
"E02005830","Ashfield 012",0.56,0.52,0.6,0.28,0.23,0.32,0.74,0.71,0.77,"E07000170","Ashfield"
"E02005831","Ashfield 013",0.59,0.55,0.63,0.26,0.21,0.3,0.77,0.74,0.8,"E07000170","Ashfield"
"E02005832","Ashfield 014",0.57,0.54,0.6,0.28,0.23,0.32,0.76,0.73,0.78,"E07000170","Ashfield"
"E02005833","Ashfield 015",0.6,0.55,0.64,0.24,0.19,0.29,0.79,0.75,0.82,"E07000170","Ashfield"
"E02005834","Ashfield 016",0.55,0.5,0.59,0.3,0.25,0.34,0.74,0.71,0.78,"E07000170","Ashfield"
