"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006767","Wyre Forest 001",0.63,0.59,0.67,0.23,0.18,0.28,0.8,0.77,0.83,"E07000239","Wyre Forest"
"E02006768","Wyre Forest 002",0.59,0.56,0.62,0.28,0.23,0.32,0.75,0.73,0.77,"E07000239","Wyre Forest"
"E02006769","Wyre Forest 003",0.65,0.62,0.67,0.22,0.18,0.26,0.8,0.79,0.82,"E07000239","Wyre Forest"
"E02006770","Wyre Forest 004",0.59,0.55,0.62,0.27,0.23,0.32,0.74,0.71,0.77,"E07000239","Wyre Forest"
"E02006771","Wyre Forest 005",0.63,0.59,0.67,0.23,0.18,0.28,0.79,0.76,0.81,"E07000239","Wyre Forest"
"E02006772","Wyre Forest 006",0.59,0.56,0.62,0.27,0.22,0.31,0.76,0.74,0.78,"E07000239","Wyre Forest"
"E02006773","Wyre Forest 007",0.6,0.57,0.63,0.25,0.21,0.29,0.78,0.76,0.8,"E07000239","Wyre Forest"
"E02006774","Wyre Forest 008",0.62,0.58,0.65,0.24,0.19,0.28,0.78,0.76,0.81,"E07000239","Wyre Forest"
"E02006775","Wyre Forest 009",0.52,0.48,0.55,0.34,0.29,0.38,0.67,0.64,0.7,"E07000239","Wyre Forest"
"E02006776","Wyre Forest 010",0.65,0.61,0.68,0.21,0.16,0.26,0.81,0.78,0.83,"E07000239","Wyre Forest"
"E02006777","Wyre Forest 011",0.63,0.59,0.67,0.23,0.18,0.28,0.79,0.77,0.82,"E07000239","Wyre Forest"
"E02006778","Wyre Forest 012",0.59,0.52,0.66,0.28,0.21,0.34,0.76,0.71,0.81,"E07000239","Wyre Forest"
"E02006779","Wyre Forest 013",0.61,0.51,0.69,0.25,0.17,0.32,0.79,0.71,0.84,"E07000239","Wyre Forest"
"E02006780","Wyre Forest 014",0.54,0.47,0.61,0.32,0.25,0.38,0.7,0.64,0.75,"E07000239","Wyre Forest"
