"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002684","East Riding of Yorkshire 001",0.57,0.53,0.6,0.31,0.27,0.36,0.75,0.72,0.78,"E06000011","East Riding of Yorkshire"
"E02002685","East Riding of Yorkshire 002",0.59,0.55,0.62,0.32,0.28,0.37,0.74,0.72,0.77,"E06000011","East Riding of Yorkshire"
"E02002686","East Riding of Yorkshire 003",0.51,0.46,0.55,0.37,0.33,0.42,0.68,0.64,0.71,"E06000011","East Riding of Yorkshire"
"E02002687","East Riding of Yorkshire 004",0.61,0.58,0.64,0.3,0.25,0.34,0.75,0.73,0.77,"E06000011","East Riding of Yorkshire"
"E02002688","East Riding of Yorkshire 005",0.6,0.56,0.63,0.31,0.27,0.36,0.74,0.71,0.77,"E06000011","East Riding of Yorkshire"
"E02002689","East Riding of Yorkshire 006",0.61,0.56,0.66,0.27,0.21,0.32,0.78,0.74,0.81,"E06000011","East Riding of Yorkshire"
"E02002691","East Riding of Yorkshire 008",0.63,0.58,0.67,0.25,0.19,0.3,0.81,0.78,0.84,"E06000011","East Riding of Yorkshire"
"E02002692","East Riding of Yorkshire 009",0.66,0.63,0.69,0.2,0.15,0.25,0.83,0.81,0.85,"E06000011","East Riding of Yorkshire"
"E02002693","East Riding of Yorkshire 010",0.64,0.61,0.68,0.23,0.18,0.28,0.8,0.77,0.83,"E06000011","East Riding of Yorkshire"
"E02002694","East Riding of Yorkshire 011",0.64,0.61,0.68,0.22,0.17,0.27,0.83,0.8,0.85,"E06000011","East Riding of Yorkshire"
"E02002695","East Riding of Yorkshire 012",0.63,0.6,0.66,0.25,0.2,0.29,0.81,0.78,0.83,"E06000011","East Riding of Yorkshire"
"E02002696","East Riding of Yorkshire 013",0.68,0.65,0.72,0.19,0.13,0.24,0.84,0.81,0.86,"E06000011","East Riding of Yorkshire"
"E02002697","East Riding of Yorkshire 014",0.66,0.61,0.71,0.21,0.15,0.26,0.83,0.8,0.86,"E06000011","East Riding of Yorkshire"
"E02002698","East Riding of Yorkshire 015",0.64,0.6,0.67,0.23,0.18,0.27,0.81,0.78,0.83,"E06000011","East Riding of Yorkshire"
"E02002699","East Riding of Yorkshire 016",0.7,0.66,0.73,0.19,0.14,0.24,0.86,0.84,0.88,"E06000011","East Riding of Yorkshire"
"E02002700","East Riding of Yorkshire 017",0.62,0.59,0.65,0.26,0.22,0.31,0.78,0.75,0.8,"E06000011","East Riding of Yorkshire"
"E02002701","East Riding of Yorkshire 018",0.65,0.61,0.69,0.22,0.16,0.27,0.82,0.79,0.84,"E06000011","East Riding of Yorkshire"
"E02002702","East Riding of Yorkshire 019",0.68,0.65,0.71,0.2,0.15,0.25,0.85,0.83,0.87,"E06000011","East Riding of Yorkshire"
"E02002703","East Riding of Yorkshire 020",0.71,0.67,0.74,0.19,0.13,0.23,0.86,0.84,0.88,"E06000011","East Riding of Yorkshire"
"E02002704","East Riding of Yorkshire 021",0.6,0.56,0.64,0.25,0.2,0.3,0.78,0.75,0.81,"E06000011","East Riding of Yorkshire"
"E02002705","East Riding of Yorkshire 022",0.65,0.61,0.68,0.24,0.19,0.29,0.82,0.79,0.84,"E06000011","East Riding of Yorkshire"
"E02002706","East Riding of Yorkshire 023",0.64,0.6,0.68,0.22,0.17,0.27,0.82,0.79,0.84,"E06000011","East Riding of Yorkshire"
"E02002707","East Riding of Yorkshire 024",0.68,0.64,0.71,0.2,0.14,0.24,0.84,0.81,0.86,"E06000011","East Riding of Yorkshire"
"E02002708","East Riding of Yorkshire 025",0.67,0.63,0.7,0.2,0.15,0.25,0.83,0.81,0.85,"E06000011","East Riding of Yorkshire"
"E02002709","East Riding of Yorkshire 026",0.61,0.58,0.64,0.26,0.21,0.3,0.78,0.76,0.81,"E06000011","East Riding of Yorkshire"
"E02002710","East Riding of Yorkshire 027",0.65,0.61,0.68,0.22,0.17,0.27,0.82,0.79,0.84,"E06000011","East Riding of Yorkshire"
"E02002711","East Riding of Yorkshire 028",0.67,0.64,0.7,0.2,0.15,0.25,0.84,0.82,0.86,"E06000011","East Riding of Yorkshire"
"E02002712","East Riding of Yorkshire 029",0.6,0.56,0.64,0.27,0.22,0.32,0.76,0.74,0.79,"E06000011","East Riding of Yorkshire"
"E02002714","East Riding of Yorkshire 031",0.59,0.56,0.62,0.26,0.21,0.31,0.76,0.74,0.79,"E06000011","East Riding of Yorkshire"
"E02002715","East Riding of Yorkshire 032",0.68,0.65,0.71,0.2,0.15,0.24,0.83,0.82,0.85,"E06000011","East Riding of Yorkshire"
"E02002716","East Riding of Yorkshire 033",0.58,0.56,0.61,0.28,0.24,0.32,0.74,0.72,0.76,"E06000011","East Riding of Yorkshire"
"E02002717","East Riding of Yorkshire 034",0.6,0.56,0.64,0.27,0.23,0.32,0.77,0.74,0.8,"E06000011","East Riding of Yorkshire"
"E02002718","East Riding of Yorkshire 035",0.68,0.64,0.71,0.2,0.15,0.25,0.84,0.82,0.86,"E06000011","East Riding of Yorkshire"
"E02002719","East Riding of Yorkshire 036",0.66,0.63,0.68,0.23,0.18,0.27,0.82,0.8,0.84,"E06000011","East Riding of Yorkshire"
"E02002720","East Riding of Yorkshire 037",0.63,0.59,0.66,0.23,0.18,0.28,0.81,0.78,0.83,"E06000011","East Riding of Yorkshire"
"E02002721","East Riding of Yorkshire 038",0.6,0.55,0.63,0.26,0.21,0.3,0.78,0.75,0.8,"E06000011","East Riding of Yorkshire"
