"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005702","Northumberland 004",0.7,0.66,0.73,0.19,0.14,0.24,0.84,0.81,0.86,"E06000057","Northumberland"
"E02005703","Northumberland 005",0.67,0.63,0.7,0.22,0.17,0.26,0.8,0.78,0.82,"E06000057","Northumberland"
"E02005704","Northumberland 006",0.66,0.62,0.7,0.23,0.17,0.27,0.8,0.77,0.83,"E06000057","Northumberland"
"E02005705","Northumberland 007",0.69,0.64,0.73,0.21,0.15,0.26,0.82,0.79,0.85,"E06000057","Northumberland"
"E02005706","Northumberland 001",0.63,0.6,0.66,0.25,0.2,0.29,0.79,0.77,0.82,"E06000057","Northumberland"
"E02005707","Northumberland 002",0.68,0.64,0.71,0.22,0.17,0.26,0.81,0.79,0.84,"E06000057","Northumberland"
"E02005708","Northumberland 003",0.66,0.62,0.69,0.23,0.18,0.27,0.81,0.78,0.83,"E06000057","Northumberland"
"E02005709","Northumberland 022",0.5,0.46,0.55,0.37,0.33,0.42,0.65,0.62,0.69,"E06000057","Northumberland"
"E02005710","Northumberland 023",0.58,0.54,0.62,0.28,0.24,0.33,0.73,0.7,0.76,"E06000057","Northumberland"
"E02005711","Northumberland 024",0.53,0.49,0.57,0.33,0.28,0.38,0.69,0.65,0.72,"E06000057","Northumberland"
"E02005712","Northumberland 025",0.57,0.51,0.62,0.28,0.22,0.34,0.73,0.69,0.77,"E06000057","Northumberland"
"E02005713","Northumberland 026",0.61,0.57,0.65,0.24,0.19,0.29,0.78,0.76,0.81,"E06000057","Northumberland"
"E02005714","Northumberland 027",0.66,0.63,0.68,0.18,0.13,0.23,0.82,0.81,0.84,"E06000057","Northumberland"
"E02005715","Northumberland 029",0.54,0.5,0.57,0.31,0.26,0.36,0.71,0.68,0.74,"E06000057","Northumberland"
"E02005716","Northumberland 028",0.56,0.54,0.59,0.29,0.24,0.33,0.72,0.7,0.74,"E06000057","Northumberland"
"E02005717","Northumberland 030",0.59,0.56,0.62,0.28,0.23,0.32,0.76,0.74,0.78,"E06000057","Northumberland"
"E02005718","Northumberland 031",0.58,0.55,0.61,0.27,0.22,0.31,0.77,0.74,0.78,"E06000057","Northumberland"
"E02005719","Northumberland 032",0.55,0.52,0.58,0.31,0.26,0.35,0.72,0.69,0.74,"E06000057","Northumberland"
"E02005720","Northumberland 008",0.62,0.58,0.65,0.26,0.21,0.3,0.76,0.74,0.79,"E06000057","Northumberland"
"E02005721","Northumberland 011",0.66,0.63,0.69,0.23,0.18,0.27,0.8,0.78,0.82,"E06000057","Northumberland"
"E02005722","Northumberland 015",0.7,0.66,0.74,0.18,0.13,0.23,0.84,0.81,0.86,"E06000057","Northumberland"
"E02005723","Northumberland 016",0.65,0.62,0.68,0.24,0.2,0.28,0.8,0.78,0.82,"E06000057","Northumberland"
"E02005724","Northumberland 018",0.72,0.7,0.74,0.17,0.12,0.22,0.87,0.85,0.88,"E06000057","Northumberland"
"E02005725","Northumberland 033",0.66,0.63,0.68,0.21,0.16,0.25,0.84,0.82,0.86,"E06000057","Northumberland"
"E02005726","Northumberland 034",0.68,0.65,0.71,0.19,0.14,0.24,0.85,0.83,0.87,"E06000057","Northumberland"
"E02005727","Northumberland 019",0.67,0.64,0.7,0.22,0.16,0.26,0.8,0.78,0.83,"E06000057","Northumberland"
"E02005728","Northumberland 037",0.64,0.6,0.68,0.25,0.2,0.3,0.77,0.74,0.8,"E06000057","Northumberland"
"E02005729","Northumberland 036",0.7,0.66,0.73,0.2,0.14,0.24,0.85,0.83,0.87,"E06000057","Northumberland"
"E02005730","Northumberland 035",0.68,0.65,0.7,0.21,0.16,0.26,0.83,0.81,0.85,"E06000057","Northumberland"
"E02005731","Northumberland 038",0.65,0.61,0.68,0.24,0.19,0.28,0.81,0.78,0.83,"E06000057","Northumberland"
"E02005732","Northumberland 039",0.68,0.64,0.73,0.19,0.13,0.24,0.85,0.83,0.88,"E06000057","Northumberland"
"E02005733","Northumberland 040",0.7,0.66,0.73,0.19,0.14,0.24,0.83,0.81,0.86,"E06000057","Northumberland"
"E02005734","Northumberland 009",0.55,0.52,0.58,0.31,0.26,0.35,0.71,0.69,0.74,"E06000057","Northumberland"
"E02005735","Northumberland 010",0.55,0.51,0.58,0.33,0.28,0.37,0.69,0.66,0.72,"E06000057","Northumberland"
"E02005736","Northumberland 013",0.57,0.53,0.61,0.3,0.25,0.35,0.72,0.68,0.75,"E06000057","Northumberland"
"E02005737","Northumberland 012",0.6,0.56,0.65,0.27,0.22,0.32,0.76,0.72,0.79,"E06000057","Northumberland"
"E02005738","Northumberland 014",0.61,0.57,0.64,0.25,0.2,0.3,0.77,0.74,0.8,"E06000057","Northumberland"
"E02005739","Northumberland 017",0.57,0.53,0.61,0.3,0.25,0.34,0.74,0.71,0.77,"E06000057","Northumberland"
"E02005740","Northumberland 020",0.58,0.54,0.62,0.3,0.25,0.34,0.72,0.69,0.76,"E06000057","Northumberland"
"E02005741","Northumberland 021",0.61,0.57,0.64,0.26,0.21,0.3,0.77,0.74,0.8,"E06000057","Northumberland"
