"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006188","Stafford 001",0.62,0.57,0.66,0.24,0.19,0.29,0.78,0.75,0.81,"E07000197","Stafford"
"E02006189","Stafford 002",0.65,0.59,0.71,0.22,0.16,0.28,0.83,0.78,0.86,"E07000197","Stafford"
"E02006190","Stafford 003",0.64,0.6,0.67,0.25,0.2,0.29,0.8,0.78,0.82,"E07000197","Stafford"
"E02006191","Stafford 004",0.67,0.62,0.72,0.21,0.15,0.27,0.83,0.79,0.85,"E07000197","Stafford"
"E02006192","Stafford 005",0.67,0.61,0.72,0.23,0.17,0.28,0.81,0.78,0.84,"E07000197","Stafford"
"E02006193","Stafford 006",0.63,0.58,0.67,0.25,0.19,0.3,0.8,0.76,0.83,"E07000197","Stafford"
"E02006194","Stafford 007",0.6,0.56,0.64,0.28,0.23,0.33,0.75,0.72,0.78,"E07000197","Stafford"
"E02006195","Stafford 008",0.63,0.58,0.68,0.22,0.16,0.28,0.81,0.77,0.84,"E07000197","Stafford"
"E02006196","Stafford 009",0.65,0.62,0.68,0.22,0.17,0.27,0.79,0.76,0.81,"E07000197","Stafford"
"E02006197","Stafford 010",0.66,0.61,0.7,0.22,0.17,0.27,0.8,0.76,0.83,"E07000197","Stafford"
"E02006198","Stafford 011",0.66,0.61,0.7,0.2,0.14,0.25,0.83,0.8,0.86,"E07000197","Stafford"
"E02006199","Stafford 012",0.68,0.64,0.71,0.21,0.16,0.26,0.83,0.8,0.84,"E07000197","Stafford"
"E02006200","Stafford 013",0.57,0.54,0.59,0.3,0.26,0.34,0.7,0.68,0.72,"E07000197","Stafford"
"E02006201","Stafford 014",0.63,0.6,0.66,0.2,0.15,0.25,0.83,0.82,0.85,"E07000197","Stafford"
"E02006202","Stafford 015",0.65,0.62,0.68,0.24,0.19,0.28,0.8,0.77,0.82,"E07000197","Stafford"
"E02006203","Stafford 016",0.6,0.56,0.63,0.27,0.22,0.31,0.75,0.73,0.77,"E07000197","Stafford"
