"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005795","Scarborough 001",0.62,0.59,0.64,0.29,0.25,0.33,0.76,0.74,0.78,"E07000168","Scarborough"
"E02005796","Scarborough 002",0.69,0.65,0.73,0.21,0.16,0.26,0.82,0.79,0.84,"E07000168","Scarborough"
"E02005797","Scarborough 003",0.63,0.6,0.66,0.27,0.23,0.32,0.77,0.74,0.79,"E07000168","Scarborough"
"E02005798","Scarborough 004",0.67,0.63,0.7,0.22,0.17,0.26,0.83,0.8,0.85,"E07000168","Scarborough"
"E02005799","Scarborough 005",0.64,0.61,0.68,0.24,0.19,0.28,0.82,0.8,0.84,"E07000168","Scarborough"
"E02005800","Scarborough 006",0.65,0.62,0.68,0.24,0.19,0.28,0.8,0.77,0.81,"E07000168","Scarborough"
"E02005801","Scarborough 007",0.59,0.57,0.62,0.29,0.25,0.33,0.75,0.73,0.77,"E07000168","Scarborough"
"E02005802","Scarborough 008",0.64,0.61,0.67,0.25,0.2,0.29,0.78,0.76,0.8,"E07000168","Scarborough"
"E02005803","Scarborough 009",0.61,0.58,0.64,0.26,0.21,0.31,0.78,0.76,0.8,"E07000168","Scarborough"
"E02005804","Scarborough 010",0.66,0.64,0.69,0.23,0.18,0.27,0.81,0.79,0.82,"E07000168","Scarborough"
"E02005805","Scarborough 011",0.61,0.58,0.64,0.27,0.22,0.31,0.77,0.75,0.79,"E07000168","Scarborough"
"E02005806","Scarborough 012",0.57,0.54,0.6,0.32,0.27,0.35,0.71,0.69,0.73,"E07000168","Scarborough"
"E02005807","Scarborough 013",0.65,0.61,0.68,0.23,0.18,0.27,0.81,0.79,0.83,"E07000168","Scarborough"
"E02005808","Scarborough 014",0.58,0.55,0.61,0.29,0.25,0.33,0.76,0.73,0.78,"E07000168","Scarborough"
