"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02000024","Barnet 001",0.69,0.66,0.72,0.17,0.11,0.22,0.87,0.85,0.89,"E09000003","Barnet"
"E02000025","Barnet 002",0.66,0.62,0.69,0.18,0.13,0.23,0.84,0.82,0.86,"E09000003","Barnet"
"E02000026","Barnet 003",0.66,0.62,0.69,0.19,0.14,0.23,0.83,0.8,0.85,"E09000003","Barnet"
"E02000027","Barnet 004",0.56,0.53,0.59,0.26,0.21,0.31,0.77,0.74,0.79,"E09000003","Barnet"
"E02000028","Barnet 005",0.64,0.6,0.67,0.2,0.15,0.25,0.82,0.8,0.84,"E09000003","Barnet"
"E02000029","Barnet 006",0.64,0.6,0.68,0.21,0.16,0.26,0.8,0.77,0.83,"E09000003","Barnet"
"E02000030","Barnet 007",0.59,0.55,0.64,0.24,0.19,0.29,0.8,0.77,0.83,"E09000003","Barnet"
"E02000031","Barnet 008",0.63,0.6,0.67,0.22,0.17,0.26,0.82,0.8,0.84,"E09000003","Barnet"
"E02000032","Barnet 009",0.65,0.61,0.68,0.21,0.16,0.25,0.81,0.79,0.83,"E09000003","Barnet"
"E02000033","Barnet 010",0.6,0.57,0.63,0.24,0.19,0.28,0.78,0.76,0.8,"E09000003","Barnet"
"E02000034","Barnet 011",0.65,0.62,0.68,0.21,0.16,0.25,0.83,0.81,0.85,"E09000003","Barnet"
"E02000035","Barnet 012",0.64,0.61,0.67,0.2,0.15,0.25,0.83,0.81,0.84,"E09000003","Barnet"
"E02000036","Barnet 013",0.57,0.53,0.6,0.27,0.22,0.31,0.76,0.74,0.78,"E09000003","Barnet"
"E02000037","Barnet 014",0.56,0.53,0.59,0.26,0.21,0.3,0.78,0.75,0.8,"E09000003","Barnet"
"E02000038","Barnet 015",0.67,0.64,0.7,0.19,0.14,0.24,0.82,0.8,0.84,"E09000003","Barnet"
"E02000039","Barnet 016",0.62,0.59,0.65,0.2,0.15,0.25,0.82,0.8,0.84,"E09000003","Barnet"
"E02000040","Barnet 017",0.58,0.55,0.6,0.24,0.19,0.28,0.78,0.76,0.8,"E09000003","Barnet"
"E02000041","Barnet 018",0.59,0.56,0.62,0.25,0.2,0.3,0.78,0.76,0.8,"E09000003","Barnet"
"E02000042","Barnet 019",0.66,0.63,0.7,0.19,0.14,0.24,0.83,0.81,0.86,"E09000003","Barnet"
"E02000043","Barnet 020",0.65,0.62,0.68,0.19,0.14,0.23,0.85,0.83,0.86,"E09000003","Barnet"
"E02000044","Barnet 021",0.56,0.52,0.6,0.29,0.24,0.34,0.72,0.69,0.75,"E09000003","Barnet"
"E02000045","Barnet 022",0.67,0.62,0.71,0.2,0.14,0.25,0.83,0.8,0.86,"E09000003","Barnet"
"E02000046","Barnet 023",0.71,0.67,0.75,0.16,0.1,0.21,0.86,0.84,0.88,"E09000003","Barnet"
"E02000047","Barnet 024",0.55,0.51,0.6,0.28,0.23,0.33,0.74,0.7,0.77,"E09000003","Barnet"
"E02000048","Barnet 025",0.62,0.57,0.67,0.21,0.15,0.27,0.81,0.77,0.84,"E09000003","Barnet"
"E02000049","Barnet 026",0.51,0.47,0.55,0.33,0.28,0.37,0.67,0.64,0.7,"E09000003","Barnet"
"E02000050","Barnet 027",0.67,0.62,0.7,0.19,0.13,0.24,0.84,0.81,0.86,"E09000003","Barnet"
"E02000051","Barnet 028",0.64,0.59,0.68,0.21,0.15,0.26,0.83,0.8,0.86,"E09000003","Barnet"
"E02000052","Barnet 029",0.73,0.7,0.76,0.15,0.09,0.2,0.87,0.85,0.89,"E09000003","Barnet"
"E02000053","Barnet 030",0.6,0.55,0.64,0.25,0.19,0.3,0.77,0.73,0.8,"E09000003","Barnet"
"E02000054","Barnet 031",0.63,0.59,0.67,0.2,0.15,0.25,0.81,0.79,0.84,"E09000003","Barnet"
"E02000055","Barnet 032",0.62,0.58,0.66,0.22,0.17,0.27,0.81,0.78,0.84,"E09000003","Barnet"
"E02000056","Barnet 033",0.66,0.61,0.71,0.18,0.12,0.23,0.86,0.83,0.89,"E09000003","Barnet"
"E02000057","Barnet 034",0.62,0.58,0.66,0.21,0.15,0.26,0.82,0.79,0.84,"E09000003","Barnet"
"E02000058","Barnet 035",0.68,0.64,0.71,0.18,0.13,0.23,0.86,0.84,0.88,"E09000003","Barnet"
"E02000059","Barnet 036",0.59,0.53,0.64,0.26,0.2,0.31,0.77,0.73,0.81,"E09000003","Barnet"
"E02000060","Barnet 037",0.63,0.59,0.67,0.21,0.15,0.26,0.82,0.79,0.85,"E09000003","Barnet"
"E02000061","Barnet 038",0.7,0.66,0.74,0.16,0.11,0.21,0.87,0.84,0.89,"E09000003","Barnet"
"E02000062","Barnet 039",0.6,0.55,0.65,0.26,0.2,0.31,0.77,0.73,0.81,"E09000003","Barnet"
"E02000063","Barnet 040",0.6,0.56,0.64,0.25,0.2,0.29,0.78,0.75,0.81,"E09000003","Barnet"
"E02000064","Barnet 041",0.66,0.62,0.69,0.21,0.16,0.26,0.81,0.78,0.84,"E09000003","Barnet"
