"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006439","Waverley 001",0.67,0.63,0.7,0.19,0.14,0.24,0.84,0.82,0.86,"E07000216","Waverley"
"E02006440","Waverley 002",0.69,0.66,0.72,0.16,0.11,0.21,0.86,0.85,0.88,"E07000216","Waverley"
"E02006441","Waverley 003",0.71,0.68,0.74,0.17,0.11,0.22,0.86,0.84,0.88,"E07000216","Waverley"
"E02006442","Waverley 004",0.71,0.68,0.74,0.16,0.1,0.21,0.88,0.86,0.9,"E07000216","Waverley"
"E02006443","Waverley 005",0.7,0.67,0.72,0.2,0.15,0.24,0.84,0.82,0.85,"E07000216","Waverley"
"E02006444","Waverley 006",0.67,0.64,0.7,0.18,0.13,0.23,0.84,0.83,0.86,"E07000216","Waverley"
"E02006445","Waverley 007",0.76,0.73,0.79,0.14,0.08,0.19,0.89,0.88,0.91,"E07000216","Waverley"
"E02006446","Waverley 008",0.71,0.68,0.74,0.17,0.12,0.22,0.87,0.85,0.88,"E07000216","Waverley"
"E02006447","Waverley 009",0.7,0.67,0.72,0.17,0.12,0.22,0.85,0.83,0.87,"E07000216","Waverley"
"E02006448","Waverley 010",0.73,0.7,0.76,0.16,0.1,0.21,0.88,0.86,0.89,"E07000216","Waverley"
"E02006449","Waverley 011",0.69,0.66,0.72,0.18,0.13,0.23,0.86,0.84,0.87,"E07000216","Waverley"
"E02006450","Waverley 012",0.72,0.68,0.76,0.16,0.1,0.21,0.88,0.85,0.9,"E07000216","Waverley"
"E02006451","Waverley 013",0.69,0.67,0.71,0.19,0.14,0.24,0.85,0.84,0.86,"E07000216","Waverley"
"E02006453","Waverley 015",0.69,0.65,0.73,0.18,0.13,0.23,0.86,0.83,0.88,"E07000216","Waverley"
"E02006454","Waverley 016",0.71,0.68,0.74,0.16,0.11,0.21,0.87,0.86,0.89,"E07000216","Waverley"
"E02006455","Waverley 017",0.72,0.69,0.74,0.16,0.11,0.21,0.86,0.85,0.88,"E07000216","Waverley"
"E02006839","Waverley 018",0.71,0.67,0.75,0.17,0.11,0.22,0.86,0.84,0.88,"E07000216","Waverley"
