"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004779","New Forest 001",0.68,0.65,0.72,0.2,0.15,0.25,0.85,0.82,0.87,"E07000091","New Forest"
"E02004780","New Forest 002",0.61,0.57,0.64,0.26,0.21,0.3,0.77,0.75,0.79,"E07000091","New Forest"
"E02004781","New Forest 003",0.64,0.61,0.68,0.21,0.16,0.25,0.82,0.8,0.84,"E07000091","New Forest"
"E02004782","New Forest 004",0.61,0.57,0.64,0.26,0.21,0.31,0.79,0.76,0.81,"E07000091","New Forest"
"E02004783","New Forest 005",0.66,0.62,0.69,0.21,0.15,0.25,0.83,0.8,0.85,"E07000091","New Forest"
"E02004784","New Forest 006",0.65,0.62,0.69,0.21,0.16,0.26,0.84,0.82,0.86,"E07000091","New Forest"
"E02004785","New Forest 007",0.7,0.66,0.74,0.18,0.12,0.23,0.87,0.85,0.89,"E07000091","New Forest"
"E02004786","New Forest 008",0.66,0.63,0.69,0.2,0.15,0.25,0.81,0.79,0.83,"E07000091","New Forest"
"E02004787","New Forest 009",0.66,0.63,0.69,0.21,0.16,0.25,0.84,0.82,0.85,"E07000091","New Forest"
"E02004788","New Forest 010",0.65,0.6,0.68,0.21,0.16,0.26,0.84,0.81,0.86,"E07000091","New Forest"
"E02004789","New Forest 011",0.63,0.6,0.66,0.22,0.17,0.26,0.81,0.79,0.83,"E07000091","New Forest"
"E02004790","New Forest 012",0.64,0.61,0.67,0.22,0.18,0.26,0.82,0.8,0.84,"E07000091","New Forest"
"E02004791","New Forest 013",0.61,0.58,0.64,0.26,0.21,0.3,0.76,0.74,0.78,"E07000091","New Forest"
"E02004792","New Forest 014",0.62,0.59,0.65,0.25,0.2,0.29,0.79,0.77,0.81,"E07000091","New Forest"
"E02004793","New Forest 015",0.7,0.67,0.73,0.19,0.13,0.23,0.87,0.85,0.89,"E07000091","New Forest"
"E02004794","New Forest 016",0.69,0.65,0.72,0.18,0.13,0.23,0.86,0.83,0.88,"E07000091","New Forest"
"E02004795","New Forest 017",0.68,0.64,0.73,0.19,0.14,0.24,0.86,0.83,0.88,"E07000091","New Forest"
"E02004796","New Forest 018",0.59,0.55,0.62,0.27,0.22,0.32,0.79,0.76,0.81,"E07000091","New Forest"
"E02004797","New Forest 019",0.63,0.59,0.65,0.24,0.19,0.28,0.8,0.78,0.82,"E07000091","New Forest"
"E02004798","New Forest 020",0.57,0.54,0.6,0.27,0.23,0.32,0.76,0.74,0.79,"E07000091","New Forest"
"E02004799","New Forest 021",0.54,0.5,0.58,0.32,0.27,0.37,0.75,0.73,0.78,"E07000091","New Forest"
"E02004800","New Forest 022",0.57,0.52,0.61,0.29,0.23,0.34,0.8,0.77,0.83,"E07000091","New Forest"
"E02004801","New Forest 023",0.63,0.59,0.67,0.24,0.19,0.29,0.84,0.82,0.86,"E07000091","New Forest"
