"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004029","Amber Valley 001",0.57,0.53,0.61,0.28,0.23,0.32,0.74,0.71,0.77,"E07000032","Amber Valley"
"E02004030","Amber Valley 002",0.69,0.64,0.72,0.19,0.13,0.24,0.84,0.81,0.86,"E07000032","Amber Valley"
"E02004031","Amber Valley 003",0.52,0.48,0.56,0.35,0.3,0.39,0.67,0.64,0.7,"E07000032","Amber Valley"
"E02004032","Amber Valley 004",0.61,0.57,0.64,0.25,0.2,0.29,0.78,0.76,0.8,"E07000032","Amber Valley"
"E02004033","Amber Valley 005",0.58,0.54,0.62,0.26,0.21,0.31,0.76,0.72,0.79,"E07000032","Amber Valley"
"E02004034","Amber Valley 006",0.62,0.58,0.66,0.23,0.17,0.27,0.79,0.76,0.82,"E07000032","Amber Valley"
"E02004035","Amber Valley 007",0.67,0.63,0.7,0.19,0.14,0.24,0.83,0.8,0.85,"E07000032","Amber Valley"
"E02004036","Amber Valley 008",0.57,0.54,0.61,0.27,0.23,0.31,0.74,0.71,0.76,"E07000032","Amber Valley"
"E02004037","Amber Valley 009",0.67,0.64,0.7,0.19,0.14,0.23,0.82,0.8,0.84,"E07000032","Amber Valley"
"E02004038","Amber Valley 010",0.67,0.64,0.7,0.21,0.15,0.25,0.81,0.79,0.83,"E07000032","Amber Valley"
"E02004039","Amber Valley 011",0.67,0.63,0.7,0.2,0.15,0.25,0.81,0.79,0.84,"E07000032","Amber Valley"
"E02004040","Amber Valley 012",0.59,0.55,0.62,0.26,0.21,0.3,0.75,0.72,0.78,"E07000032","Amber Valley"
"E02004041","Amber Valley 013",0.59,0.56,0.61,0.24,0.2,0.28,0.77,0.75,0.78,"E07000032","Amber Valley"
"E02004043","Amber Valley 015",0.64,0.6,0.67,0.22,0.17,0.26,0.79,0.76,0.81,"E07000032","Amber Valley"
"E02004044","Amber Valley 016",0.7,0.67,0.74,0.17,0.12,0.22,0.86,0.84,0.88,"E07000032","Amber Valley"
"E02006827","Amber Valley 017",0.57,0.53,0.61,0.29,0.24,0.33,0.73,0.7,0.76,"E07000032","Amber Valley"
