"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02001708","Newcastle upon Tyne 001",0.6,0.56,0.63,0.25,0.2,0.29,0.78,0.75,0.8,"E08000021","Newcastle upon Tyne"
"E02001709","Newcastle upon Tyne 002",0.67,0.63,0.7,0.18,0.13,0.23,0.85,0.82,0.87,"E08000021","Newcastle upon Tyne"
"E02001710","Newcastle upon Tyne 003",0.55,0.51,0.58,0.29,0.25,0.33,0.72,0.69,0.75,"E08000021","Newcastle upon Tyne"
"E02001711","Newcastle upon Tyne 004",0.56,0.52,0.6,0.31,0.26,0.35,0.74,0.71,0.77,"E08000021","Newcastle upon Tyne"
"E02001712","Newcastle upon Tyne 005",0.7,0.68,0.73,0.16,0.1,0.2,0.86,0.84,0.88,"E08000021","Newcastle upon Tyne"
"E02001713","Newcastle upon Tyne 006",0.69,0.66,0.72,0.16,0.11,0.21,0.86,0.84,0.88,"E08000021","Newcastle upon Tyne"
"E02001714","Newcastle upon Tyne 007",0.68,0.64,0.71,0.17,0.12,0.22,0.85,0.82,0.87,"E08000021","Newcastle upon Tyne"
"E02001715","Newcastle upon Tyne 008",0.58,0.54,0.62,0.28,0.23,0.33,0.75,0.72,0.79,"E08000021","Newcastle upon Tyne"
"E02001718","Newcastle upon Tyne 011",0.55,0.51,0.59,0.31,0.26,0.35,0.73,0.7,0.77,"E08000021","Newcastle upon Tyne"
"E02001719","Newcastle upon Tyne 012",0.68,0.64,0.72,0.18,0.13,0.23,0.84,0.81,0.87,"E08000021","Newcastle upon Tyne"
"E02001720","Newcastle upon Tyne 013",0.79,0.77,0.82,0.1,0.04,0.16,0.9,0.88,0.91,"E08000021","Newcastle upon Tyne"
"E02001721","Newcastle upon Tyne 014",0.61,0.57,0.64,0.26,0.21,0.3,0.77,0.74,0.8,"E08000021","Newcastle upon Tyne"
"E02001722","Newcastle upon Tyne 015",0.56,0.52,0.6,0.29,0.25,0.33,0.73,0.7,0.77,"E08000021","Newcastle upon Tyne"
"E02001723","Newcastle upon Tyne 016",0.63,0.59,0.67,0.25,0.2,0.3,0.77,0.73,0.8,"E08000021","Newcastle upon Tyne"
"E02001724","Newcastle upon Tyne 017",0.81,0.78,0.83,0.1,0.04,0.15,0.9,0.89,0.92,"E08000021","Newcastle upon Tyne"
"E02001725","Newcastle upon Tyne 018",0.77,0.74,0.79,0.14,0.08,0.18,0.87,0.85,0.89,"E08000021","Newcastle upon Tyne"
"E02001726","Newcastle upon Tyne 019",0.59,0.54,0.64,0.26,0.21,0.31,0.77,0.73,0.8,"E08000021","Newcastle upon Tyne"
"E02001727","Newcastle upon Tyne 020",0.58,0.54,0.61,0.27,0.22,0.31,0.75,0.72,0.78,"E08000021","Newcastle upon Tyne"
"E02001728","Newcastle upon Tyne 021",0.61,0.58,0.64,0.24,0.2,0.28,0.77,0.74,0.8,"E08000021","Newcastle upon Tyne"
"E02001729","Newcastle upon Tyne 022",0.69,0.66,0.72,0.2,0.15,0.24,0.8,0.78,0.83,"E08000021","Newcastle upon Tyne"
"E02001730","Newcastle upon Tyne 023",0.77,0.74,0.79,0.14,0.08,0.19,0.86,0.84,0.88,"E08000021","Newcastle upon Tyne"
"E02001731","Newcastle upon Tyne 024",0.71,0.67,0.75,0.17,0.12,0.22,0.83,0.8,0.86,"E08000021","Newcastle upon Tyne"
"E02001732","Newcastle upon Tyne 025",0.58,0.54,0.61,0.28,0.23,0.32,0.74,0.71,0.76,"E08000021","Newcastle upon Tyne"
"E02001733","Newcastle upon Tyne 026",0.58,0.54,0.62,0.28,0.24,0.33,0.74,0.71,0.77,"E08000021","Newcastle upon Tyne"
"E02001734","Newcastle upon Tyne 027",0.58,0.55,0.61,0.29,0.25,0.33,0.73,0.7,0.75,"E08000021","Newcastle upon Tyne"
"E02001735","Newcastle upon Tyne 028",0.5,0.47,0.54,0.34,0.3,0.37,0.69,0.66,0.71,"E08000021","Newcastle upon Tyne"
"E02001736","Newcastle upon Tyne 029",0.54,0.51,0.58,0.32,0.27,0.36,0.7,0.67,0.73,"E08000021","Newcastle upon Tyne"
"E02001737","Newcastle upon Tyne 030",0.53,0.5,0.56,0.33,0.29,0.37,0.69,0.66,0.71,"E08000021","Newcastle upon Tyne"
"E02006893","Newcastle upon Tyne 031",0.61,0.57,0.65,0.25,0.2,0.29,0.8,0.76,0.83,"E08000021","Newcastle upon Tyne"
