"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004544","Harlow 001",0.62,0.58,0.65,0.25,0.2,0.29,0.78,0.75,0.8,"E07000073","Harlow"
"E02004545","Harlow 002",0.58,0.53,0.63,0.28,0.23,0.33,0.75,0.71,0.78,"E07000073","Harlow"
"E02004546","Harlow 003",0.58,0.54,0.62,0.28,0.23,0.32,0.75,0.72,0.78,"E07000073","Harlow"
"E02004547","Harlow 004",0.59,0.56,0.63,0.28,0.23,0.32,0.76,0.73,0.79,"E07000073","Harlow"
"E02004548","Harlow 005",0.64,0.6,0.67,0.21,0.16,0.26,0.8,0.77,0.82,"E07000073","Harlow"
"E02004549","Harlow 006",0.57,0.53,0.61,0.28,0.23,0.32,0.75,0.72,0.78,"E07000073","Harlow"
"E02004550","Harlow 007",0.57,0.53,0.61,0.3,0.25,0.34,0.73,0.7,0.76,"E07000073","Harlow"
"E02004551","Harlow 008",0.56,0.52,0.6,0.29,0.24,0.33,0.72,0.69,0.75,"E07000073","Harlow"
"E02004552","Harlow 009",0.58,0.55,0.62,0.27,0.23,0.32,0.74,0.71,0.76,"E07000073","Harlow"
"E02004553","Harlow 010",0.56,0.52,0.6,0.29,0.24,0.33,0.72,0.69,0.75,"E07000073","Harlow"
"E02004554","Harlow 011",0.58,0.54,0.61,0.27,0.22,0.31,0.73,0.7,0.76,"E07000073","Harlow"
