"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005692","Wellingborough 001",0.59,0.55,0.63,0.26,0.21,0.31,0.77,0.74,0.8,"E07000156","Wellingborough"
"E02005693","Wellingborough 002",0.55,0.52,0.58,0.29,0.24,0.33,0.74,0.72,0.77,"E07000156","Wellingborough"
"E02005694","Wellingborough 003",0.62,0.58,0.65,0.22,0.17,0.26,0.81,0.78,0.83,"E07000156","Wellingborough"
"E02005695","Wellingborough 004",0.55,0.51,0.6,0.3,0.25,0.34,0.72,0.68,0.75,"E07000156","Wellingborough"
"E02005696","Wellingborough 005",0.52,0.49,0.56,0.34,0.3,0.38,0.7,0.67,0.73,"E07000156","Wellingborough"
"E02005697","Wellingborough 006",0.58,0.54,0.62,0.29,0.24,0.33,0.75,0.72,0.77,"E07000156","Wellingborough"
"E02005698","Wellingborough 007",0.57,0.54,0.6,0.3,0.25,0.34,0.74,0.72,0.77,"E07000156","Wellingborough"
"E02005699","Wellingborough 008",0.59,0.55,0.62,0.27,0.22,0.31,0.76,0.73,0.79,"E07000156","Wellingborough"
"E02005700","Wellingborough 009",0.65,0.59,0.71,0.23,0.16,0.28,0.82,0.77,0.86,"E07000156","Wellingborough"
"E02005701","Wellingborough 010",0.6,0.54,0.65,0.26,0.2,0.32,0.78,0.74,0.82,"E07000156","Wellingborough"
