"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005253","Preston 001",0.67,0.63,0.71,0.21,0.15,0.26,0.82,0.79,0.85,"E07000123","Preston"
"E02005254","Preston 002",0.69,0.65,0.73,0.18,0.12,0.24,0.86,0.83,0.88,"E07000123","Preston"
"E02005255","Preston 003",0.65,0.62,0.67,0.23,0.18,0.27,0.82,0.8,0.84,"E07000123","Preston"
"E02005256","Preston 004",0.65,0.61,0.68,0.21,0.16,0.25,0.83,0.81,0.85,"E07000123","Preston"
"E02005257","Preston 005",0.56,0.53,0.6,0.3,0.26,0.34,0.74,0.72,0.77,"E07000123","Preston"
"E02005258","Preston 006",0.64,0.6,0.68,0.23,0.18,0.28,0.81,0.79,0.84,"E07000123","Preston"
"E02005259","Preston 007",0.54,0.5,0.58,0.31,0.27,0.36,0.72,0.68,0.75,"E07000123","Preston"
"E02005260","Preston 008",0.63,0.59,0.66,0.24,0.19,0.29,0.81,0.78,0.83,"E07000123","Preston"
"E02005261","Preston 009",0.5,0.46,0.54,0.37,0.33,0.41,0.64,0.6,0.67,"E07000123","Preston"
"E02005262","Preston 010",0.69,0.65,0.73,0.18,0.12,0.23,0.84,0.81,0.86,"E07000123","Preston"
"E02005263","Preston 011",0.6,0.56,0.63,0.26,0.22,0.31,0.75,0.72,0.78,"E07000123","Preston"
"E02005264","Preston 012",0.67,0.64,0.71,0.21,0.16,0.26,0.8,0.77,0.83,"E07000123","Preston"
"E02005265","Preston 013",0.62,0.59,0.65,0.25,0.2,0.29,0.79,0.77,0.81,"E07000123","Preston"
"E02005266","Preston 014",0.5,0.46,0.54,0.36,0.31,0.4,0.64,0.61,0.68,"E07000123","Preston"
"E02005267","Preston 015",0.59,0.55,0.62,0.27,0.23,0.32,0.72,0.69,0.75,"E07000123","Preston"
"E02005268","Preston 016",0.52,0.48,0.56,0.34,0.3,0.39,0.66,0.63,0.69,"E07000123","Preston"
"E02005269","Preston 017",0.67,0.63,0.7,0.23,0.18,0.27,0.78,0.75,0.81,"E07000123","Preston"
