"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02001578","Rotherham 001",0.55,0.51,0.58,0.33,0.28,0.37,0.7,0.67,0.72,"E08000018","Rotherham"
"E02001579","Rotherham 002",0.55,0.52,0.59,0.33,0.28,0.37,0.71,0.68,0.73,"E08000018","Rotherham"
"E02001580","Rotherham 003",0.58,0.54,0.61,0.29,0.24,0.33,0.74,0.71,0.77,"E08000018","Rotherham"
"E02001581","Rotherham 004",0.58,0.55,0.61,0.28,0.23,0.32,0.75,0.73,0.77,"E08000018","Rotherham"
"E02001582","Rotherham 005",0.54,0.51,0.58,0.33,0.28,0.37,0.71,0.68,0.73,"E08000018","Rotherham"
"E02001583","Rotherham 006",0.53,0.49,0.57,0.3,0.25,0.34,0.71,0.67,0.74,"E08000018","Rotherham"
"E02001584","Rotherham 007",0.61,0.57,0.65,0.26,0.21,0.31,0.78,0.75,0.81,"E08000018","Rotherham"
"E02001585","Rotherham 008",0.53,0.49,0.56,0.33,0.28,0.37,0.7,0.67,0.73,"E08000018","Rotherham"
"E02001586","Rotherham 009",0.54,0.5,0.57,0.34,0.3,0.38,0.68,0.65,0.71,"E08000018","Rotherham"
"E02001587","Rotherham 010",0.53,0.49,0.57,0.33,0.28,0.37,0.69,0.65,0.73,"E08000018","Rotherham"
"E02001588","Rotherham 011",0.53,0.49,0.56,0.35,0.31,0.39,0.68,0.65,0.7,"E08000018","Rotherham"
"E02001589","Rotherham 012",0.61,0.58,0.65,0.24,0.2,0.29,0.79,0.77,0.81,"E08000018","Rotherham"
"E02001590","Rotherham 013",0.48,0.44,0.52,0.38,0.34,0.42,0.63,0.6,0.67,"E08000018","Rotherham"
"E02001591","Rotherham 014",0.49,0.45,0.52,0.36,0.32,0.4,0.66,0.63,0.69,"E08000018","Rotherham"
"E02001592","Rotherham 015",0.59,0.55,0.62,0.28,0.24,0.33,0.75,0.72,0.78,"E08000018","Rotherham"
"E02001593","Rotherham 016",0.53,0.47,0.58,0.34,0.28,0.39,0.66,0.61,0.71,"E08000018","Rotherham"
"E02001594","Rotherham 017",0.5,0.44,0.56,0.35,0.29,0.41,0.67,0.61,0.72,"E08000018","Rotherham"
"E02001595","Rotherham 018",0.58,0.53,0.64,0.29,0.23,0.34,0.75,0.71,0.79,"E08000018","Rotherham"
"E02001596","Rotherham 019",0.54,0.5,0.58,0.31,0.27,0.36,0.73,0.7,0.76,"E08000018","Rotherham"
"E02001597","Rotherham 020",0.54,0.48,0.59,0.31,0.26,0.37,0.7,0.65,0.75,"E08000018","Rotherham"
"E02001598","Rotherham 021",0.56,0.5,0.62,0.3,0.24,0.36,0.74,0.69,0.79,"E08000018","Rotherham"
"E02001599","Rotherham 022",0.61,0.56,0.66,0.24,0.18,0.29,0.8,0.76,0.83,"E08000018","Rotherham"
"E02001600","Rotherham 023",0.57,0.52,0.62,0.28,0.23,0.33,0.76,0.72,0.8,"E08000018","Rotherham"
"E02001601","Rotherham 024",0.6,0.55,0.64,0.27,0.21,0.32,0.78,0.74,0.81,"E08000018","Rotherham"
"E02001602","Rotherham 025",0.57,0.52,0.62,0.3,0.24,0.35,0.73,0.68,0.77,"E08000018","Rotherham"
"E02001603","Rotherham 026",0.58,0.51,0.64,0.29,0.23,0.35,0.73,0.67,0.78,"E08000018","Rotherham"
"E02001604","Rotherham 027",0.6,0.53,0.66,0.26,0.2,0.33,0.75,0.7,0.8,"E08000018","Rotherham"
"E02001605","Rotherham 028",0.62,0.57,0.68,0.23,0.17,0.28,0.79,0.75,0.83,"E08000018","Rotherham"
"E02001606","Rotherham 029",0.59,0.55,0.63,0.27,0.22,0.31,0.76,0.72,0.79,"E08000018","Rotherham"
"E02001607","Rotherham 030",0.59,0.56,0.62,0.27,0.23,0.3,0.75,0.73,0.77,"E08000018","Rotherham"
"E02001608","Rotherham 031",0.61,0.57,0.64,0.25,0.21,0.29,0.77,0.75,0.8,"E08000018","Rotherham"
"E02001609","Rotherham 032",0.64,0.6,0.67,0.24,0.19,0.28,0.79,0.76,0.81,"E08000018","Rotherham"
"E02001610","Rotherham 033",0.63,0.59,0.66,0.26,0.21,0.3,0.79,0.76,0.81,"E08000018","Rotherham"
