"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004290","County Durham 002",0.61,0.56,0.65,0.23,0.18,0.28,0.78,0.75,0.82,"E06000047","County Durham"
"E02004291","County Durham 005",0.58,0.52,0.63,0.28,0.22,0.33,0.74,0.69,0.78,"E06000047","County Durham"
"E02004292","County Durham 007",0.62,0.57,0.67,0.23,0.17,0.29,0.79,0.76,0.83,"E06000047","County Durham"
"E02004293","County Durham 011",0.58,0.53,0.62,0.28,0.23,0.33,0.73,0.69,0.77,"E06000047","County Durham"
"E02004294","County Durham 013",0.68,0.64,0.71,0.19,0.14,0.24,0.83,0.8,0.85,"E06000047","County Durham"
"E02004295","County Durham 015",0.61,0.55,0.66,0.24,0.18,0.3,0.77,0.73,0.81,"E06000047","County Durham"
"E02004296","County Durham 019",0.61,0.56,0.67,0.26,0.2,0.31,0.75,0.7,0.79,"E06000047","County Durham"
"E02004297","County Durham 001",0.62,0.56,0.67,0.23,0.17,0.28,0.8,0.76,0.83,"E06000047","County Durham"
"E02004298","County Durham 003",0.64,0.59,0.69,0.22,0.16,0.27,0.81,0.78,0.84,"E06000047","County Durham"
"E02004299","County Durham 004",0.59,0.53,0.64,0.25,0.19,0.3,0.77,0.72,0.81,"E06000047","County Durham"
"E02004300","County Durham 006",0.53,0.48,0.58,0.3,0.24,0.35,0.73,0.68,0.77,"E06000047","County Durham"
"E02004301","County Durham 008",0.53,0.49,0.57,0.3,0.25,0.34,0.71,0.67,0.74,"E06000047","County Durham"
"E02004302","County Durham 009",0.57,0.53,0.61,0.28,0.23,0.33,0.73,0.7,0.76,"E06000047","County Durham"
"E02004303","County Durham 010",0.6,0.57,0.64,0.25,0.21,0.3,0.77,0.74,0.79,"E06000047","County Durham"
"E02004304","County Durham 012",0.56,0.52,0.6,0.28,0.23,0.33,0.75,0.72,0.78,"E06000047","County Durham"
"E02004305","County Durham 014",0.59,0.55,0.63,0.28,0.23,0.33,0.76,0.73,0.79,"E06000047","County Durham"
"E02004306","County Durham 020",0.63,0.59,0.67,0.23,0.18,0.28,0.79,0.76,0.82,"E06000047","County Durham"
"E02004307","County Durham 024",0.6,0.57,0.64,0.26,0.21,0.31,0.77,0.74,0.79,"E06000047","County Durham"
"E02004308","County Durham 022",0.69,0.66,0.73,0.19,0.13,0.23,0.83,0.81,0.86,"E06000047","County Durham"
"E02004309","County Durham 023",0.64,0.62,0.67,0.23,0.18,0.28,0.8,0.78,0.82,"E06000047","County Durham"
"E02004310","County Durham 026",0.61,0.57,0.65,0.25,0.2,0.3,0.76,0.73,0.79,"E06000047","County Durham"
"E02004311","County Durham 027",0.63,0.58,0.68,0.23,0.18,0.28,0.77,0.74,0.81,"E06000047","County Durham"
"E02004312","County Durham 028",0.64,0.61,0.67,0.24,0.19,0.28,0.8,0.78,0.82,"E06000047","County Durham"
"E02004313","County Durham 029",0.67,0.64,0.7,0.22,0.17,0.27,0.79,0.77,0.81,"E06000047","County Durham"
"E02004314","County Durham 030",0.82,0.8,0.84,0.11,0.05,0.16,0.9,0.88,0.91,"E06000047","County Durham"
"E02004315","County Durham 033",0.76,0.73,0.79,0.13,0.07,0.18,0.89,0.87,0.9,"E06000047","County Durham"
"E02004316","County Durham 031",0.59,0.56,0.62,0.27,0.23,0.31,0.74,0.72,0.76,"E06000047","County Durham"
"E02004317","County Durham 038",0.57,0.54,0.61,0.28,0.23,0.32,0.75,0.72,0.77,"E06000047","County Durham"
"E02004318","County Durham 041",0.65,0.62,0.69,0.22,0.17,0.27,0.82,0.79,0.84,"E06000047","County Durham"
"E02004319","County Durham 044",0.63,0.6,0.66,0.24,0.2,0.29,0.76,0.74,0.79,"E06000047","County Durham"
"E02004320","County Durham 016",0.58,0.55,0.61,0.3,0.25,0.34,0.72,0.7,0.75,"E06000047","County Durham"
"E02004321","County Durham 017",0.55,0.52,0.58,0.31,0.27,0.35,0.71,0.69,0.73,"E06000047","County Durham"
"E02004322","County Durham 018",0.49,0.46,0.53,0.39,0.35,0.43,0.63,0.6,0.66,"E06000047","County Durham"
"E02004323","County Durham 021",0.56,0.52,0.59,0.31,0.26,0.35,0.71,0.67,0.73,"E06000047","County Durham"
"E02004324","County Durham 025",0.58,0.55,0.62,0.27,0.23,0.32,0.73,0.7,0.76,"E06000047","County Durham"
"E02004325","County Durham 032",0.51,0.47,0.55,0.35,0.31,0.4,0.67,0.63,0.7,"E06000047","County Durham"
"E02004326","County Durham 034",0.55,0.51,0.59,0.31,0.26,0.35,0.71,0.68,0.74,"E06000047","County Durham"
"E02004327","County Durham 036",0.51,0.48,0.54,0.37,0.33,0.4,0.66,0.64,0.69,"E06000047","County Durham"
"E02004328","County Durham 035",0.54,0.51,0.58,0.31,0.27,0.35,0.72,0.69,0.74,"E06000047","County Durham"
"E02004329","County Durham 037",0.6,0.56,0.63,0.26,0.22,0.31,0.77,0.74,0.79,"E06000047","County Durham"
"E02004330","County Durham 039",0.53,0.5,0.57,0.33,0.29,0.37,0.7,0.67,0.73,"E06000047","County Durham"
"E02004331","County Durham 040",0.56,0.52,0.59,0.31,0.26,0.35,0.7,0.66,0.73,"E06000047","County Durham"
"E02004332","County Durham 043",0.6,0.56,0.63,0.25,0.2,0.29,0.75,0.72,0.78,"E06000047","County Durham"
"E02004333","County Durham 047",0.61,0.57,0.64,0.25,0.21,0.3,0.76,0.74,0.78,"E06000047","County Durham"
"E02004334","County Durham 048",0.59,0.55,0.62,0.27,0.22,0.31,0.74,0.71,0.76,"E06000047","County Durham"
"E02004335","County Durham 049",0.54,0.5,0.57,0.31,0.27,0.35,0.7,0.67,0.72,"E06000047","County Durham"
"E02004336","County Durham 050",0.56,0.52,0.59,0.28,0.24,0.33,0.73,0.7,0.76,"E06000047","County Durham"
"E02004337","County Durham 052",0.59,0.56,0.63,0.27,0.22,0.31,0.75,0.72,0.77,"E06000047","County Durham"
"E02004338","County Durham 053",0.57,0.53,0.61,0.28,0.23,0.32,0.73,0.7,0.76,"E06000047","County Durham"
"E02004339","County Durham 054",0.69,0.65,0.72,0.19,0.14,0.24,0.83,0.81,0.85,"E06000047","County Durham"
"E02004340","County Durham 059",0.55,0.51,0.58,0.31,0.27,0.35,0.7,0.67,0.73,"E06000047","County Durham"
"E02004341","County Durham 060",0.65,0.61,0.68,0.2,0.15,0.24,0.81,0.79,0.84,"E06000047","County Durham"
"E02004342","County Durham 061",0.58,0.55,0.6,0.28,0.24,0.32,0.73,0.71,0.75,"E06000047","County Durham"
