"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02000433","Harrow 001",0.55,0.51,0.59,0.27,0.22,0.31,0.79,0.76,0.81,"E09000015","Harrow"
"E02000434","Harrow 002",0.59,0.55,0.63,0.24,0.19,0.29,0.79,0.76,0.82,"E09000015","Harrow"
"E02000435","Harrow 003",0.56,0.53,0.6,0.27,0.22,0.31,0.77,0.74,0.79,"E09000015","Harrow"
"E02000436","Harrow 004",0.62,0.58,0.66,0.23,0.17,0.27,0.81,0.79,0.84,"E09000015","Harrow"
"E02000437","Harrow 005",0.6,0.56,0.64,0.23,0.18,0.28,0.79,0.76,0.82,"E09000015","Harrow"
"E02000438","Harrow 006",0.58,0.54,0.62,0.25,0.2,0.3,0.77,0.74,0.8,"E09000015","Harrow"
"E02000439","Harrow 007",0.56,0.52,0.6,0.28,0.23,0.33,0.74,0.71,0.77,"E09000015","Harrow"
"E02000440","Harrow 008",0.58,0.54,0.63,0.23,0.18,0.28,0.78,0.75,0.81,"E09000015","Harrow"
"E02000441","Harrow 009",0.61,0.57,0.65,0.23,0.18,0.28,0.8,0.77,0.83,"E09000015","Harrow"
"E02000442","Harrow 010",0.52,0.48,0.56,0.29,0.24,0.33,0.71,0.67,0.74,"E09000015","Harrow"
"E02000443","Harrow 011",0.56,0.52,0.6,0.27,0.22,0.31,0.75,0.72,0.78,"E09000015","Harrow"
"E02000444","Harrow 012",0.55,0.51,0.59,0.27,0.22,0.32,0.75,0.72,0.78,"E09000015","Harrow"
"E02000445","Harrow 013",0.58,0.54,0.62,0.26,0.21,0.3,0.77,0.74,0.79,"E09000015","Harrow"
"E02000447","Harrow 015",0.63,0.6,0.67,0.21,0.16,0.26,0.82,0.79,0.84,"E09000015","Harrow"
"E02000448","Harrow 016",0.66,0.63,0.7,0.18,0.13,0.23,0.85,0.83,0.87,"E09000015","Harrow"
"E02000449","Harrow 017",0.55,0.51,0.58,0.27,0.23,0.32,0.73,0.7,0.76,"E09000015","Harrow"
"E02000451","Harrow 019",0.65,0.61,0.69,0.2,0.14,0.25,0.84,0.81,0.86,"E09000015","Harrow"
"E02000452","Harrow 020",0.67,0.63,0.7,0.19,0.14,0.24,0.82,0.8,0.85,"E09000015","Harrow"
"E02000453","Harrow 021",0.65,0.62,0.68,0.2,0.15,0.24,0.83,0.81,0.86,"E09000015","Harrow"
"E02000454","Harrow 022",0.66,0.62,0.69,0.19,0.14,0.24,0.85,0.82,0.87,"E09000015","Harrow"
"E02000455","Harrow 023",0.63,0.59,0.67,0.24,0.18,0.29,0.79,0.76,0.82,"E09000015","Harrow"
"E02000456","Harrow 024",0.64,0.61,0.68,0.21,0.15,0.25,0.82,0.79,0.84,"E09000015","Harrow"
"E02000457","Harrow 025",0.63,0.59,0.66,0.23,0.18,0.28,0.82,0.79,0.84,"E09000015","Harrow"
"E02000459","Harrow 027",0.6,0.56,0.64,0.25,0.2,0.29,0.77,0.74,0.79,"E09000015","Harrow"
"E02000460","Harrow 028",0.58,0.54,0.62,0.28,0.24,0.33,0.74,0.71,0.77,"E09000015","Harrow"
"E02000461","Harrow 029",0.68,0.64,0.72,0.17,0.12,0.22,0.84,0.82,0.87,"E09000015","Harrow"
"E02000462","Harrow 030",0.58,0.54,0.62,0.26,0.21,0.3,0.76,0.73,0.79,"E09000015","Harrow"
"E02000463","Harrow 031",0.58,0.54,0.62,0.27,0.22,0.31,0.74,0.71,0.77,"E09000015","Harrow"
"E02006795","Harrow 032",0.59,0.55,0.63,0.25,0.2,0.29,0.78,0.75,0.81,"E09000015","Harrow"
"E02006882","Harrow 033",0.54,0.49,0.59,0.29,0.23,0.34,0.74,0.7,0.78,"E09000015","Harrow"
