"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02001738","North Tyneside 001",0.64,0.61,0.67,0.22,0.17,0.27,0.83,0.82,0.85,"E08000022","North Tyneside"
"E02001739","North Tyneside 002",0.56,0.52,0.59,0.3,0.25,0.34,0.72,0.69,0.74,"E08000022","North Tyneside"
"E02001740","North Tyneside 003",0.72,0.69,0.74,0.17,0.11,0.21,0.88,0.86,0.89,"E08000022","North Tyneside"
"E02001741","North Tyneside 004",0.58,0.53,0.61,0.28,0.23,0.33,0.76,0.73,0.79,"E08000022","North Tyneside"
"E02001742","North Tyneside 005",0.67,0.64,0.69,0.22,0.17,0.26,0.83,0.82,0.85,"E08000022","North Tyneside"
"E02001743","North Tyneside 006",0.71,0.69,0.73,0.18,0.13,0.23,0.85,0.84,0.86,"E08000022","North Tyneside"
"E02001744","North Tyneside 007",0.62,0.58,0.65,0.25,0.2,0.3,0.78,0.76,0.8,"E08000022","North Tyneside"
"E02001745","North Tyneside 008",0.59,0.56,0.61,0.27,0.22,0.31,0.76,0.74,0.78,"E08000022","North Tyneside"
"E02001746","North Tyneside 009",0.65,0.62,0.69,0.22,0.17,0.27,0.82,0.8,0.84,"E08000022","North Tyneside"
"E02001747","North Tyneside 010",0.67,0.64,0.69,0.21,0.16,0.25,0.84,0.82,0.85,"E08000022","North Tyneside"
"E02001748","North Tyneside 011",0.61,0.58,0.64,0.26,0.22,0.3,0.76,0.74,0.78,"E08000022","North Tyneside"
"E02001749","North Tyneside 012",0.62,0.59,0.64,0.24,0.19,0.28,0.79,0.77,0.81,"E08000022","North Tyneside"
"E02001750","North Tyneside 013",0.65,0.62,0.68,0.23,0.18,0.27,0.81,0.79,0.83,"E08000022","North Tyneside"
"E02001751","North Tyneside 014",0.59,0.56,0.62,0.26,0.21,0.3,0.78,0.75,0.8,"E08000022","North Tyneside"
"E02001752","North Tyneside 015",0.56,0.53,0.6,0.31,0.27,0.35,0.72,0.7,0.75,"E08000022","North Tyneside"
"E02001753","North Tyneside 016",0.73,0.7,0.75,0.16,0.11,0.21,0.86,0.85,0.87,"E08000022","North Tyneside"
"E02001754","North Tyneside 017",0.71,0.68,0.73,0.17,0.12,0.22,0.85,0.84,0.87,"E08000022","North Tyneside"
"E02001755","North Tyneside 018",0.66,0.63,0.69,0.21,0.16,0.25,0.83,0.8,0.85,"E08000022","North Tyneside"
"E02001756","North Tyneside 019",0.59,0.56,0.62,0.25,0.2,0.29,0.77,0.75,0.79,"E08000022","North Tyneside"
"E02001757","North Tyneside 020",0.6,0.57,0.64,0.27,0.23,0.32,0.76,0.73,0.79,"E08000022","North Tyneside"
"E02001758","North Tyneside 021",0.62,0.57,0.65,0.25,0.19,0.29,0.78,0.75,0.81,"E08000022","North Tyneside"
"E02001759","North Tyneside 022",0.68,0.64,0.71,0.21,0.15,0.25,0.82,0.79,0.84,"E08000022","North Tyneside"
"E02001760","North Tyneside 023",0.56,0.51,0.6,0.33,0.28,0.37,0.7,0.66,0.73,"E08000022","North Tyneside"
"E02001761","North Tyneside 024",0.58,0.54,0.62,0.27,0.22,0.32,0.76,0.73,0.79,"E08000022","North Tyneside"
"E02001762","North Tyneside 025",0.63,0.59,0.66,0.22,0.17,0.26,0.8,0.77,0.82,"E08000022","North Tyneside"
"E02001763","North Tyneside 026",0.57,0.53,0.6,0.31,0.26,0.35,0.72,0.69,0.75,"E08000022","North Tyneside"
"E02001764","North Tyneside 027",0.6,0.57,0.63,0.27,0.23,0.32,0.75,0.73,0.78,"E08000022","North Tyneside"
"E02001765","North Tyneside 028",0.57,0.53,0.61,0.3,0.25,0.34,0.73,0.69,0.76,"E08000022","North Tyneside"
"E02001766","North Tyneside 029",0.62,0.59,0.65,0.23,0.19,0.28,0.79,0.76,0.81,"E08000022","North Tyneside"
"E02001767","North Tyneside 030",0.61,0.58,0.65,0.25,0.2,0.29,0.78,0.75,0.8,"E08000022","North Tyneside"
