"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02000984","Bolton 001",0.71,0.67,0.74,0.15,0.1,0.2,0.86,0.84,0.88,"E08000001","Bolton"
"E02000985","Bolton 002",0.69,0.66,0.71,0.18,0.13,0.22,0.85,0.83,0.87,"E08000001","Bolton"
"E02000986","Bolton 003",0.64,0.62,0.66,0.22,0.17,0.26,0.82,0.8,0.83,"E08000001","Bolton"
"E02000987","Bolton 004",0.65,0.62,0.67,0.23,0.18,0.27,0.81,0.79,0.83,"E08000001","Bolton"
"E02000988","Bolton 005",0.56,0.52,0.59,0.28,0.23,0.32,0.74,0.71,0.76,"E08000001","Bolton"
"E02000989","Bolton 006",0.64,0.61,0.67,0.22,0.17,0.26,0.82,0.8,0.84,"E08000001","Bolton"
"E02000990","Bolton 007",0.68,0.64,0.7,0.19,0.14,0.24,0.83,0.8,0.85,"E08000001","Bolton"
"E02000991","Bolton 008",0.61,0.58,0.65,0.25,0.2,0.29,0.78,0.75,0.8,"E08000001","Bolton"
"E02000992","Bolton 009",0.65,0.62,0.67,0.22,0.17,0.26,0.81,0.79,0.83,"E08000001","Bolton"
"E02000993","Bolton 010",0.53,0.5,0.56,0.32,0.27,0.35,0.71,0.68,0.73,"E08000001","Bolton"
"E02000994","Bolton 011",0.48,0.45,0.51,0.35,0.31,0.39,0.66,0.64,0.69,"E08000001","Bolton"
"E02000995","Bolton 012",0.61,0.58,0.64,0.26,0.21,0.3,0.76,0.74,0.78,"E08000001","Bolton"
"E02000996","Bolton 013",0.51,0.48,0.54,0.36,0.32,0.4,0.68,0.65,0.7,"E08000001","Bolton"
"E02000997","Bolton 014",0.64,0.6,0.67,0.23,0.18,0.27,0.8,0.77,0.82,"E08000001","Bolton"
"E02000998","Bolton 015",0.52,0.48,0.55,0.33,0.28,0.36,0.69,0.66,0.72,"E08000001","Bolton"
"E02000999","Bolton 016",0.51,0.46,0.56,0.35,0.3,0.4,0.69,0.64,0.73,"E08000001","Bolton"
"E02001000","Bolton 017",0.56,0.51,0.6,0.3,0.25,0.34,0.75,0.71,0.78,"E08000001","Bolton"
"E02001001","Bolton 018",0.62,0.58,0.66,0.25,0.2,0.3,0.77,0.73,0.8,"E08000001","Bolton"
"E02001002","Bolton 019",0.56,0.52,0.6,0.3,0.25,0.35,0.72,0.69,0.76,"E08000001","Bolton"
"E02001003","Bolton 020",0.62,0.58,0.66,0.22,0.17,0.27,0.82,0.79,0.84,"E08000001","Bolton"
"E02001004","Bolton 021",0.47,0.42,0.52,0.37,0.32,0.42,0.65,0.6,0.69,"E08000001","Bolton"
"E02001005","Bolton 022",0.5,0.45,0.54,0.35,0.3,0.4,0.67,0.63,0.71,"E08000001","Bolton"
"E02001006","Bolton 023",0.51,0.47,0.55,0.32,0.28,0.36,0.69,0.66,0.72,"E08000001","Bolton"
"E02001007","Bolton 024",0.57,0.52,0.61,0.32,0.27,0.37,0.71,0.68,0.74,"E08000001","Bolton"
"E02001008","Bolton 025",0.45,0.4,0.5,0.39,0.34,0.44,0.64,0.59,0.68,"E08000001","Bolton"
"E02001009","Bolton 026",0.55,0.49,0.61,0.3,0.24,0.36,0.73,0.68,0.77,"E08000001","Bolton"
"E02001010","Bolton 027",0.53,0.49,0.57,0.33,0.29,0.38,0.68,0.65,0.72,"E08000001","Bolton"
"E02001011","Bolton 028",0.65,0.61,0.68,0.2,0.15,0.25,0.82,0.8,0.85,"E08000001","Bolton"
"E02001012","Bolton 029",0.54,0.5,0.59,0.32,0.26,0.36,0.7,0.67,0.74,"E08000001","Bolton"
"E02001013","Bolton 030",0.62,0.58,0.67,0.24,0.18,0.29,0.8,0.76,0.83,"E08000001","Bolton"
"E02001014","Bolton 031",0.57,0.52,0.62,0.28,0.22,0.33,0.74,0.7,0.78,"E08000001","Bolton"
"E02001015","Bolton 032",0.55,0.49,0.6,0.34,0.29,0.4,0.69,0.64,0.73,"E08000001","Bolton"
"E02001016","Bolton 033",0.54,0.48,0.58,0.35,0.3,0.4,0.67,0.62,0.71,"E08000001","Bolton"
"E02001017","Bolton 034",0.6,0.55,0.65,0.28,0.23,0.33,0.74,0.7,0.78,"E08000001","Bolton"
"E02001018","Bolton 035",0.63,0.58,0.68,0.22,0.17,0.28,0.78,0.74,0.82,"E08000001","Bolton"
