"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004201","Teignbridge 001",0.64,0.59,0.69,0.22,0.16,0.27,0.81,0.78,0.85,"E07000045","Teignbridge"
"E02004202","Teignbridge 002",0.67,0.63,0.71,0.2,0.15,0.25,0.84,0.81,0.86,"E07000045","Teignbridge"
"E02004203","Teignbridge 003",0.71,0.67,0.74,0.18,0.12,0.23,0.85,0.82,0.87,"E07000045","Teignbridge"
"E02004204","Teignbridge 004",0.65,0.61,0.69,0.22,0.16,0.27,0.81,0.78,0.83,"E07000045","Teignbridge"
"E02004205","Teignbridge 005",0.61,0.58,0.64,0.26,0.21,0.3,0.79,0.77,0.81,"E07000045","Teignbridge"
"E02004206","Teignbridge 006",0.61,0.57,0.64,0.25,0.2,0.3,0.81,0.78,0.83,"E07000045","Teignbridge"
"E02004207","Teignbridge 007",0.62,0.58,0.66,0.25,0.2,0.3,0.78,0.75,0.81,"E07000045","Teignbridge"
"E02004208","Teignbridge 008",0.63,0.6,0.66,0.2,0.15,0.25,0.84,0.82,0.86,"E07000045","Teignbridge"
"E02004209","Teignbridge 009",0.59,0.55,0.62,0.28,0.23,0.32,0.75,0.73,0.78,"E07000045","Teignbridge"
"E02004210","Teignbridge 010",0.61,0.58,0.64,0.25,0.2,0.29,0.8,0.78,0.82,"E07000045","Teignbridge"
"E02004211","Teignbridge 011",0.65,0.6,0.7,0.21,0.15,0.26,0.84,0.81,0.87,"E07000045","Teignbridge"
"E02004212","Teignbridge 012",0.63,0.59,0.66,0.24,0.19,0.29,0.78,0.76,0.8,"E07000045","Teignbridge"
"E02004213","Teignbridge 013",0.64,0.59,0.68,0.22,0.17,0.27,0.79,0.76,0.82,"E07000045","Teignbridge"
"E02004214","Teignbridge 014",0.62,0.58,0.66,0.26,0.21,0.31,0.76,0.73,0.79,"E07000045","Teignbridge"
"E02004215","Teignbridge 015",0.63,0.6,0.67,0.25,0.2,0.29,0.79,0.76,0.81,"E07000045","Teignbridge"
"E02004216","Teignbridge 016",0.6,0.56,0.64,0.27,0.22,0.32,0.76,0.73,0.79,"E07000045","Teignbridge"
"E02004217","Teignbridge 017",0.69,0.66,0.72,0.21,0.16,0.25,0.82,0.8,0.84,"E07000045","Teignbridge"
"E02004218","Teignbridge 018",0.62,0.58,0.66,0.25,0.2,0.3,0.79,0.76,0.82,"E07000045","Teignbridge"
"E02004219","Teignbridge 019",0.68,0.64,0.71,0.21,0.16,0.26,0.82,0.79,0.84,"E07000045","Teignbridge"
