"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005041","Dover 001",0.66,0.64,0.69,0.2,0.15,0.24,0.83,0.82,0.85,"E07000108","Dover"
"E02005042","Dover 002",0.67,0.64,0.69,0.2,0.15,0.24,0.83,0.82,0.85,"E07000108","Dover"
"E02005043","Dover 003",0.62,0.59,0.64,0.23,0.18,0.27,0.81,0.79,0.83,"E07000108","Dover"
"E02005044","Dover 004",0.68,0.66,0.7,0.19,0.14,0.23,0.85,0.83,0.86,"E07000108","Dover"
"E02005045","Dover 005",0.63,0.6,0.66,0.23,0.18,0.27,0.79,0.77,0.81,"E07000108","Dover"
"E02005046","Dover 006",0.61,0.59,0.64,0.25,0.21,0.29,0.78,0.76,0.79,"E07000108","Dover"
"E02005047","Dover 007",0.6,0.57,0.62,0.26,0.22,0.3,0.78,0.76,0.8,"E07000108","Dover"
"E02005048","Dover 008",0.63,0.6,0.67,0.22,0.17,0.26,0.81,0.79,0.84,"E07000108","Dover"
"E02005049","Dover 009",0.63,0.61,0.66,0.22,0.17,0.26,0.83,0.81,0.85,"E07000108","Dover"
"E02005050","Dover 010",0.62,0.59,0.64,0.24,0.19,0.28,0.8,0.78,0.82,"E07000108","Dover"
"E02005051","Dover 011",0.56,0.53,0.59,0.29,0.24,0.32,0.73,0.7,0.75,"E07000108","Dover"
"E02005052","Dover 012",0.62,0.58,0.65,0.24,0.2,0.29,0.79,0.76,0.81,"E07000108","Dover"
"E02005053","Dover 013",0.58,0.55,0.61,0.27,0.22,0.31,0.75,0.73,0.77,"E07000108","Dover"
"E02005054","Dover 014",0.6,0.57,0.64,0.25,0.2,0.29,0.79,0.77,0.81,"E07000108","Dover"
