"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02004600","Cheltenham 001",0.63,0.59,0.67,0.21,0.15,0.25,0.8,0.77,0.83,"E07000078","Cheltenham"
"E02004601","Cheltenham 002",0.67,0.64,0.7,0.17,0.11,0.21,0.87,0.86,0.89,"E07000078","Cheltenham"
"E02004602","Cheltenham 003",0.58,0.55,0.62,0.24,0.19,0.28,0.77,0.74,0.79,"E07000078","Cheltenham"
"E02004603","Cheltenham 004",0.72,0.69,0.75,0.16,0.11,0.21,0.84,0.82,0.86,"E07000078","Cheltenham"
"E02004604","Cheltenham 005",0.59,0.55,0.62,0.25,0.2,0.29,0.75,0.73,0.78,"E07000078","Cheltenham"
"E02004605","Cheltenham 006",0.61,0.57,0.64,0.25,0.21,0.3,0.76,0.73,0.79,"E07000078","Cheltenham"
"E02004606","Cheltenham 007",0.66,0.62,0.69,0.19,0.13,0.23,0.83,0.8,0.85,"E07000078","Cheltenham"
"E02004607","Cheltenham 008",0.77,0.74,0.79,0.13,0.07,0.18,0.89,0.87,0.91,"E07000078","Cheltenham"
"E02004608","Cheltenham 009",0.75,0.73,0.78,0.14,0.08,0.19,0.89,0.87,0.9,"E07000078","Cheltenham"
"E02004609","Cheltenham 010",0.65,0.62,0.69,0.18,0.13,0.23,0.85,0.83,0.87,"E07000078","Cheltenham"
"E02004610","Cheltenham 011",0.72,0.7,0.75,0.14,0.09,0.19,0.89,0.87,0.9,"E07000078","Cheltenham"
"E02004611","Cheltenham 012",0.73,0.7,0.76,0.15,0.1,0.2,0.88,0.86,0.9,"E07000078","Cheltenham"
"E02004612","Cheltenham 013",0.64,0.61,0.67,0.2,0.15,0.25,0.83,0.81,0.85,"E07000078","Cheltenham"
"E02004613","Cheltenham 014",0.73,0.7,0.75,0.15,0.1,0.2,0.89,0.88,0.9,"E07000078","Cheltenham"
"E02004614","Cheltenham 015",0.71,0.69,0.74,0.15,0.1,0.2,0.88,0.87,0.9,"E07000078","Cheltenham"
