"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005304","West Lancashire 001",0.6,0.57,0.62,0.24,0.19,0.28,0.81,0.79,0.82,"E07000127","West Lancashire"
"E02005305","West Lancashire 002",0.56,0.51,0.6,0.28,0.22,0.33,0.76,0.72,0.79,"E07000127","West Lancashire"
"E02005306","West Lancashire 003",0.6,0.55,0.65,0.25,0.19,0.3,0.78,0.74,0.81,"E07000127","West Lancashire"
"E02005307","West Lancashire 004",0.6,0.57,0.63,0.24,0.19,0.28,0.79,0.77,0.81,"E07000127","West Lancashire"
"E02005308","West Lancashire 005",0.68,0.63,0.71,0.2,0.15,0.25,0.83,0.81,0.85,"E07000127","West Lancashire"
"E02005309","West Lancashire 006",0.64,0.61,0.67,0.22,0.17,0.26,0.82,0.8,0.84,"E07000127","West Lancashire"
"E02005310","West Lancashire 007",0.71,0.68,0.73,0.19,0.13,0.23,0.85,0.83,0.86,"E07000127","West Lancashire"
"E02005311","West Lancashire 008",0.66,0.61,0.71,0.21,0.15,0.26,0.83,0.79,0.86,"E07000127","West Lancashire"
"E02005312","West Lancashire 009",0.61,0.57,0.64,0.24,0.2,0.29,0.76,0.73,0.79,"E07000127","West Lancashire"
"E02005313","West Lancashire 010",0.52,0.48,0.56,0.35,0.31,0.39,0.66,0.63,0.69,"E07000127","West Lancashire"
"E02005314","West Lancashire 011",0.58,0.54,0.61,0.3,0.25,0.34,0.73,0.69,0.75,"E07000127","West Lancashire"
"E02005315","West Lancashire 012",0.65,0.62,0.69,0.21,0.15,0.25,0.84,0.82,0.86,"E07000127","West Lancashire"
"E02005316","West Lancashire 013",0.55,0.51,0.58,0.33,0.28,0.37,0.69,0.66,0.72,"E07000127","West Lancashire"
"E02005317","West Lancashire 014",0.53,0.5,0.57,0.36,0.32,0.4,0.65,0.62,0.68,"E07000127","West Lancashire"
"E02005318","West Lancashire 015",0.62,0.58,0.66,0.25,0.2,0.29,0.78,0.75,0.8,"E07000127","West Lancashire"
