"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005761","Harrogate 001",0.72,0.68,0.75,0.18,0.12,0.22,0.86,0.83,0.88,"E07000165","Harrogate"
"E02005762","Harrogate 002",0.71,0.68,0.73,0.17,0.12,0.22,0.86,0.84,0.88,"E07000165","Harrogate"
"E02005763","Harrogate 003",0.69,0.65,0.73,0.18,0.12,0.23,0.85,0.82,0.88,"E07000165","Harrogate"
"E02005764","Harrogate 004",0.64,0.61,0.67,0.23,0.18,0.27,0.81,0.79,0.83,"E07000165","Harrogate"
"E02005765","Harrogate 005",0.65,0.61,0.68,0.23,0.18,0.27,0.81,0.79,0.83,"E07000165","Harrogate"
"E02005766","Harrogate 006",0.71,0.67,0.75,0.17,0.12,0.22,0.85,0.83,0.88,"E07000165","Harrogate"
"E02005767","Harrogate 007",0.69,0.66,0.72,0.19,0.13,0.23,0.86,0.83,0.88,"E07000165","Harrogate"
"E02005768","Harrogate 008",0.69,0.65,0.72,0.19,0.14,0.24,0.85,0.83,0.87,"E07000165","Harrogate"
"E02005769","Harrogate 009",0.63,0.6,0.66,0.25,0.2,0.29,0.79,0.77,0.82,"E07000165","Harrogate"
"E02005770","Harrogate 010",0.63,0.6,0.66,0.24,0.19,0.28,0.8,0.78,0.82,"E07000165","Harrogate"
"E02005771","Harrogate 011",0.63,0.6,0.66,0.24,0.19,0.29,0.79,0.77,0.81,"E07000165","Harrogate"
"E02005772","Harrogate 012",0.68,0.64,0.71,0.2,0.14,0.24,0.85,0.83,0.86,"E07000165","Harrogate"
"E02005773","Harrogate 013",0.64,0.6,0.67,0.25,0.2,0.3,0.79,0.77,0.82,"E07000165","Harrogate"
"E02005774","Harrogate 014",0.63,0.59,0.66,0.24,0.2,0.29,0.8,0.78,0.82,"E07000165","Harrogate"
"E02005775","Harrogate 015",0.72,0.7,0.75,0.18,0.12,0.22,0.86,0.84,0.87,"E07000165","Harrogate"
"E02005776","Harrogate 016",0.7,0.66,0.73,0.18,0.13,0.23,0.85,0.82,0.87,"E07000165","Harrogate"
"E02005777","Harrogate 017",0.68,0.65,0.72,0.2,0.15,0.25,0.85,0.82,0.87,"E07000165","Harrogate"
"E02005778","Harrogate 018",0.68,0.64,0.72,0.19,0.13,0.24,0.85,0.83,0.88,"E07000165","Harrogate"
"E02005779","Harrogate 019",0.71,0.69,0.74,0.18,0.12,0.22,0.87,0.86,0.88,"E07000165","Harrogate"
"E02005780","Harrogate 020",0.68,0.65,0.72,0.19,0.14,0.24,0.86,0.85,0.88,"E07000165","Harrogate"
"E02005781","Harrogate 021",0.69,0.65,0.72,0.18,0.13,0.23,0.86,0.83,0.88,"E07000165","Harrogate"
