"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003296","Thurrock 001",0.54,0.49,0.58,0.28,0.22,0.32,0.76,0.73,0.79,"E06000034","Thurrock"
"E02003297","Thurrock 002",0.53,0.5,0.56,0.3,0.26,0.34,0.73,0.71,0.76,"E06000034","Thurrock"
"E02003298","Thurrock 003",0.55,0.51,0.58,0.29,0.24,0.33,0.74,0.72,0.77,"E06000034","Thurrock"
"E02003299","Thurrock 004",0.58,0.53,0.64,0.26,0.21,0.32,0.77,0.73,0.8,"E06000034","Thurrock"
"E02003300","Thurrock 005",0.55,0.51,0.59,0.28,0.23,0.32,0.74,0.72,0.77,"E06000034","Thurrock"
"E02003301","Thurrock 006",0.49,0.44,0.54,0.33,0.28,0.38,0.69,0.65,0.72,"E06000034","Thurrock"
"E02003302","Thurrock 007",0.49,0.45,0.52,0.36,0.32,0.4,0.64,0.61,0.67,"E06000034","Thurrock"
"E02003303","Thurrock 008",0.46,0.42,0.51,0.38,0.33,0.42,0.64,0.61,0.68,"E06000034","Thurrock"
"E02003304","Thurrock 009",0.51,0.47,0.55,0.35,0.3,0.4,0.68,0.65,0.71,"E06000034","Thurrock"
"E02003305","Thurrock 010",0.52,0.48,0.55,0.35,0.31,0.39,0.69,0.66,0.72,"E06000034","Thurrock"
"E02003307","Thurrock 012",0.46,0.42,0.5,0.4,0.36,0.44,0.63,0.6,0.66,"E06000034","Thurrock"
"E02003308","Thurrock 013",0.51,0.47,0.54,0.33,0.29,0.38,0.68,0.65,0.71,"E06000034","Thurrock"
"E02003309","Thurrock 014",0.56,0.52,0.59,0.3,0.25,0.34,0.73,0.71,0.76,"E06000034","Thurrock"
"E02003310","Thurrock 015",0.53,0.5,0.56,0.31,0.27,0.35,0.69,0.66,0.71,"E06000034","Thurrock"
"E02003311","Thurrock 016",0.54,0.51,0.58,0.31,0.26,0.35,0.71,0.68,0.73,"E06000034","Thurrock"
"E02003312","Thurrock 017",0.53,0.5,0.56,0.32,0.27,0.35,0.67,0.65,0.7,"E06000034","Thurrock"
"E02003313","Thurrock 018",0.48,0.44,0.51,0.39,0.35,0.43,0.61,0.58,0.64,"E06000034","Thurrock"
"E02006859","Thurrock 019",0.63,0.6,0.66,0.19,0.14,0.24,0.8,0.78,0.82,"E06000034","Thurrock"
"E02006926","Thurrock 020",0.59,0.54,0.64,0.23,0.18,0.28,0.77,0.74,0.8,"E06000034","Thurrock"
