"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02006174","South Staffordshire 001",0.6,0.56,0.64,0.25,0.2,0.3,0.78,0.75,0.81,"E07000196","South Staffordshire"
"E02006175","South Staffordshire 002",0.57,0.52,0.61,0.26,0.2,0.31,0.74,0.7,0.78,"E07000196","South Staffordshire"
"E02006176","South Staffordshire 003",0.63,0.59,0.67,0.24,0.19,0.29,0.79,0.76,0.81,"E07000196","South Staffordshire"
"E02006177","South Staffordshire 004",0.59,0.56,0.62,0.25,0.2,0.29,0.78,0.75,0.8,"E07000196","South Staffordshire"
"E02006178","South Staffordshire 005",0.56,0.52,0.59,0.26,0.21,0.3,0.76,0.74,0.78,"E07000196","South Staffordshire"
"E02006179","South Staffordshire 006",0.55,0.51,0.59,0.25,0.2,0.3,0.75,0.72,0.78,"E07000196","South Staffordshire"
"E02006180","South Staffordshire 007",0.55,0.5,0.6,0.27,0.21,0.32,0.75,0.71,0.79,"E07000196","South Staffordshire"
"E02006181","South Staffordshire 008",0.55,0.52,0.59,0.3,0.25,0.34,0.74,0.71,0.77,"E07000196","South Staffordshire"
"E02006182","South Staffordshire 009",0.64,0.6,0.67,0.22,0.17,0.27,0.82,0.79,0.84,"E07000196","South Staffordshire"
"E02006183","South Staffordshire 010",0.67,0.63,0.71,0.2,0.14,0.24,0.82,0.79,0.84,"E07000196","South Staffordshire"
"E02006184","South Staffordshire 011",0.61,0.58,0.64,0.23,0.18,0.27,0.78,0.76,0.8,"E07000196","South Staffordshire"
"E02006185","South Staffordshire 012",0.6,0.56,0.64,0.24,0.19,0.29,0.78,0.75,0.81,"E07000196","South Staffordshire"
"E02006186","South Staffordshire 013",0.63,0.56,0.68,0.23,0.17,0.29,0.8,0.75,0.84,"E07000196","South Staffordshire"
"E02006187","South Staffordshire 014",0.66,0.59,0.71,0.21,0.15,0.27,0.82,0.78,0.86,"E07000196","South Staffordshire"
