"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02001132","Rochdale 001",0.63,0.59,0.66,0.24,0.19,0.29,0.79,0.77,0.81,"E08000005","Rochdale"
"E02001133","Rochdale 002",0.64,0.6,0.67,0.22,0.17,0.27,0.8,0.77,0.82,"E08000005","Rochdale"
"E02001134","Rochdale 003",0.64,0.61,0.68,0.23,0.18,0.27,0.8,0.78,0.83,"E08000005","Rochdale"
"E02001135","Rochdale 004",0.5,0.46,0.54,0.37,0.33,0.41,0.65,0.61,0.68,"E08000005","Rochdale"
"E02001136","Rochdale 005",0.57,0.53,0.61,0.29,0.24,0.33,0.75,0.72,0.78,"E08000005","Rochdale"
"E02001137","Rochdale 006",0.62,0.58,0.66,0.24,0.19,0.29,0.79,0.76,0.82,"E08000005","Rochdale"
"E02001138","Rochdale 007",0.63,0.6,0.66,0.24,0.19,0.28,0.81,0.79,0.83,"E08000005","Rochdale"
"E02001139","Rochdale 008",0.48,0.44,0.52,0.37,0.33,0.42,0.63,0.6,0.67,"E08000005","Rochdale"
"E02001140","Rochdale 009",0.56,0.52,0.59,0.31,0.27,0.35,0.72,0.69,0.75,"E08000005","Rochdale"
"E02001141","Rochdale 010",0.49,0.45,0.54,0.38,0.34,0.43,0.63,0.59,0.67,"E08000005","Rochdale"
"E02001142","Rochdale 011",0.62,0.59,0.65,0.25,0.2,0.29,0.8,0.77,0.82,"E08000005","Rochdale"
"E02001143","Rochdale 012",0.54,0.5,0.59,0.34,0.29,0.39,0.67,0.63,0.71,"E08000005","Rochdale"
"E02001144","Rochdale 013",0.62,0.59,0.64,0.25,0.21,0.29,0.76,0.74,0.77,"E08000005","Rochdale"
"E02001145","Rochdale 014",0.63,0.6,0.66,0.23,0.18,0.27,0.78,0.75,0.8,"E08000005","Rochdale"
"E02001146","Rochdale 015",0.49,0.45,0.52,0.38,0.33,0.41,0.63,0.6,0.66,"E08000005","Rochdale"
"E02001147","Rochdale 016",0.56,0.52,0.59,0.31,0.27,0.35,0.71,0.68,0.73,"E08000005","Rochdale"
"E02001148","Rochdale 017",0.55,0.52,0.58,0.32,0.28,0.36,0.72,0.7,0.75,"E08000005","Rochdale"
"E02001149","Rochdale 018",0.5,0.48,0.53,0.37,0.33,0.4,0.68,0.66,0.7,"E08000005","Rochdale"
"E02001150","Rochdale 019",0.53,0.49,0.56,0.32,0.28,0.36,0.71,0.68,0.74,"E08000005","Rochdale"
"E02001151","Rochdale 020",0.59,0.56,0.63,0.27,0.22,0.31,0.77,0.74,0.8,"E08000005","Rochdale"
"E02001152","Rochdale 021",0.55,0.51,0.59,0.31,0.26,0.35,0.71,0.68,0.74,"E08000005","Rochdale"
"E02001153","Rochdale 022",0.48,0.44,0.51,0.35,0.31,0.39,0.66,0.63,0.68,"E08000005","Rochdale"
"E02001154","Rochdale 023",0.55,0.52,0.58,0.3,0.25,0.34,0.71,0.68,0.73,"E08000005","Rochdale"
"E02001155","Rochdale 024",0.56,0.53,0.59,0.3,0.25,0.34,0.71,0.68,0.74,"E08000005","Rochdale"
"E02001156","Rochdale 025",0.58,0.55,0.61,0.28,0.23,0.32,0.76,0.74,0.78,"E08000005","Rochdale"
