"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02005319","Wyre 001",0.56,0.53,0.59,0.3,0.25,0.34,0.74,0.72,0.76,"E07000128","Wyre"
"E02005320","Wyre 002",0.55,0.52,0.58,0.3,0.26,0.34,0.76,0.73,0.78,"E07000128","Wyre"
"E02005321","Wyre 003",0.53,0.5,0.56,0.33,0.29,0.37,0.72,0.7,0.75,"E07000128","Wyre"
"E02005322","Wyre 004",0.53,0.51,0.55,0.36,0.32,0.4,0.71,0.7,0.73,"E07000128","Wyre"
"E02005323","Wyre 005",0.56,0.52,0.59,0.32,0.28,0.36,0.73,0.71,0.76,"E07000128","Wyre"
"E02005324","Wyre 006",0.68,0.64,0.71,0.21,0.16,0.25,0.82,0.8,0.84,"E07000128","Wyre"
"E02005325","Wyre 007",0.62,0.59,0.64,0.26,0.21,0.3,0.8,0.78,0.81,"E07000128","Wyre"
"E02005326","Wyre 008",0.53,0.5,0.56,0.33,0.29,0.37,0.72,0.7,0.75,"E07000128","Wyre"
"E02005327","Wyre 009",0.65,0.61,0.7,0.23,0.18,0.28,0.8,0.76,0.83,"E07000128","Wyre"
"E02005328","Wyre 010",0.59,0.55,0.63,0.29,0.24,0.34,0.76,0.74,0.79,"E07000128","Wyre"
"E02005329","Wyre 011",0.57,0.54,0.61,0.3,0.25,0.35,0.74,0.71,0.76,"E07000128","Wyre"
"E02005330","Wyre 012",0.62,0.57,0.66,0.25,0.2,0.31,0.79,0.76,0.82,"E07000128","Wyre"
"E02005331","Wyre 013",0.65,0.61,0.68,0.23,0.18,0.28,0.82,0.8,0.84,"E07000128","Wyre"
"E02005332","Wyre 014",0.63,0.59,0.68,0.23,0.17,0.28,0.81,0.78,0.84,"E07000128","Wyre"
