"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02000864","Tower Hamlets 001",0.62,0.58,0.65,0.25,0.2,0.29,0.77,0.74,0.79,"E09000030","Tower Hamlets"
"E02000865","Tower Hamlets 002",0.65,0.61,0.68,0.24,0.19,0.28,0.78,0.76,0.81,"E09000030","Tower Hamlets"
"E02000866","Tower Hamlets 003",0.71,0.67,0.74,0.18,0.13,0.23,0.84,0.82,0.86,"E09000030","Tower Hamlets"
"E02000867","Tower Hamlets 004",0.69,0.66,0.72,0.2,0.15,0.25,0.82,0.79,0.84,"E09000030","Tower Hamlets"
"E02000868","Tower Hamlets 005",0.72,0.68,0.75,0.19,0.13,0.23,0.83,0.8,0.85,"E09000030","Tower Hamlets"
"E02000869","Tower Hamlets 006",0.7,0.67,0.73,0.18,0.13,0.23,0.83,0.81,0.85,"E09000030","Tower Hamlets"
"E02000870","Tower Hamlets 007",0.66,0.63,0.69,0.23,0.18,0.27,0.8,0.78,0.82,"E09000030","Tower Hamlets"
"E02000871","Tower Hamlets 008",0.59,0.55,0.62,0.29,0.24,0.33,0.72,0.69,0.75,"E09000030","Tower Hamlets"
"E02000872","Tower Hamlets 009",0.67,0.65,0.7,0.21,0.16,0.25,0.81,0.78,0.83,"E09000030","Tower Hamlets"
"E02000873","Tower Hamlets 010",0.68,0.65,0.7,0.22,0.17,0.26,0.79,0.77,0.82,"E09000030","Tower Hamlets"
"E02000874","Tower Hamlets 011",0.63,0.61,0.66,0.24,0.19,0.28,0.77,0.75,0.79,"E09000030","Tower Hamlets"
"E02000875","Tower Hamlets 012",0.57,0.54,0.6,0.27,0.22,0.31,0.75,0.72,0.77,"E09000030","Tower Hamlets"
"E02000876","Tower Hamlets 013",0.68,0.65,0.71,0.2,0.15,0.24,0.81,0.79,0.83,"E09000030","Tower Hamlets"
"E02000877","Tower Hamlets 014",0.6,0.57,0.63,0.27,0.22,0.31,0.75,0.72,0.77,"E09000030","Tower Hamlets"
"E02000878","Tower Hamlets 015",0.67,0.64,0.7,0.2,0.15,0.25,0.81,0.79,0.83,"E09000030","Tower Hamlets"
"E02000879","Tower Hamlets 016",0.62,0.59,0.65,0.26,0.21,0.3,0.78,0.75,0.8,"E09000030","Tower Hamlets"
"E02000880","Tower Hamlets 017",0.61,0.58,0.64,0.26,0.21,0.3,0.77,0.74,0.79,"E09000030","Tower Hamlets"
"E02000881","Tower Hamlets 018",0.56,0.53,0.59,0.3,0.25,0.34,0.71,0.68,0.73,"E09000030","Tower Hamlets"
"E02000882","Tower Hamlets 019",0.59,0.56,0.62,0.28,0.24,0.32,0.73,0.71,0.76,"E09000030","Tower Hamlets"
"E02000883","Tower Hamlets 020",0.53,0.5,0.56,0.32,0.28,0.35,0.69,0.66,0.71,"E09000030","Tower Hamlets"
"E02000884","Tower Hamlets 021",0.69,0.66,0.71,0.2,0.15,0.24,0.82,0.8,0.84,"E09000030","Tower Hamlets"
"E02000885","Tower Hamlets 022",0.58,0.55,0.61,0.29,0.25,0.33,0.73,0.71,0.76,"E09000030","Tower Hamlets"
"E02000886","Tower Hamlets 023",0.68,0.63,0.72,0.2,0.14,0.25,0.82,0.78,0.85,"E09000030","Tower Hamlets"
"E02000887","Tower Hamlets 024",0.59,0.54,0.64,0.27,0.22,0.33,0.73,0.69,0.78,"E09000030","Tower Hamlets"
"E02000888","Tower Hamlets 025",0.67,0.62,0.72,0.21,0.16,0.27,0.81,0.77,0.84,"E09000030","Tower Hamlets"
"E02000889","Tower Hamlets 026",0.67,0.63,0.72,0.22,0.16,0.27,0.81,0.78,0.84,"E09000030","Tower Hamlets"
"E02000890","Tower Hamlets 027",0.75,0.72,0.78,0.15,0.09,0.2,0.87,0.85,0.88,"E09000030","Tower Hamlets"
"E02000891","Tower Hamlets 028",0.69,0.64,0.74,0.2,0.14,0.25,0.81,0.77,0.85,"E09000030","Tower Hamlets"
"E02000893","Tower Hamlets 030",0.66,0.63,0.7,0.22,0.17,0.27,0.78,0.76,0.81,"E09000030","Tower Hamlets"
"E02000894","Tower Hamlets 031",0.71,0.68,0.75,0.18,0.12,0.23,0.83,0.81,0.86,"E09000030","Tower Hamlets"
"E02006853","Tower Hamlets 032",0.66,0.63,0.69,0.22,0.17,0.26,0.8,0.78,0.82,"E09000030","Tower Hamlets"
"E02006854","Tower Hamlets 033",0.72,0.69,0.75,0.16,0.11,0.21,0.84,0.82,0.87,"E09000030","Tower Hamlets"
