"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02003965","Allerdale 001",0.61,0.57,0.64,0.22,0.18,0.27,0.81,0.78,0.83,"E07000026","Allerdale"
"E02003966","Allerdale 002",0.71,0.65,0.76,0.17,0.11,0.23,0.85,0.81,0.88,"E07000026","Allerdale"
"E02003967","Allerdale 003",0.64,0.59,0.68,0.21,0.16,0.26,0.79,0.75,0.83,"E07000026","Allerdale"
"E02003968","Allerdale 004",0.62,0.58,0.66,0.22,0.17,0.27,0.79,0.76,0.82,"E07000026","Allerdale"
"E02003969","Allerdale 005",0.59,0.55,0.63,0.28,0.23,0.32,0.73,0.69,0.77,"E07000026","Allerdale"
"E02003970","Allerdale 006",0.73,0.67,0.77,0.17,0.11,0.22,0.86,0.82,0.89,"E07000026","Allerdale"
"E02003971","Allerdale 007",0.72,0.68,0.76,0.15,0.1,0.21,0.87,0.84,0.89,"E07000026","Allerdale"
"E02003972","Allerdale 008",0.64,0.59,0.68,0.24,0.19,0.29,0.78,0.74,0.82,"E07000026","Allerdale"
"E02003973","Allerdale 009",0.6,0.57,0.64,0.3,0.26,0.34,0.71,0.68,0.74,"E07000026","Allerdale"
"E02003974","Allerdale 010",0.61,0.57,0.64,0.28,0.24,0.33,0.74,0.71,0.77,"E07000026","Allerdale"
"E02003975","Allerdale 011",0.64,0.6,0.68,0.24,0.19,0.28,0.79,0.76,0.82,"E07000026","Allerdale"
"E02003976","Allerdale 012",0.77,0.73,0.8,0.14,0.09,0.19,0.88,0.86,0.91,"E07000026","Allerdale"
