"MSOA_code","MSOA_name","estimateactive","loweractive5","upperactive95","estimateinactive","lowerinactive5","upperinactive95","estimate2xmonth","lower2xmonth5","upper2xmoonth95","LAD17CD","LAD17NM"
"E02002244","Calderdale 001",0.6,0.56,0.63,0.28,0.23,0.32,0.73,0.7,0.75,"E08000033","Calderdale"
"E02002245","Calderdale 002",0.55,0.5,0.59,0.32,0.27,0.36,0.68,0.64,0.71,"E08000033","Calderdale"
"E02002246","Calderdale 003",0.66,0.62,0.7,0.2,0.15,0.25,0.82,0.8,0.85,"E08000033","Calderdale"
"E02002247","Calderdale 004",0.74,0.71,0.78,0.15,0.09,0.2,0.87,0.84,0.89,"E08000033","Calderdale"
"E02002248","Calderdale 005",0.52,0.47,0.57,0.35,0.3,0.4,0.66,0.62,0.7,"E08000033","Calderdale"
"E02002249","Calderdale 006",0.53,0.49,0.57,0.34,0.29,0.38,0.67,0.63,0.7,"E08000033","Calderdale"
"E02002250","Calderdale 007",0.68,0.63,0.72,0.2,0.15,0.25,0.82,0.79,0.85,"E08000033","Calderdale"
"E02002251","Calderdale 008",0.59,0.54,0.64,0.29,0.23,0.34,0.73,0.69,0.77,"E08000033","Calderdale"
"E02002252","Calderdale 009",0.59,0.54,0.63,0.27,0.22,0.32,0.75,0.72,0.78,"E08000033","Calderdale"
"E02002253","Calderdale 010",0.5,0.45,0.54,0.36,0.31,0.4,0.66,0.62,0.69,"E08000033","Calderdale"
"E02002254","Calderdale 011",0.65,0.61,0.69,0.2,0.15,0.25,0.82,0.79,0.84,"E08000033","Calderdale"
"E02002255","Calderdale 012",0.44,0.39,0.49,0.42,0.36,0.47,0.58,0.53,0.62,"E08000033","Calderdale"
"E02002256","Calderdale 013",0.64,0.61,0.68,0.22,0.16,0.26,0.81,0.78,0.83,"E08000033","Calderdale"
"E02002257","Calderdale 014",0.48,0.44,0.53,0.36,0.31,0.41,0.64,0.6,0.67,"E08000033","Calderdale"
"E02002258","Calderdale 015",0.65,0.6,0.7,0.22,0.16,0.27,0.81,0.77,0.84,"E08000033","Calderdale"
"E02002259","Calderdale 016",0.63,0.58,0.67,0.25,0.19,0.3,0.78,0.74,0.81,"E08000033","Calderdale"
"E02002260","Calderdale 017",0.63,0.58,0.66,0.23,0.18,0.28,0.79,0.76,0.82,"E08000033","Calderdale"
"E02002261","Calderdale 018",0.61,0.56,0.65,0.26,0.21,0.31,0.76,0.73,0.79,"E08000033","Calderdale"
"E02002262","Calderdale 019",0.63,0.59,0.67,0.24,0.19,0.29,0.79,0.76,0.82,"E08000033","Calderdale"
"E02002263","Calderdale 020",0.63,0.6,0.67,0.22,0.17,0.27,0.79,0.76,0.82,"E08000033","Calderdale"
"E02002264","Calderdale 021",0.66,0.63,0.69,0.22,0.16,0.26,0.82,0.79,0.84,"E08000033","Calderdale"
"E02002265","Calderdale 022",0.64,0.6,0.68,0.22,0.16,0.27,0.8,0.77,0.83,"E08000033","Calderdale"
"E02002266","Calderdale 023",0.66,0.62,0.69,0.21,0.16,0.26,0.81,0.79,0.84,"E08000033","Calderdale"
"E02002267","Calderdale 024",0.62,0.58,0.66,0.25,0.2,0.29,0.78,0.74,0.8,"E08000033","Calderdale"
"E02002268","Calderdale 025",0.62,0.57,0.66,0.25,0.2,0.3,0.78,0.75,0.81,"E08000033","Calderdale"
"E02002269","Calderdale 026",0.65,0.6,0.69,0.21,0.16,0.26,0.81,0.78,0.84,"E08000033","Calderdale"
"E02002270","Calderdale 027",0.71,0.65,0.76,0.17,0.11,0.22,0.85,0.81,0.88,"E08000033","Calderdale"
